-image-yazkc-11,-image-yazkc-11_2,text-sm,inline-block,text-xs/sp14,font-medium,text-shopee-primary,pointer-events-none,truncate,img,text-xs/sp14_2,text-xs,pointer-events-none_2,w-auto,text-white,pointer-events-none_3,align-middle,_container,_container_link
https://down-id.img.susercontent.com/file/id-11134207-8224s-mftelsp2f2fe9c,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx5y0tebegw04,Laptop Axioo Hype 5 X6 Ryzen 5 32GB 1TB SSD,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,8.982.000,-1%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,Hadiah Gratis,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,137 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Selatan,"Laptop Axioo Hype 5 X6 Ryzen 5 32GB 1TB SSD
Rp
8.982.000
-1%
Hadiah Gratis
5.0
137 Terjual
< 2 Hari
Jakarta Selatan",https://shopee.co.id/Laptop-Axioo-Hype-5-X6-Ryzen-5-32GB-1TB-SSD-i.256652736.28065511342?extraParams=%7B%22display_model_id%22%3A390465301308%2C%22model_selection_logic%22%3A3%7D&sp_atk=9e971bb8-975a-4298-80fb-2ac5f5735ff8&xptdk=9e971bb8-975a-4298-80fb-2ac5f5735ff8
https://down-id.img.susercontent.com/file/id-11134207-822wq-mmh7r6wi73ls38,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Axioo Hype 1 8GB 512GB SSD Windows 11 Original,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,4.198.000,-1%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.9,211 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,"Axioo Hype 1 8GB 512GB SSD Windows 11 Original
Rp
4.198.000
-1%
4.9
211 Terjual
< 2 Hari
Jakarta Pusat",https://shopee.co.id/Axioo-Hype-1-8GB-512GB-SSD-Windows-11-Original-i.748792991.20344295131?extraParams=%7B%22display_model_id%22%3A266462337264%2C%22model_selection_logic%22%3A3%7D&sp_atk=10d1e0ea-6da3-44d0-9bc0-32660335a1b0&xptdk=10d1e0ea-6da3-44d0-9bc0-32660335a1b0
https://down-id.img.susercontent.com/file/id-11134207-8224q-mgw1gxrvtp8v4a,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Axioo Hype 5 Ryzen 5 16GB 512GB Windows 11,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,6.299.000,,,Kombo Hemat,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,21 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Selatan,"Axioo Hype 5 Ryzen 5 16GB 512GB Windows 11
Rp
6.299.000
Kombo Hemat
5.0
21 Terjual
3-4 Hari
Jakarta Selatan",https://shopee.co.id/Axioo-Hype-5-Ryzen-5-16GB-512GB-Windows-11-i.1552037264.43603583475?extraParams=%7B%22display_model_id%22%3A310791729682%2C%22model_selection_logic%22%3A3%7D&sp_atk=888ad573-994f-4514-aed5-533a5261568f&xptdk=888ad573-994f-4514-aed5-533a5261568f
https://down-id.img.susercontent.com/file/id-11134207-8224w-mhiz59tfmrk51a,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx5y0tebegw04,Laptop AXIOO Hype 7 Amd X7-2 Ryzen 7-5825U 16GB 512GB SSD Windows 11,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,7.819.000,-4%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,Hadiah Gratis,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,146 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Selatan,"Laptop AXIOO Hype 7 Amd X7-2 Ryzen 7-5825U 16GB 512GB SSD Windows 11
Rp
7.819.000
-4%
Hadiah Gratis
5.0
146 Terjual
< 2 Hari
Jakarta Selatan",https://shopee.co.id/Laptop-AXIOO-Hype-7-Amd-X7-2-Ryzen-7-5825U-16GB-512GB-SSD-Windows-11-i.217781231.29455518478?extraParams=%7B%22display_model_id%22%3A195246081720%2C%22model_selection_logic%22%3A3%7D&sp_atk=27cd3b60-9812-42d4-abf1-022d9f8886cd&xptdk=27cd3b60-9812-42d4-abf1-022d9f8886cd
https://down-id.img.susercontent.com/file/id-11134207-822wt-mmk80y81v2mb30,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Axioo Hype 5 X6 Ryzen 5 6600H 16GB 512GB SSD 14” FHD IPS | Laptop Kencang Multitasking W11 Grey,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,9.031.000,-50%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,Kombo Hemat,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,94 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,"Axioo Hype 5 X6 Ryzen 5 6600H 16GB 512GB SSD 14” FHD IPS | Laptop Kencang Multitasking W11 Grey
Rp
9.031.000
-50%
Kombo Hemat
5.0
94 Terjual
< 2 Hari
Jakarta Utara",https://shopee.co.id/Axioo-Hype-5-X6-Ryzen-5-6600H-16GB-512GB-SSD-14%E2%80%9D-FHD-IPS-Laptop-Kencang-Multitasking-W11-Grey-i.608012662.23820714532?extraParams=%7B%22display_model_id%22%3A360721706005%2C%22model_selection_logic%22%3A3%7D&sp_atk=282b91f6-fc34-4d45-90fc-2438a0498391&xptdk=282b91f6-fc34-4d45-90fc-2438a0498391
https://down-id.img.susercontent.com/file/id-11134207-7ra0g-mc8uub8jgjid5e,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,LAPTOP AXIOO HYPE 5 AMD X JKT48 EDITION AMD RYZEN 5-3500U/8GB DDR4/256GB SSD/AMD RADEON GRAPHICS/14 INCH FHD IPS,,Rp,5.725.000,,,,,,4-5 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Tabalong,"LAPTOP AXIOO HYPE 5 AMD X JKT48 EDITION AMD RYZEN 5-3500U/8GB DDR4/256GB SSD/AMD RADEON GRAPHICS/14 INCH FHD IPS
Rp
5.725.000
4-5 Hari
Kab. Tabalong",https://shopee.co.id/LAPTOP-AXIOO-HYPE-5-AMD-X-JKT48-EDITION-AMD-RYZEN-5-3500U-8GB-DDR4-256GB-SSD-AMD-RADEON-GRAPHICS-14-INCH-FHD-IPS-i.144580751.29138719909?extraParams=%7B%22display_model_id%22%3A295730516235%2C%22model_selection_logic%22%3A3%7D&sp_atk=792b5b83-462b-4135-bb96-5cb88ea7bfcd&xptdk=792b5b83-462b-4135-bb96-5cb88ea7bfcd
https://down-id.img.susercontent.com/file/id-11134207-7rbk4-m8blwvinbdzia6,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx5y0tebegw04,Laptop AXIOO HYPE 10 | HYPE 1 N4020 RAM 8GB 384SSD WINDOWS 14.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,3.699.000,-1%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.9,248 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Timur,"Laptop AXIOO HYPE 10 | HYPE 1 N4020 RAM 8GB 384SSD WINDOWS 14.0
Rp
3.699.000
-1%
4.9
248 Terjual
3-5 Hari
Jakarta Timur",https://shopee.co.id/Laptop-AXIOO-HYPE-10-HYPE-1-N4020-RAM-8GB-384SSD-WINDOWS-14.0-i.291375862.25567631518?extraParams=%7B%22display_model_id%22%3A98932017547%2C%22model_selection_logic%22%3A3%7D&sp_atk=6dfd5db9-b3ab-48f0-9926-838083cbaebf&xptdk=6dfd5db9-b3ab-48f0-9926-838083cbaebf
https://down-id.img.susercontent.com/file/id-11134207-7rbk5-m8u8hlr0327h79,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx5y0tebegw04,Termurah Laptop Sekolah AXIOO MYBOOK HYPE 1 Intel N4020 8GB 384GB SSD Win11 Home Original,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,4.199.000,,,Hadiah Gratis,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.9,122 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Tangerang,"Termurah Laptop Sekolah AXIOO MYBOOK HYPE 1 Intel N4020 8GB 384GB SSD Win11 Home Original
Rp
4.199.000
Hadiah Gratis
4.9
122 Terjual
< 2 Hari
Tangerang",https://shopee.co.id/Termurah-Laptop-Sekolah-AXIOO-MYBOOK-HYPE-1-Intel-N4020-8GB-384GB-SSD-Win11-Home-Original-i.290474546.24467928982?extraParams=%7B%22display_model_id%22%3A226113803494%2C%22model_selection_logic%22%3A3%7D&sp_atk=a9a5a25a-e1ba-4bf9-bd5f-cb433b66f6aa&xptdk=a9a5a25a-e1ba-4bf9-bd5f-cb433b66f6aa
https://down-id.img.susercontent.com/file/id-11134207-822wk-mn5ozomislxk47,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Axioo Hype 3 i3 16GB 512GB SSD FHD IPS Win11,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,4.198.000,-1%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,5 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Depok,"Axioo Hype 3 i3 16GB 512GB SSD FHD IPS Win11
Rp
4.198.000
-1%
5.0
5 Terjual
< 2 Hari
Depok",https://shopee.co.id/Axioo-Hype-3-i3-16GB-512GB-SSD-FHD-IPS-Win11-i.253117043.17584890910?extraParams=%7B%22display_model_id%22%3A233540921411%2C%22model_selection_logic%22%3A3%7D&sp_atk=1ac3586e-926d-45a6-85ec-916fc540fdc8&xptdk=1ac3586e-926d-45a6-85ec-916fc540fdc8
https://down-id.img.susercontent.com/file/id-11134207-8224v-mjy7agc343yc79,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Laptop Axioo MyBook Hype 3 G11 Intel Core i3-1125G4 Ram 8Gb Ssd 256Gb Laptop Kerja - Laptop Kuliah - Laptop Desain - Laptop Mulus,,Rp,4.235.000,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,1 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Malang,"Laptop Axioo MyBook Hype 3 G11 Intel Core i3-1125G4 Ram 8Gb Ssd 256Gb Laptop Kerja - Laptop Kuliah - Laptop Desain - Laptop Mulus
Rp
4.235.000
5.0
1 Terjual
< 2 Hari
Malang",https://shopee.co.id/Laptop-Axioo-MyBook-Hype-3-G11-Intel-Core-i3-1125G4-Ram-8Gb-Ssd-256Gb-Laptop-Kerja-Laptop-Kuliah-Laptop-Desain-Laptop-Mulus-i.44435356.29884029710?extraParams=%7B%22display_model_id%22%3A29597566345%2C%22model_selection_logic%22%3A3%7D&sp_atk=38d53f38-f09c-4993-9d34-d959da9e6676&xptdk=38d53f38-f09c-4993-9d34-d959da9e6676
