-image-yazkc-11,-image-yazkc-11_2,text-sm,inline-block,text-xs/sp14,font-medium,text-xs/sp14_2,pointer-events-none,w-auto,text-white,pointer-events-none_2,align-middle,text-shopee-primary,pointer-events-none_3,text-shopee-green,truncate,img_2,_container,_container_link
https://down-id.img.susercontent.com/file/id-11134207-7rbk3-m9qrltn6zrku8a,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"Macbook Air M3 13"" inch 2024 8/256 GB",,Rp,14.000.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,,,< 2 Hari,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,"Macbook Air M3 13"" inch 2024 8/256 GB
Rp
14.000.000
< 2 Hari
Jakarta Pusat",https://shopee.co.id/Macbook-Air-M3-13-inch-2024-8-256-GB-i.8863742.27686564051?extraParams=%7B%22display_model_id%22%3A206081769359%2C%22model_selection_logic%22%3A3%7D&sp_atk=d7585f5e-b8a0-4beb-a700-36ddea552251&xptdk=d7585f5e-b8a0-4beb-a700-36ddea552251
https://down-id.img.susercontent.com/file/id-11134207-7rbk9-m9qrltn73za620,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"MacBook Pro 2021 14"" M1 PRO 16/512 SSD",,Rp,16.750.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,,,< 2 Hari,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,"MacBook Pro 2021 14"" M1 PRO 16/512 SSD
Rp
16.750.000
< 2 Hari
Jakarta Pusat",https://shopee.co.id/MacBook-Pro-2021-14-M1-PRO-16-512-SSD-i.8863742.29936564040?extraParams=%7B%22display_model_id%22%3A305064247667%2C%22model_selection_logic%22%3A3%7D&sp_atk=6d71e5cd-1ed1-47c5-a007-df302dfda8e0&xptdk=6d71e5cd-1ed1-47c5-a007-df302dfda8e0
https://down-id.img.susercontent.com/file/id-11134207-8224o-mjpbawa3mrk00c,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,"Macbook Air 13"" 2020 Retina i3/i5/i7 16GB/512GB SSD",,Rp,3.299.000,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Bandung,,,10 Terjual,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,"Macbook Air 13"" 2020 Retina i3/i5/i7 16GB/512GB SSD
Rp
3.299.000
5.0
10 Terjual
3-4 Hari
Bandung",https://shopee.co.id/Macbook-Air-13-2020-Retina-i3-i5-i7-16GB-512GB-SSD-i.1623633521.48352240203?extraParams=%7B%22display_model_id%22%3A307211994369%2C%22model_selection_logic%22%3A3%7D&sp_atk=9a842fc1-95d0-4b67-879d-87162f51df62&xptdk=9a842fc1-95d0-4b67-879d-87162f51df62
https://down-id.img.susercontent.com/file/id-11134207-822wi-mncgz3ll4s1x40,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,MacBook Pro 13 14 16 M2,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,12.626.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Semarang,,,2 Terjual,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,"MacBook Pro 13 14 16 M2
Rp
12.626.000
2 Terjual
< 2 Hari
Semarang",https://shopee.co.id/MacBook-Pro-13-14-16-M2-i.1198084770.25966526837?extraParams=%7B%22display_model_id%22%3A49953625011%2C%22model_selection_logic%22%3A3%7D&sp_atk=be6e33ca-4ab3-43d4-9ca2-e83d41ddf8c1&xptdk=be6e33ca-4ab3-43d4-9ca2-e83d41ddf8c1
https://down-id.img.susercontent.com/file/id-11134207-7rash-m3ohez9t4pg4cc,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"MacBook Pro 2021 14"" M1 MAX 32/1TB SSD",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,16.379.000,4.7,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Tangerang,-18%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,46 Terjual,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,"MacBook Pro 2021 14"" M1 MAX 32/1TB SSD
Rp
16.379.000
-18%
4.7
46 Terjual
< 2 Hari
Tangerang",https://shopee.co.id/MacBook-Pro-2021-14-M1-MAX-32-1TB-SSD-i.969760851.24489375442?extraParams=%7B%22display_model_id%22%3A252235598960%2C%22model_selection_logic%22%3A3%7D&sp_atk=6fca69d8-ec05-4f17-8b6b-a1e81f83efe5&xptdk=6fca69d8-ec05-4f17-8b6b-a1e81f83efe5
https://down-id.img.susercontent.com/file/id-11134207-8224x-miajmmouuqkk6d,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,iBox Apple Macbook Air 13 M4 10C GPU (24GB 512GB) 10C CPU | Garansi Resmi Indonesia,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,16.691.000,4.9,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,-68%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,898 Terjual,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,"iBox Apple Macbook Air 13 M4 10C GPU (24GB 512GB) 10C CPU | Garansi Resmi Indonesia
Rp
16.691.000
-68%
4.9
898 Terjual
< 2 Hari
Jakarta Utara",https://shopee.co.id/iBox-Apple-Macbook-Air-13-M4-10C-GPU-(24GB-512GB)-10C-CPU-Garansi-Resmi-Indonesia-i.1105655476.28653993100?extraParams=%7B%22display_model_id%22%3A410758941926%2C%22model_selection_logic%22%3A3%7D&sp_atk=975991b9-9536-4560-acbb-589e16e0438c&xptdk=975991b9-9536-4560-acbb-589e16e0438c
https://down-id.img.susercontent.com/file/id-11134207-8224p-mil5czvn7r4294,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"Apple MacBook Pro M5 14 inci (2025), 10 CPU, 10C GPU, 16GB RAM",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,27.099.000,4.9,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,-3%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,147 Terjual,Produk Baru,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,"Apple MacBook Pro M5 14 inci (2025), 10 CPU, 10C GPU, 16GB RAM
Rp
27.099.000
-3%
Produk Baru
4.9
147 Terjual
3-4 Hari
Jakarta Barat",https://shopee.co.id/Apple-MacBook-Pro-M5-14-inci-(2025)-10-CPU-10C-GPU-16GB-RAM-i.241308147.46953517697?extraParams=%7B%22display_model_id%22%3A445335558388%2C%22model_selection_logic%22%3A3%7D&sp_atk=ea047e6d-a253-4bd5-8c7e-5b8142739fa5&xptdk=ea047e6d-a253-4bd5-8c7e-5b8142739fa5
https://down-id.img.susercontent.com/file/id-11134207-8224w-mhmzvhddhte055,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"Macbook air 13.6inci M4 16GB, 256GB 512GB  - MW0W3ID/A MW0Y3ID/A MW123ID/A 2025",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,17.109.000,4.9,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok 11:00,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,-5%,,39 Terjual,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,"Macbook air 13.6inci M4 16GB, 256GB 512GB - MW0W3ID/A MW0Y3ID/A MW123ID/A 2025
Rp
17.109.000
-5%
4.9
39 Terjual
Besok 11:00
Surabaya",https://shopee.co.id/Macbook-air-13.6inci-M4-16GB-256GB-512GB-MW0W3ID-A-MW0Y3ID-A-MW123ID-A-2025-i.26681244.43806397190?extraParams=%7B%22display_model_id%22%3A224320104603%2C%22model_selection_logic%22%3A3%7D&sp_atk=2c755b0a-370e-4c3c-89a7-98cd017330fd&xptdk=2c755b0a-370e-4c3c-89a7-98cd017330fd
https://down-id.img.susercontent.com/file/id-11134207-822wt-mn8ouhkt7kead8,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,MacBook Air M1 8/256gb Battery Health 87%,,Rp,8.450.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,2 jam,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Sidoarjo,,,2 jam,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,"MacBook Air M1 8/256gb Battery Health 87%
Rp
8.450.000
2 jam
Kab. Sidoarjo",https://shopee.co.id/MacBook-Air-M1-8-256gb-Battery-Health-87--i.1213405619.46159131535?extraParams=%7B%22display_model_id%22%3A445807461608%2C%22model_selection_logic%22%3A3%7D&sp_atk=48aad9b1-288c-4dc9-9fdd-86e8a1e8d90c&xptdk=48aad9b1-288c-4dc9-9fdd-86e8a1e8d90c
https://down-id.img.susercontent.com/file/sg-11134201-81zwj-mmu4eqc6n3lwca,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Macbook Air M4 13Inch 16/256GB 16/512GB [Garansi Resmi],https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,17.999.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,,,,,< 2 Hari,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,"Macbook Air M4 13Inch 16/256GB 16/512GB [Garansi Resmi]
Rp
17.999.000
< 2 Hari",https://shopee.co.id/Macbook-Air-M4-13Inch-16-256GB-16-512GB-Garansi-Resmi--i.136745204.40179900107?extraParams=%7B%22display_model_id%22%3A365752850600%2C%22model_selection_logic%22%3A3%7D&sp_atk=7e704875-a39f-4b8c-b6ec-13285716847e&xptdk=7e704875-a39f-4b8c-b6ec-13285716847e
https://down-id.img.susercontent.com/file/id-11134207-8224y-mjl2l2e1qq6d18,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,iBox Apple Macbook Air M2 13 8C GPU (16GB/256GB) 8C CPU Chip M2 13.6 Garansi Resmi Indonesia,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,14.508.000,4.9,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,-45%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,465 Terjual,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,"iBox Apple Macbook Air M2 13 8C GPU (16GB/256GB) 8C CPU Chip M2 13.6 Garansi Resmi Indonesia
Rp
14.508.000
-45%
4.9
465 Terjual
< 2 Hari
Jakarta Utara",https://shopee.co.id/iBox-Apple-Macbook-Air-M2-13-8C-GPU-(16GB-256GB)-8C-CPU-Chip-M2-13.6-Garansi-Resmi-Indonesia-i.1105655476.28167770548?extraParams=%7B%22display_model_id%22%3A385446338031%2C%22model_selection_logic%22%3A3%7D&sp_atk=a8bacb4e-ec13-4b77-b711-9acab8e00637&xptdk=a8bacb4e-ec13-4b77-b711-9acab8e00637
https://down-id.img.susercontent.com/file/id-11134207-822wg-mn4k2lq6ozk868,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,MACBOOK AIR M5 2026 16GB 512GB SKY BLUE BNIB,,Rp,22.480.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,-1%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,4-7 Hari,,,"MACBOOK AIR M5 2026 16GB 512GB SKY BLUE BNIB
Rp
22.480.000
-1%
4-7 Hari
Jakarta Pusat",https://shopee.co.id/MACBOOK-AIR-M5-2026-16GB-512GB-SKY-BLUE-BNIB-i.160636812.53558673614?extraParams=%7B%22display_model_id%22%3A350770432304%2C%22model_selection_logic%22%3A3%7D&sp_atk=5ae9ee0f-5060-4baa-a128-3d0025f84025&xptdk=5ae9ee0f-5060-4baa-a128-3d0025f84025
https://down-id.img.susercontent.com/file/sg-11134201-81zvo-mmvjxbbzgv0i4d,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,"Apple Macbook Air 13 (16GB/256GB-512GB) Chip M4 13.6"" Retina",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,20.381.000,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surakarta (Solo),,,2 Terjual,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,"Apple Macbook Air 13 (16GB/256GB-512GB) Chip M4 13.6"" Retina
Rp
20.381.000
5.0
2 Terjual
2-3 Hari
Surakarta (Solo)",https://shopee.co.id/Apple-Macbook-Air-13-(16GB-256GB-512GB)-Chip-M4-13.6-Retina-i.484463974.54258548968?extraParams=%7B%22display_model_id%22%3A400758279865%2C%22model_selection_logic%22%3A3%7D&sp_atk=06782f05-37ee-4406-8683-7e7adde30115&xptdk=06782f05-37ee-4406-8683-7e7adde30115
https://down-id.img.susercontent.com/file/id-11134207-7ra0k-mdvkh0gsdyb658,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Apple MacBook Air M4 13.6 inci (2025) 512GB,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,22.599.000,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,-10%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,555 Terjual,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,"Apple MacBook Air M4 13.6 inci (2025) 512GB
Rp
22.599.000
-10%
5.0
555 Terjual
3-4 Hari
Jakarta Barat",https://shopee.co.id/Apple-MacBook-Air-M4-13.6-inci-(2025)-512GB-i.241308147.42401119115?extraParams=%7B%22display_model_id%22%3A275090353150%2C%22model_selection_logic%22%3A3%7D&sp_atk=acfc77b9-8ac8-4cbe-bf49-b267494b2c0b&xptdk=acfc77b9-8ac8-4cbe-bf49-b267494b2c0b
https://down-id.img.susercontent.com/file/id-11134207-822ws-mmvlq5kzu1vl41,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Apple MacBook Neo A18 Pro Chip 13-Inch 512GB | 256GB SSD RAM 8GB 6 Core CPU 5 Core GPU,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,13.416.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,-21%,,2 Terjual,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,"Apple MacBook Neo A18 Pro Chip 13-Inch 512GB | 256GB SSD RAM 8GB 6 Core CPU 5 Core GPU
Rp
13.416.000
-21%
2 Terjual
< 2 Hari
Jakarta Pusat",https://shopee.co.id/Apple-MacBook-Neo-A18-Pro-Chip-13-Inch-512GB-256GB-SSD-RAM-8GB-6-Core-CPU-5-Core-GPU-i.1648296247.44858580879?extraParams=%7B%22display_model_id%22%3A330758701008%2C%22model_selection_logic%22%3A3%7D&sp_atk=909f6a05-0a83-4c6d-8773-77a043afa151&xptdk=909f6a05-0a83-4c6d-8773-77a043afa151
https://down-id.img.susercontent.com/file/id-11134207-8224t-mhcw2q8wosuj8c,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,IBOX APPLE MACBOOK AIR 13 M4 8C / 10C GPU 16GB / 24GB 256GB / 512GB 10C CPU GARANSI RESMI,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,16.691.000,4.9,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,-44%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,243 Terjual,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,"IBOX APPLE MACBOOK AIR 13 M4 8C / 10C GPU 16GB / 24GB 256GB / 512GB 10C CPU GARANSI RESMI
Rp
16.691.000
-44%
4.9
243 Terjual
< 2 Hari
Jakarta Utara",https://shopee.co.id/IBOX-APPLE-MACBOOK-AIR-13-M4-8C-10C-GPU-16GB-24GB-256GB-512GB-10C-CPU-GARANSI-RESMI-i.383392952.28651379886?extraParams=%7B%22display_model_id%22%3A310156643296%2C%22model_selection_logic%22%3A3%7D&sp_atk=a417381b-840e-4954-8645-8c355c4b75e7&xptdk=a417381b-840e-4954-8645-8c355c4b75e7
https://down-id.img.susercontent.com/file/id-11134207-7qul2-ljwknjjxjva30f,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"Macbook Air M1 13,3Inch 256GB",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,13.999.000,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Bogor,,,42 Terjual,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,"Macbook Air M1 13,3Inch 256GB
Rp
13.999.000
5.0
42 Terjual
< 2 Hari
Bogor",https://shopee.co.id/Macbook-Air-M1-13-3Inch-256GB-i.136745204.23750037426?extraParams=%7B%22display_model_id%22%3A235474935427%2C%22model_selection_logic%22%3A3%7D&sp_atk=315df0a2-f44b-4d6e-b5f7-597f17c72905&xptdk=315df0a2-f44b-4d6e-b5f7-597f17c72905
https://down-id.img.susercontent.com/file/id-11134207-7ra0p-mbc5aa11c3tr4b,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,Macbook Pro 2020 i7 16/512GB Touchbar Original,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,8.079.900,4.8,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,-17%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,22 Terjual,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,"Macbook Pro 2020 i7 16/512GB Touchbar Original
Rp
8.079.900
-17%
4.8
22 Terjual
Besok
Surabaya",https://shopee.co.id/Macbook-Pro-2020-i7-16-512GB-Touchbar-Original-i.1468366679.40855602176?extraParams=%7B%22display_model_id%22%3A270573250241%2C%22model_selection_logic%22%3A3%7D&sp_atk=86c52019-e02e-46ec-a314-26eaed0df0e6&xptdk=86c52019-e02e-46ec-a314-26eaed0df0e6
