-image-yazkc-11,-image-yazkc-11_2,text-sm,text-xs/sp14,font-medium,pointer-events-none,w-auto,text-white,pointer-events-none_2,align-middle,inline-block,text-shopee-primary,pointer-events-none_3,img,text-xs/sp14_3,text-shopee-green,truncate,text-white_2,text-white_2_link,_container,_container_link
https://down-id.img.susercontent.com/file/id-11134207-8224r-mk6agvk93myqca,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"Macbook Air 13"" 2019 8GB SSD 128/256/512 Original",Rp,5.670.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Tangerang,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,6 Terjual,,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=23323519916&shopid=641776104,"Macbook Air 13"" 2019 8GB SSD 128/256/512 Original
Rp
5.670.000
5.0
6 Terjual
< 2 Hari
Kab. Tangerang",https://shopee.co.id/Macbook-Air-13-2019-8GB-SSD-128-256-512-Original-i.641776104.23323519916?extraParams=%7B%22display_model_id%22%3A108080527955%2C%22model_selection_logic%22%3A3%7D&sp_atk=63ac406b-d182-4602-879a-be2e95483eab&xptdk=63ac406b-d182-4602-879a-be2e95483eab
https://down-id.img.susercontent.com/file/id-11134207-7r98p-m08v9apl8aocb1,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,Macbook Air M1 2020 Retina 8/16GB 256GB Original,Rp,7.000.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Sleman,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,6 Terjual,,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=14494144062&shopid=792737460,"Macbook Air M1 2020 Retina 8/16GB 256GB Original
Rp
7.000.000
5.0
6 Terjual
< 2 Hari
Kab. Sleman",https://shopee.co.id/Macbook-Air-M1-2020-Retina-8-16GB-256GB-Original-i.792737460.14494144062?extraParams=%7B%22display_model_id%22%3A227272200314%2C%22model_selection_logic%22%3A3%7D&sp_atk=4554f561-169e-4acd-9acb-d9928c57bec1&xptdk=4554f561-169e-4acd-9acb-d9928c57bec1
https://down-id.img.susercontent.com/file/id-11134207-7r98t-lpos8vafzfid02,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,MACBOOK AIR RETINA 2022 13 INCH SECOND LIKE NEW ORIGINAL,Rp,13.585.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok 12:00,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Sidoarjo,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,Besok 12:00,,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=25554888984&shopid=32229628,"MACBOOK AIR RETINA 2022 13 INCH SECOND LIKE NEW ORIGINAL
Rp
13.585.000
Besok 12:00
Kab. Sidoarjo",https://shopee.co.id/MACBOOK-AIR-RETINA-2022-13-INCH-SECOND-LIKE-NEW-ORIGINAL-i.32229628.25554888984?extraParams=%7B%22display_model_id%22%3A204837280384%2C%22model_selection_logic%22%3A3%7D&sp_atk=7b4f36d6-0ed4-4f02-aa6b-3590ce30d233&xptdk=7b4f36d6-0ed4-4f02-aa6b-3590ce30d233
https://down-id.img.susercontent.com/file/id-11134207-7qul2-lixx6kw1fmtzd5,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"Laptop Second Macbook pro retina 15inc 2012 core i7 ram 16gb, ssd 512gb doubelvga",Rp,5.495.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,-1%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,,,3-5 Hari,,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=23547532672&shopid=1021187906,"Laptop Second Macbook pro retina 15inc 2012 core i7 ram 16gb, ssd 512gb doubelvga
Rp
5.495.000
-1%
3-5 Hari
Jakarta Pusat",https://shopee.co.id/Laptop-Second-Macbook-pro-retina-15inc-2012-core-i7-ram-16gb-ssd-512gb-doubelvga-i.1021187906.23547532672?extraParams=%7B%22display_model_id%22%3A196863646590%2C%22model_selection_logic%22%3A3%7D&sp_atk=97ca612d-17fb-431d-a5a3-45aed2199d7c&xptdk=97ca612d-17fb-431d-a5a3-45aed2199d7c
https://down-id.img.susercontent.com/file/dec04830988d9f0274dff4d00f8e147a,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,SECOND BERKUALITAS LAPTOP MACBOOK AIR A1466  2015 RAM 8GB SSD 256GB,Rp,5.685.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,-1%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,,,3-5 Hari,Cicilan,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=12689707931&shopid=214616738,"SECOND BERKUALITAS LAPTOP MACBOOK AIR A1466 2015 RAM 8GB SSD 256GB
Rp
5.685.000
-1%
Cicilan
3-5 Hari
Jakarta Pusat",https://shopee.co.id/SECOND-BERKUALITAS-LAPTOP-MACBOOK-AIR-A1466-2015-RAM-8GB-SSD-256GB-i.214616738.12689707931?extraParams=%7B%22display_model_id%22%3A97547197355%2C%22model_selection_logic%22%3A3%7D&sp_atk=0ce9df5b-3d3b-4f1f-a72a-07e765492164&xptdk=0ce9df5b-3d3b-4f1f-a72a-07e765492164
https://down-id.img.susercontent.com/file/d016e3056f84cce51c28e9f23144d1a1,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,"MacBook Unibody 13"" RAM 4GB SSD 128GB {TERMURAH LAPTOP SECOND}",Rp,2.889.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Selatan,,-1%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,15 Terjual,Cicilan,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=8846079852&shopid=57399772,"MacBook Unibody 13"" RAM 4GB SSD 128GB {TERMURAH LAPTOP SECOND}
Rp
2.889.000
-1%
Cicilan
5.0
15 Terjual
3-4 Hari
Jakarta Selatan",https://shopee.co.id/MacBook-Unibody-13-RAM-4GB-SSD-128GB-TERMURAH-LAPTOP-SECOND--i.57399772.8846079852?extraParams=%7B%22display_model_id%22%3A150081968131%2C%22model_selection_logic%22%3A3%7D&sp_atk=5f40d8f0-6f50-4dac-9610-e7e17758f3df&xptdk=5f40d8f0-6f50-4dac-9610-e7e17758f3df
https://down-id.img.susercontent.com/file/id-11134207-7r98s-lqhcl0dq03qwc1,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"Macbook Pro 2012 i5 16GB 512GB 13"" 90% Mulus",Rp,4.500.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Lebak,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,< 2 Hari,,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=23163655685&shopid=36981318,"Macbook Pro 2012 i5 16GB 512GB 13"" 90% Mulus
Rp
4.500.000
< 2 Hari
Kab. Lebak",https://shopee.co.id/Macbook-Pro-2012-i5-16GB-512GB-13-90-Mulus-i.36981318.23163655685?extraParams=%7B%22display_model_id%22%3A235986447052%2C%22model_selection_logic%22%3A3%7D&sp_atk=2ba58a7e-d24c-4319-b3c0-5f7728b4c74b&xptdk=2ba58a7e-d24c-4319-b3c0-5f7728b4c74b
https://down-id.img.susercontent.com/file/id-11134207-7qul7-liheujcm3x3sa3,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"[Laptop second] Macbook pro 13inc 2011 core i5 RAM 4GB, SSD 128GB",Rp,2.695.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,-1%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,,,3-5 Hari,,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=23371986685&shopid=1021187906,"[Laptop second] Macbook pro 13inc 2011 core i5 RAM 4GB, SSD 128GB
Rp
2.695.000
-1%
3-5 Hari
Jakarta Pusat",https://shopee.co.id/-Laptop-second-Macbook-pro-13inc-2011-core-i5-RAM-4GB-SSD-128GB-i.1021187906.23371986685?extraParams=%7B%22display_model_id%22%3A204389840932%2C%22model_selection_logic%22%3A3%7D&sp_atk=1724221d-bd8e-4143-a5c9-ebef6a0280f4&xptdk=1724221d-bd8e-4143-a5c9-ebef6a0280f4
https://down-id.img.susercontent.com/file/id-11134207-7rbkd-m6b0kssec05vae,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,MACBOOK AIR 2017 SECOND 13” RAM 8 INTERNAL 128/256/512 GB,Rp,3.100.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Sleman,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,8 Terjual,,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=26815691358&shopid=642863238,"MACBOOK AIR 2017 SECOND 13” RAM 8 INTERNAL 128/256/512 GB
Rp
3.100.000
5.0
8 Terjual
< 2 Hari
Kab. Sleman",https://shopee.co.id/MACBOOK-AIR-2017-SECOND-13%E2%80%9D-RAM-8-INTERNAL-128-256-512-GB-i.642863238.26815691358?extraParams=%7B%22display_model_id%22%3A178693134395%2C%22model_selection_logic%22%3A3%7D&sp_atk=26329497-4da3-4f20-8d84-af356c2544e4&xptdk=26329497-4da3-4f20-8d84-af356c2544e4
https://down-id.img.susercontent.com/file/id-11134207-7rbkd-m9e9f8upp2i5a3,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,MACBOOK IBOX TERMURAH RETINA 13 INCH 2017 RAM 8 SSD 8/128GB//256GB SECOND ORIGINAL 100% Mulus Normal,Rp,4.500.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,< 2 Hari,,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=28436066273&shopid=423107583,"MACBOOK IBOX TERMURAH RETINA 13 INCH 2017 RAM 8 SSD 8/128GB//256GB SECOND ORIGINAL 100% Mulus Normal
Rp
4.500.000
< 2 Hari
Jakarta Barat",https://shopee.co.id/MACBOOK-IBOX-TERMURAH-RETINA-13-INCH-2017-RAM-8-SSD-8-128GB-256GB-SECOND-ORIGINAL-100-Mulus-Normal-i.423107583.28436066273?extraParams=%7B%22display_model_id%22%3A39560354144%2C%22model_selection_logic%22%3A3%7D&sp_atk=d2787c46-fb5a-4f11-98f6-bc84cd5443eb&xptdk=d2787c46-fb5a-4f11-98f6-bc84cd5443eb
https://down-id.img.susercontent.com/file/id-11134207-7rasi-m1s7k34rd10fec,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,Macbook Air 2020 13 Inch Chip Apple M1  Second Original,Rp,7.700.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,5 Terjual,,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=26151145079&shopid=1137784383,"Macbook Air 2020 13 Inch Chip Apple M1 Second Original
Rp
7.700.000
5 Terjual
< 2 Hari
Jakarta Barat",https://shopee.co.id/Macbook-Air-2020-13-Inch-Chip-Apple-M1-Second-Original-i.1137784383.26151145079?extraParams=%7B%22display_model_id%22%3A277409426096%2C%22model_selection_logic%22%3A3%7D&sp_atk=954b469d-cb3b-4059-8b32-d24f40554ac3&xptdk=954b469d-cb3b-4059-8b32-d24f40554ac3
https://down-id.img.susercontent.com/file/id-11134207-8224o-mkdlal3ifdhff6,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Macbook Air 13-inch i5 2018 Second Original,Rp,5.250.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Tangerang,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.8,4 Terjual,,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=22069071939&shopid=641776104,"Macbook Air 13-inch i5 2018 Second Original
Rp
5.250.000
4.8
4 Terjual
< 2 Hari
Kab. Tangerang",https://shopee.co.id/Macbook-Air-13-inch-i5-2018-Second-Original-i.641776104.22069071939?extraParams=%7B%22display_model_id%22%3A175909536219%2C%22model_selection_logic%22%3A3%7D&sp_atk=97461de3-c5f9-4ab6-b4d9-e94f3ab56c5e&xptdk=97461de3-c5f9-4ab6-b4d9-e94f3ab56c5e
https://down-id.img.susercontent.com/file/id-11134207-7ra0i-mbnkvubfut1sf9,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,MacBook Air  i3 2020 13 inch | RAM 8 GB | SSD 256 GB | second,Rp,6.500.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Tangerang,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,2 Terjual,,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=43756808091&shopid=32397229,"MacBook Air i3 2020 13 inch | RAM 8 GB | SSD 256 GB | second
Rp
6.500.000
5.0
2 Terjual
< 2 Hari
Kab. Tangerang",https://shopee.co.id/MacBook-Air-i3-2020-13-inch-RAM-8-GB-SSD-256-GB-second-i.32397229.43756808091?extraParams=%7B%22display_model_id%22%3A301265184833%2C%22model_selection_logic%22%3A3%7D&sp_atk=ac5de3a5-839b-4d91-a6c3-bee40cca6d70&xptdk=ac5de3a5-839b-4d91-a6c3-bee40cca6d70
https://down-id.img.susercontent.com/file/id-11134207-8224r-mj8db9stiz9j42,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,Macbook Air Ram 4GB SSD 512 GB intel core i5 Normal siap pake,Rp,2.499.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Gunung Kidul,,-67%,,,,4-7 Hari,Produk Baru,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=26993992646&shopid=1218184343,"Macbook Air Ram 4GB SSD 512 GB intel core i5 Normal siap pake
Rp
2.499.000
-67%
Produk Baru
4-7 Hari
Kab. Gunung Kidul",https://shopee.co.id/Macbook-Air-Ram-4GB-SSD-512-GB-intel-core-i5-Normal-siap-pake-i.1218184343.26993992646?extraParams=%7B%22display_model_id%22%3A335407487202%2C%22model_selection_logic%22%3A3%7D&sp_atk=208e6599-9fd3-4f25-ad37-9f73164d4495&xptdk=208e6599-9fd3-4f25-ad37-9f73164d4495
https://down-id.img.susercontent.com/file/id-11134207-7r992-ll8ylwj0vpuz7d,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,MACBOOK PRO RETINA 2019 15 INCH SECOND LIKE NEW ORIGINAL,Rp,10.868.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok 12:00,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Sidoarjo,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,Besok 12:00,,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=18192606002&shopid=32229628,"MACBOOK PRO RETINA 2019 15 INCH SECOND LIKE NEW ORIGINAL
Rp
10.868.000
Besok 12:00
Kab. Sidoarjo",https://shopee.co.id/MACBOOK-PRO-RETINA-2019-15-INCH-SECOND-LIKE-NEW-ORIGINAL-i.32229628.18192606002?extraParams=%7B%22display_model_id%22%3A217000350359%2C%22model_selection_logic%22%3A3%7D&sp_atk=4fcc9886-1367-4bb4-b754-c6c73ed18cac&xptdk=4fcc9886-1367-4bb4-b754-c6c73ed18cac
https://down-id.img.susercontent.com/file/id-11134207-8224u-mk6aydjgzr4583,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Macbook Air 13-inch 2020 intel Second Like New Bergaransi,Rp,6.150.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Tangerang,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,4 Terjual,,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=22323508675&shopid=641776104,"Macbook Air 13-inch 2020 intel Second Like New Bergaransi
Rp
6.150.000
5.0
4 Terjual
< 2 Hari
Kab. Tangerang",https://shopee.co.id/Macbook-Air-13-inch-2020-intel-Second-Like-New-Bergaransi-i.641776104.22323508675?extraParams=%7B%22display_model_id%22%3A207551822904%2C%22model_selection_logic%22%3A3%7D&sp_atk=15a6f87d-cde1-425d-a5b0-6c8ac168c38b&xptdk=15a6f87d-cde1-425d-a5b0-6c8ac168c38b
