-image-yazkc-11,-image-yazkc-11_2,text-sm,inline-block,text-xs/sp14,font-medium,truncate,img,text-xs/sp14_2,text-xs,pointer-events-none,pointer-events-none_2,align-middle,w-auto,text-white,text-shopee-primary,pointer-events-none_3,_container,_container_link
https://down-id.img.susercontent.com/file/id-11134207-7ras8-m3smcjl51pjk69,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Asus zenfone 5,,Rp,109.000,,,,3-5 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Sidoarjo,,,,,"Scrape to BigSeller
Asus zenfone 5
Rp
109.000
3-5 Hari
Kab. Sidoarjo",https://shopee.co.id/Asus-zenfone-5-i.22061027.28470730145?extraParams=%7B%22display_model_id%22%3A242257035297%2C%22model_selection_logic%22%3A3%7D&sp_atk=27a410f9-78c5-49f7-8302-fef0d52ade24&xptdk=27a410f9-78c5-49f7-8302-fef0d52ade24
https://down-id.img.susercontent.com/file/id-11134207-822ws-mmtzgqdhbs3p37,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,Asus zenfone selfie z00udh 3/32 Gb Android 11,,Rp,400.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,2 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Tangerang Selatan,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,,,"Scrape to BigSeller
Asus zenfone selfie z00udh 3/32 Gb Android 11
Rp
400.000
5.0
2 Terjual
< 2 Hari
Tangerang Selatan",https://shopee.co.id/Asus-zenfone-selfie-z00udh-3-32-Gb-Android-11-i.1343671633.27367077580?extraParams=%7B%22display_model_id%22%3A197960687973%2C%22model_selection_logic%22%3A3%7D&sp_atk=03c7d0ba-33d8-43f2-b0e1-5a770e83df76&xptdk=03c7d0ba-33d8-43f2-b0e1-5a770e83df76
https://down-id.img.susercontent.com/file/id-11134207-7ra0o-mcxy2n4lk3dz25,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Asus Max pro(M2) 3/32 | 4/64 | 6/64 Second Mulus,,Rp,825.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,24 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Bekasi,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,,,"Scrape to BigSeller
Asus Max pro(M2) 3/32 | 4/64 | 6/64 Second Mulus
Rp
825.000
5.0
24 Terjual
< 2 Hari
Bekasi",https://shopee.co.id/Asus-Max-pro(M2)-3-32-4-64-6-64-Second-Mulus-i.1356254762.42456091539?extraParams=%7B%22display_model_id%22%3A281054295391%2C%22model_selection_logic%22%3A3%7D&sp_atk=e8ab9bd1-d5f0-435e-86f6-eb6ae00149b5&xptdk=e8ab9bd1-d5f0-435e-86f6-eb6ae00149b5
https://down-id.img.susercontent.com/file/a4ef47365a2ee964ac3262d810ff05c8,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Asus Zenfone 6 cakep layar gedeee,,Rp,750.000,Cicilan,,,3-4 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Selatan,,,,,"Scrape to BigSeller
Asus Zenfone 6 cakep layar gedeee
Rp
750.000
Cicilan
3-4 Hari
Jakarta Selatan",https://shopee.co.id/Asus-Zenfone-6-cakep-layar-gedeee-i.9429234.6961739496?extraParams=%7B%22display_model_id%22%3A41733535758%2C%22model_selection_logic%22%3A3%7D&sp_atk=ef2cd41c-24e5-488b-8dad-4910a0ddb088&xptdk=ef2cd41c-24e5-488b-8dad-4910a0ddb088
https://down-id.img.susercontent.com/file/4e99a9d3b3a3edf14a699149def68174,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,PROMO Asus Zenfone 2 ZE551ML RAM 2GB Internal 16GB - Garansi Resmi,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,650.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,1 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,,,"Scrape to BigSeller
PROMO Asus Zenfone 2 ZE551ML RAM 2GB Internal 16GB - Garansi Resmi
Rp
650.000
1 Terjual
< 2 Hari
Jakarta Barat",https://shopee.co.id/PROMO-Asus-Zenfone-2-ZE551ML-RAM-2GB-Internal-16GB-Garansi-Resmi-i.232312483.12644843576?extraParams=%7B%22display_model_id%22%3A95723841175%2C%22model_selection_logic%22%3A3%7D&sp_atk=571e5f0b-9f7b-411a-9a70-b4075cca2448&xptdk=571e5f0b-9f7b-411a-9a70-b4075cca2448
https://down-id.img.susercontent.com/file/id-11134207-7rasa-m289ift6echv92,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Asus zenfone 4 pro zs551kl,,Rp,200.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Madiun,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,,,"Scrape to BigSeller
Asus zenfone 4 pro zs551kl
Rp
200.000
< 2 Hari
Madiun",https://shopee.co.id/Asus-zenfone-4-pro-zs551kl-i.53787863.29860908166?extraParams=%7B%22display_model_id%22%3A217797863560%2C%22model_selection_logic%22%3A3%7D&sp_atk=2847e915-7b83-4de9-8217-a18585515c0c&xptdk=2847e915-7b83-4de9-8217-a18585515c0c
https://down-id.img.susercontent.com/file/id-11134207-822wg-mn9ihgc4onb568,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,Asus Zenfone Max Pro M1 3/32GB Second Ori,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,550.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,4 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Bandung,,,,,"Scrape to BigSeller
Asus Zenfone Max Pro M1 3/32GB Second Ori
Rp
550.000
5.0
4 Terjual
2-4 Hari
Bandung",https://shopee.co.id/Asus-Zenfone-Max-Pro-M1-3-32GB-Second-Ori-i.85277250.43266791121?extraParams=%7B%22display_model_id%22%3A297553793786%2C%22model_selection_logic%22%3A3%7D&sp_atk=350f2193-375f-4394-82d3-5a3baeab66b5&xptdk=350f2193-375f-4394-82d3-5a3baeab66b5
https://down-id.img.susercontent.com/file/id-11134207-7r98r-lyyqqrhwnlwt3d,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,Asus Zenfone Z008,,Rp,300.000,,,,2-3 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Banyuwangi,,,,,"Scrape to BigSeller
Asus Zenfone Z008
Rp
300.000
2-3 Hari
Kab. Banyuwangi",https://shopee.co.id/Asus-Zenfone-Z008-i.9148983.29207967266?extraParams=%7B%22display_model_id%22%3A233103622360%2C%22model_selection_logic%22%3A3%7D&sp_atk=22bc9b1c-cc37-49a3-985f-c159050ec0d5&xptdk=22bc9b1c-cc37-49a3-985f-c159050ec0d5
https://down-id.img.susercontent.com/file/0578b44c65a311345c6961ced62b0333,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"ASUS ZENFONE MAX PRO M1 6/64,4/64 EX TAM",,Rp,1.600.000,Cicilan,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.4,55 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,,,,,"Scrape to BigSeller
ASUS ZENFONE MAX PRO M1 6/64,4/64 EX TAM
Rp
1.600.000
Cicilan
4.4
55 Terjual
3-5 Hari
Jakarta Barat",https://shopee.co.id/ASUS-ZENFONE-MAX-PRO-M1-6-64-4-64-EX-TAM-i.12182751.1320580148?extraParams=%7B%22display_model_id%22%3A108909045883%2C%22model_selection_logic%22%3A3%7D&sp_atk=97f10b31-621a-4f63-9e6f-c4763141fcd6&xptdk=97f10b31-621a-4f63-9e6f-c4763141fcd6
https://down-id.img.susercontent.com/file/id-11134207-82250-mj7m8xufliir52,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,asus max pr0m1 5000mah normal resmi ram 3gb 32gb hp game garansi resmi bagus samsung a21s a20s,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,592.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.8,11 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Timur,,,,,"Scrape to BigSeller
asus max pr0m1 5000mah normal resmi ram 3gb 32gb hp game garansi resmi bagus samsung a21s a20s
Rp
592.000
4.8
11 Terjual
3-4 Hari
Jakarta Timur",https://shopee.co.id/asus-max-pr0m1-5000mah-normal-resmi-ram-3gb-32gb-hp-game-garansi-resmi-bagus-samsung-a21s-a20s-i.193315282.23737295725?extraParams=%7B%22display_model_id%22%3A194171671547%2C%22model_selection_logic%22%3A3%7D&sp_atk=9c16ee68-9acf-45a3-9694-b78c3e95c583&xptdk=9c16ee68-9acf-45a3-9694-b78c3e95c583
https://down-id.img.susercontent.com/file/id-11134207-7qul6-lgssd1bk8j8ubd,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Asus Zenfone 9 8/256gb,,Rp,5.390.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.6,49 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,,,-40%,,"Scrape to BigSeller
Asus Zenfone 9 8/256gb
Rp
5.390.000
-40%
4.6
49 Terjual
3-5 Hari
Jakarta Barat",https://shopee.co.id/Asus-Zenfone-9-8-256gb-i.12182751.18169676027?extraParams=%7B%22display_model_id%22%3A89361755930%2C%22model_selection_logic%22%3A3%7D&sp_atk=b6006da6-fb0b-4eb2-9bd6-ea3a8f975327&xptdk=b6006da6-fb0b-4eb2-9bd6-ea3a8f975327
https://down-id.img.susercontent.com/file/id-11134207-822wl-mn6oacxzsz5wc3,https://down-id.img.susercontent.com/file/id-11134258-7ra0r-mbetcosmf42z25,Asus Zenfone 9 8GB/256GB Resmi TAM,,Rp,4.899.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.8,7 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Bekasi,,,,,"Scrape to BigSeller
Asus Zenfone 9 8GB/256GB Resmi TAM
Rp
4.899.000
4.8
7 Terjual
3-4 Hari
Bekasi",https://shopee.co.id/Asus-Zenfone-9-8GB-256GB-Resmi-TAM-i.15985497.23038278870?extraParams=%7B%22display_model_id%22%3A221456485635%2C%22model_selection_logic%22%3A3%7D&sp_atk=8999642c-21cf-4299-a90b-4050ebab058f&xptdk=8999642c-21cf-4299-a90b-4050ebab058f
https://down-id.img.susercontent.com/file/c893494454d512e381e3ab642f18d85a,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"Asus Zenfone Max Pro M2 6/64,4/64 Gb",,Rp,980.000,Cicilan,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.6,7 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,,,-1%,,"Scrape to BigSeller
Asus Zenfone Max Pro M2 6/64,4/64 Gb
Rp
980.000
-1%
Cicilan
4.6
7 Terjual
3-5 Hari
Jakarta Barat",https://shopee.co.id/Asus-Zenfone-Max-Pro-M2-6-64-4-64-Gb-i.12182751.5834051243?extraParams=%7B%22display_model_id%22%3A285003794062%2C%22model_selection_logic%22%3A3%7D&sp_atk=25b8ba6c-6b53-45f1-b089-defdfa309e29&xptdk=25b8ba6c-6b53-45f1-b089-defdfa309e29
