-image-yazkc-11,-image-yazkc-11_2,text-sm,inline-block,text-xs/sp14,font-medium,text-shopee-primary,pointer-events-none,text-xs/sp14_2,pointer-events-none_2,w-auto,text-white,pointer-events-none_3,align-middle,text-shopee-green,truncate,img_2,_container,_container_link
https://down-id.img.susercontent.com/file/id-11134207-7rask-m5zssllyw5g831,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Axioo Hype 5 AMD X5-2 AMD Ryzen 5 7430U RAM 8GB SSD 256GB Windows 11 Pro 14.0 Full HD IPS,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,8.661.000,,,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok 11:00,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,36 Terjual,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,"Axioo Hype 5 AMD X5-2 AMD Ryzen 5 7430U RAM 8GB SSD 256GB Windows 11 Pro 14.0 Full HD IPS
Rp
8.661.000
5.0
36 Terjual
Besok 11:00
Surabaya",https://shopee.co.id/Axioo-Hype-5-AMD-X5-2-AMD-Ryzen-5-7430U-RAM-8GB-SSD-256GB-Windows-11-Pro-14.0-Full-HD-IPS-i.26681244.26225527346?extraParams=%7B%22display_model_id%22%3A237660068290%2C%22model_selection_logic%22%3A3%7D&sp_atk=2904d67c-26ce-450a-b193-d4e200859cf8&xptdk=2904d67c-26ce-450a-b193-d4e200859cf8
https://down-id.img.susercontent.com/file/id-11134207-7rbk7-m7m0mhfl6jwk70,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,AXIOO HYPE 5 Ryzen 5,,Rp,7.300.000,,,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Bandar Lampung,21 Terjual,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,"AXIOO HYPE 5 Ryzen 5
Rp
7.300.000
5.0
21 Terjual
< 2 Hari
Bandar Lampung",https://shopee.co.id/AXIOO-HYPE-5-Ryzen-5-i.41442889.29013213961?extraParams=%7B%22display_model_id%22%3A39830820102%2C%22model_selection_logic%22%3A3%7D&sp_atk=ef13d75c-c543-41e2-a14d-f4ede0864e5a&xptdk=ef13d75c-c543-41e2-a14d-f4ede0864e5a
https://down-id.img.susercontent.com/file/id-11134207-7rbk2-macpepgnseqa0b,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"AXIOO HYPE 5 AMD X5-2 Ryzen 5 7430U/16GB/256GB 14"" FHD IPS Windows 11 / Grey",,Rp,5.750.000,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,4-7 Hari,,,"AXIOO HYPE 5 AMD X5-2 Ryzen 5 7430U/16GB/256GB 14"" FHD IPS Windows 11 / Grey
Rp
5.750.000
4-7 Hari
Jakarta Pusat",https://shopee.co.id/AXIOO-HYPE-5-AMD-X5-2-Ryzen-5-7430U-16GB-256GB-14-FHD-IPS-Windows-11-Grey-i.1212632553.42752575889?extraParams=%7B%22display_model_id%22%3A280212068554%2C%22model_selection_logic%22%3A3%7D&sp_atk=e99c55d5-00fd-48ce-9165-187672de0b86&xptdk=e99c55d5-00fd-48ce-9165-187672de0b86
https://down-id.img.susercontent.com/file/id-11134207-82251-mh1mw49mfpcc9e,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Axioo Mybook Hype R5 R3 OLED I5 I3 24GB 512GB SSD,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,6.739.000,-39%,,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,64 Terjual,Cicilan,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,"Axioo Mybook Hype R5 R3 OLED I5 I3 24GB 512GB SSD
Rp
6.739.000
-39%
Cicilan
5.0
64 Terjual
< 2 Hari
Jakarta Pusat",https://shopee.co.id/Axioo-Mybook-Hype-R5-R3-OLED-I5-I3-24GB-512GB-SSD-i.148846460.6139938503?extraParams=%7B%22display_model_id%22%3A88731469171%2C%22model_selection_logic%22%3A3%7D&sp_atk=ea082963-c6f2-4301-8e41-6e35a43c0f19&xptdk=ea082963-c6f2-4301-8e41-6e35a43c0f19
https://down-id.img.susercontent.com/file/id-11134207-8224t-ml2znysj7eh27d,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,LAPTOP AXIOO HYPE 7 AMD X8-1 RYZEN 7 6800H - 16GB 512GB 14.0FHD IPS,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,9.890.000,-34%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,47 Terjual,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,"LAPTOP AXIOO HYPE 7 AMD X8-1 RYZEN 7 6800H - 16GB 512GB 14.0FHD IPS
Rp
9.890.000
-34%
5.0
47 Terjual
Besok
Surabaya",https://shopee.co.id/LAPTOP-AXIOO-HYPE-7-AMD-X8-1-RYZEN-7-6800H-16GB-512GB-14.0FHD-IPS-i.1273997571.28076753567?extraParams=%7B%22display_model_id%22%3A218229304622%2C%22model_selection_logic%22%3A3%7D&sp_atk=313f942c-48ac-499a-b3d7-946dbb4dbd69&xptdk=313f942c-48ac-499a-b3d7-946dbb4dbd69
https://down-id.img.susercontent.com/file/id-11134207-82252-mkg9wus7gjya3b,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Axioo MyBook Hype 5 Ryzen 5 8GB 256GB FHD IPS,,Rp,6.125.000,,,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Sleman,2 Terjual,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,"Axioo MyBook Hype 5 Ryzen 5 8GB 256GB FHD IPS
Rp
6.125.000
5.0
2 Terjual
< 2 Hari
Kab. Sleman",https://shopee.co.id/Axioo-MyBook-Hype-5-Ryzen-5-8GB-256GB-FHD-IPS-i.1033618326.27369474891?extraParams=%7B%22display_model_id%22%3A302395381968%2C%22model_selection_logic%22%3A3%7D&sp_atk=2f5f20a6-d847-43a7-9d77-a3a0505631e4&xptdk=2f5f20a6-d847-43a7-9d77-a3a0505631e4
https://down-id.img.susercontent.com/file/id-11134207-82250-mkdt3uwm1gjk44,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,AXIOO HYPE 3 G11 I3 1125G4 8GB 512GB DOS/WINDOWS 11 14.0FHD IPS HDMI GRY,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,7.358.000,,,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok 12:00,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,2 Terjual,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,"AXIOO HYPE 3 G11 I3 1125G4 8GB 512GB DOS/WINDOWS 11 14.0FHD IPS HDMI GRY
Rp
7.358.000
5.0
2 Terjual
Besok 12:00
Surabaya",https://shopee.co.id/AXIOO-HYPE-3-G11-I3-1125G4-8GB-512GB-DOS-WINDOWS-11-14.0FHD-IPS-HDMI-GRY-i.1039970542.52605893992?extraParams=%7B%22display_model_id%22%3A335533713968%2C%22model_selection_logic%22%3A3%7D&sp_atk=38b22880-5c00-4ed7-b35e-a7cbc182c73f&xptdk=38b22880-5c00-4ed7-b35e-a7cbc182c73f
https://down-id.img.susercontent.com/file/id-11134207-822wt-mmn2o2rp883qa7,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,Promo Laptop Murah Axioo MyBook pro H5 Core i5 Gen8 SSD 512GB windows 11,,Rp,2.899.000,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,Besok,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,"Promo Laptop Murah Axioo MyBook pro H5 Core i5 Gen8 SSD 512GB windows 11
Rp
2.899.000
Besok
Surabaya",https://shopee.co.id/Promo-Laptop-Murah-Axioo-MyBook-pro-H5-Core-i5-Gen8-SSD-512GB-windows-11-i.23355627.53958228876?extraParams=%7B%22display_model_id%22%3A292506840195%2C%22model_selection_logic%22%3A3%7D&sp_atk=aafb62f4-e734-4d4f-9077-09ec0e7c8fc1&xptdk=aafb62f4-e734-4d4f-9077-09ec0e7c8fc1
https://down-id.img.susercontent.com/file/id-11134207-82250-mj5cvmoqfnr83b,https://down-id.img.susercontent.com/file/id-11134258-8224q-mkvvibsp8oowa6,Axioo Hype 5 Ryzen 5 16GB 1TB SSD Backlit,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,6.293.000,-2%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Selatan,231 Terjual,Pilih Lokal,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,"Axioo Hype 5 Ryzen 5 16GB 1TB SSD Backlit
Rp
6.293.000
-2%
Pilih Lokal
Cicilan
5.0
231 Terjual
< 2 Hari
Jakarta Selatan",https://shopee.co.id/Axioo-Hype-5-Ryzen-5-16GB-1TB-SSD-Backlit-i.257997524.8865303021?extraParams=%7B%22display_model_id%22%3A161838012467%2C%22model_selection_logic%22%3A3%7D&sp_atk=0dd33f4d-d51e-456b-8009-1f62f6264777&xptdk=0dd33f4d-d51e-456b-8009-1f62f6264777
https://down-id.img.susercontent.com/file/id-11134207-8224y-mj9jzp2tcx6r53,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Laptop Axioo Hype 5 X3 AMD Ryzen 5 3500 8GB 256GB Win 11 14.0 Full HD IPS BLIT,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,6.293.000,-33%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Depok,35 Terjual,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,"Laptop Axioo Hype 5 X3 AMD Ryzen 5 3500 8GB 256GB Win 11 14.0 Full HD IPS BLIT
Rp
6.293.000
-33%
5.0
35 Terjual
< 2 Hari
Depok",https://shopee.co.id/Laptop-Axioo-Hype-5-X3-AMD-Ryzen-5-3500-8GB-256GB-Win-11-14.0-Full-HD-IPS-BLIT-i.1274014683.29252291828?extraParams=%7B%22display_model_id%22%3A400797099751%2C%22model_selection_logic%22%3A3%7D&sp_atk=98a66625-be42-465f-a71b-1350f353a69e&xptdk=98a66625-be42-465f-a71b-1350f353a69e
https://down-id.img.susercontent.com/file/sg-11134201-7rau7-majpg80jx4s662,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Axioo Hype 5 Ryzen 5 32GB 2TB SSD Windows 11,,Rp,5.875.000,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Malang,< 2 Hari,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,"Axioo Hype 5 Ryzen 5 32GB 2TB SSD Windows 11
Rp
5.875.000
< 2 Hari
Malang",https://shopee.co.id/Axioo-Hype-5-Ryzen-5-32GB-2TB-SSD-Windows-11-i.44435356.40103077761?extraParams=%7B%22display_model_id%22%3A243479042236%2C%22model_selection_logic%22%3A3%7D&sp_atk=4ddf101d-3d15-4b47-bbf7-c82aa6ca03dd&xptdk=4ddf101d-3d15-4b47-bbf7-c82aa6ca03dd
https://down-id.img.susercontent.com/file/id-11134207-8224u-mjaw274cxn9dca,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx5y0tebegw04,Axioo Hype 10 8GB 512GB SSD Windows 11 Laptop,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,3.554.000,-4%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,4.9,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Selatan,727 Terjual,Hadiah Gratis,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,"Axioo Hype 10 8GB 512GB SSD Windows 11 Laptop
Rp
3.554.000
-4%
Hadiah Gratis
4.9
727 Terjual
< 2 Hari
Jakarta Selatan",https://shopee.co.id/Axioo-Hype-10-8GB-512GB-SSD-Windows-11-Laptop-i.256652736.22324016407?extraParams=%7B%22display_model_id%22%3A242286239002%2C%22model_selection_logic%22%3A3%7D&sp_atk=32618534-1f87-4750-8706-191e952fdd0b&xptdk=32618534-1f87-4750-8706-191e952fdd0b
https://down-id.img.susercontent.com/file/id-11134207-822ws-mn2e144373ew45,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,Axioo Hype 5 AMD X3 AMD Ryzen 5 3500U RAM 8GB SSD 256GB mjk,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,4.828.500,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Sidoarjo,2-3 Hari,,,"Axioo Hype 5 AMD X3 AMD Ryzen 5 3500U RAM 8GB SSD 256GB mjk
Rp
4.828.500
2-3 Hari
Kab. Sidoarjo",https://shopee.co.id/Axioo-Hype-5-AMD-X3-AMD-Ryzen-5-3500U-RAM-8GB-SSD-256GB-mjk-i.191946330.47108870055?extraParams=%7B%22display_model_id%22%3A390785203172%2C%22model_selection_logic%22%3A3%7D&sp_atk=a8a3eb2f-a753-4086-8774-80d507ac9dd3&xptdk=a8a3eb2f-a753-4086-8774-80d507ac9dd3
https://down-id.img.susercontent.com/file/id-11134207-7rbk3-mambcyt6stxue6,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"Laptop Axioo Hype 1 N4020 RAM 4GB/8GB SSD 128GB/512GB Windows 11 14"" HD",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,4.719.000,,,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Malang,98 Terjual,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,"Laptop Axioo Hype 1 N4020 RAM 4GB/8GB SSD 128GB/512GB Windows 11 14"" HD
Rp
4.719.000
5.0
98 Terjual
< 2 Hari
Malang",https://shopee.co.id/Laptop-Axioo-Hype-1-N4020-RAM-4GB-8GB-SSD-128GB-512GB-Windows-11-14-HD-i.10625226.25764574830?extraParams=%7B%22display_model_id%22%3A207667474345%2C%22model_selection_logic%22%3A3%7D&sp_atk=830cb968-360d-436d-99de-597b8040332f&xptdk=830cb968-360d-436d-99de-597b8040332f
https://down-id.img.susercontent.com/file/id-11134207-7ra0m-mdg68h8okosve3,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,AXIOO Hype 3 G11 Intel Core i3 1125G4 RAM32GB SSD1TB 14'' FHD IPS Windows 11,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,5.799.000,,,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,60 Terjual,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,"AXIOO Hype 3 G11 Intel Core i3 1125G4 RAM32GB SSD1TB 14'' FHD IPS Windows 11
Rp
5.799.000
5.0
60 Terjual
< 2 Hari
Jakarta Pusat",https://shopee.co.id/AXIOO-Hype-3-G11-Intel-Core-i3-1125G4-RAM32GB-SSD1TB-14''-FHD-IPS-Windows-11-i.32829345.23561529681?extraParams=%7B%22display_model_id%22%3A285887595321%2C%22model_selection_logic%22%3A3%7D&sp_atk=3cf69a3d-3cc2-4afe-a2af-1bc6f55268c9&xptdk=3cf69a3d-3cc2-4afe-a2af-1bc6f55268c9
https://down-id.img.susercontent.com/file/id-11134207-7rbk5-m8u8hlr0327h79,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx5y0tebegw04,Termurah Laptop Sekolah AXIOO MYBOOK HYPE 1 Intel N4020 8GB 384GB SSD Win11 Home Original,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,4.199.000,,,4.9,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Tangerang,122 Terjual,Hadiah Gratis,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,"Termurah Laptop Sekolah AXIOO MYBOOK HYPE 1 Intel N4020 8GB 384GB SSD Win11 Home Original
Rp
4.199.000
Hadiah Gratis
4.9
122 Terjual
< 2 Hari
Tangerang",https://shopee.co.id/Termurah-Laptop-Sekolah-AXIOO-MYBOOK-HYPE-1-Intel-N4020-8GB-384GB-SSD-Win11-Home-Original-i.290474546.24467928982?extraParams=%7B%22display_model_id%22%3A226113803494%2C%22model_selection_logic%22%3A3%7D&sp_atk=e19da724-3c04-4481-acec-2dad2d51547e&xptdk=e19da724-3c04-4481-acec-2dad2d51547e
https://down-id.img.susercontent.com/file/id-11134207-7r990-lr5injffxqo967,https://down-id.img.susercontent.com/file/id-11134258-8224q-mkvvibsp8oowa6,LAPTOP AXIOO HYPE 1  N4020 8GB 384GB Windows 11 14 HD,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,5.225.000,-25%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,4.9,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,540 Terjual,Pilih Lokal,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,"LAPTOP AXIOO HYPE 1 N4020 8GB 384GB Windows 11 14 HD
Rp
5.225.000
-25%
Pilih Lokal
Kombo Hemat
4.9
540 Terjual
< 2 Hari
Jakarta Utara",https://shopee.co.id/LAPTOP-AXIOO-HYPE-1-N4020-8GB-384GB-Windows-11-14-HD-i.608012662.25011687779?extraParams=%7B%22display_model_id%22%3A207301634490%2C%22model_selection_logic%22%3A3%7D&sp_atk=a8eb9b5c-798c-40c7-997c-496a21b98a75&xptdk=a8eb9b5c-798c-40c7-997c-496a21b98a75
https://down-id.img.susercontent.com/file/id-11134207-822wo-mmky2bvjfgg614,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,"Axioo Hype 5 Ryzen 5 8GB 256GB SSD 14"" IPS",,Rp,5.450.000,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Bandung,< 2 Hari,Produk Baru,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,"Axioo Hype 5 Ryzen 5 8GB 256GB SSD 14"" IPS
Rp
5.450.000
Produk Baru
< 2 Hari
Bandung",https://shopee.co.id/Axioo-Hype-5-Ryzen-5-8GB-256GB-SSD-14-IPS-i.135178572.52803812472?extraParams=%7B%22display_model_id%22%3A307292738351%2C%22model_selection_logic%22%3A3%7D&sp_atk=0b04f9e0-c877-4192-bc24-5f0a530cc154&xptdk=0b04f9e0-c877-4192-bc24-5f0a530cc154
