-image-yazkc-11,-image-yazkc-11_2,text-sm,text-xs/sp14,font-medium,img,text-xs/sp14_2,text-xs,pointer-events-none,align-middle,inline-block,text-shopee-primary,pointer-events-none_2,truncate,_container,_container_link
https://down-id.img.susercontent.com/file/id-11134207-822wm-mn17z1q19qmg7f,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,Acer Aspire ES1-432  Intel Celeron N3350 RAM 6GB SSD 240GB kdr,Rp,1.498.500,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Sidoarjo,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,,,,"Acer Aspire ES1-432 Intel Celeron N3350 RAM 6GB SSD 240GB kdr
Rp
1.498.500
Kab. Sidoarjo",https://shopee.co.id/Acer-Aspire-ES1-432-Intel-Celeron-N3350-RAM-6GB-SSD-240GB-kdr-i.191946330.56858794199?extraParams=%7B%22display_model_id%22%3A302536442928%2C%22model_selection_logic%22%3A3%7D&sp_atk=0ed34895-e969-4ce9-9ee9-c4707535c781&xptdk=0ed34895-e969-4ce9-9ee9-c4707535c781
https://down-id.img.susercontent.com/file/sg-11134201-7rasz-majngr1r6nabdc,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Laptop Acer Aspire E1-470 Intel Core i3-3217U Ram16GB SSD1TB,Rp,1.300.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,1 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Malang,,,,,"Laptop Acer Aspire E1-470 Intel Core i3-3217U Ram16GB SSD1TB
Rp
1.300.000
5.0
1 Terjual
Malang",https://shopee.co.id/Laptop-Acer-Aspire-E1-470-Intel-Core-i3-3217U-Ram16GB-SSD1TB-i.141725604.44053076117?extraParams=%7B%22display_model_id%22%3A270254008774%2C%22model_selection_logic%22%3A3%7D&sp_atk=82e0b842-bc73-4bef-983d-41b9e070e4f1&xptdk=82e0b842-bc73-4bef-983d-41b9e070e4f1
https://down-id.img.susercontent.com/file/id-11134207-7ras8-m5458fam40k3d6,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Laptop Acer Aspire ES1-132 Intel Celeron N3350 Ram 4Gb Ssd 512Gb Black Bergaransi Windows 11 Siap Pakai,Rp,1.100.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,4 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Malang,,,,,"Laptop Acer Aspire ES1-132 Intel Celeron N3350 Ram 4Gb Ssd 512Gb Black Bergaransi Windows 11 Siap Pakai
Rp
1.100.000
5.0
4 Terjual
Malang",https://shopee.co.id/Laptop-Acer-Aspire-ES1-132-Intel-Celeron-N3350-Ram-4Gb-Ssd-512Gb-Black-Bergaransi-Windows-11-Siap-Pakai-i.44435356.18474659371?extraParams=%7B%22display_model_id%22%3A375188255560%2C%22model_selection_logic%22%3A3%7D&sp_atk=224f40b6-21fa-4596-94d7-cf9ed2109219&xptdk=224f40b6-21fa-4596-94d7-cf9ed2109219
https://down-id.img.susercontent.com/file/id-11134207-8224o-mjqqgdivwkqo2b,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,Laptop Acer Aspire S3 Intel Core i5 - 2467M (4 CPUs) / RAM 4GB,Rp,1.900.000,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Serang,,,,,"Laptop Acer Aspire S3 Intel Core i5 - 2467M (4 CPUs) / RAM 4GB
Rp
1.900.000
Kab. Serang",https://shopee.co.id/Laptop-Acer-Aspire-S3-Intel-Core-i5-2467M-(4-CPUs)-RAM-4GB-i.1034959992.48305021711?extraParams=%7B%22display_model_id%22%3A360461538490%2C%22model_selection_logic%22%3A3%7D&sp_atk=714112da-6592-40c0-876f-e3acc93e91ae&xptdk=714112da-6592-40c0-876f-e3acc93e91ae
https://down-id.img.susercontent.com/file/id-11134207-822wm-mm9om1ew1vy9d9,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"LAPTOP ACER LITE AL15-32P INTEL N4500 RAM 8GB SSD 256GB LAYAR 15,6""  WINDOWS (GARANSI TOKO 1 TH)",Rp,5.595.000,,,1 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Banjarmasin,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,,,,"LAPTOP ACER LITE AL15-32P INTEL N4500 RAM 8GB SSD 256GB LAYAR 15,6"" WINDOWS (GARANSI TOKO 1 TH)
Rp
5.595.000
1 Terjual
Banjarmasin",https://shopee.co.id/LAPTOP-ACER-LITE-AL15-32P-INTEL-N4500-RAM-8GB-SSD-256GB-LAYAR-15-6-WINDOWS-(GARANSI-TOKO-1-TH)-i.312419703.42679521146?extraParams=%7B%22display_model_id%22%3A445686407394%2C%22model_selection_logic%22%3A3%7D&sp_atk=961b578b-b5db-4481-8534-edb1ea39084f&xptdk=961b578b-b5db-4481-8534-edb1ea39084f
https://down-id.img.susercontent.com/file/id-11134207-7r98p-lr35y08uerex2b,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,laptop gaming acer e5-475 intel core i5 gen7 7200 4gb ram 500gb,Rp,2.599.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,1 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Tangerang,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,-46%,,,"laptop gaming acer e5-475 intel core i5 gen7 7200 4gb ram 500gb
Rp
2.599.000
-46%
5.0
1 Terjual
Tangerang",https://shopee.co.id/laptop-gaming-acer-e5-475-intel-core-i5-gen7-7200-4gb-ram-500gb-i.41632262.24761422146?extraParams=%7B%22display_model_id%22%3A217298993731%2C%22model_selection_logic%22%3A3%7D&sp_atk=577c66c8-b2dd-4b3e-94af-2504c31cd727&xptdk=577c66c8-b2dd-4b3e-94af-2504c31cd727
https://down-id.img.susercontent.com/file/id-11134207-7r98u-lvfl2vdqgp8yab,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"LAPTOP / NOTEBOOK ACER 11"" RAM 4GB / HDD 500GB / WINDOWS 10",Rp,1.320.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.5,104 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,,-43%,,Cicilan,"LAPTOP / NOTEBOOK ACER 11"" RAM 4GB / HDD 500GB / WINDOWS 10
Rp
1.320.000
-43%
Cicilan
4.5
104 Terjual
Jakarta Barat",https://shopee.co.id/LAPTOP-NOTEBOOK-ACER-11-RAM-4GB-HDD-500GB-WINDOWS-10-i.16652597.8550993922?extraParams=%7B%22display_model_id%22%3A75253570657%2C%22model_selection_logic%22%3A3%7D&sp_atk=f769a9ea-6ba6-4d85-952c-d0994f17f3b9&xptdk=f769a9ea-6ba6-4d85-952c-d0994f17f3b9
https://down-id.img.susercontent.com/file/id-11134207-7ra0s-mb7sdf527kvs8e,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,{PROMO} Laptop acer travelmate p214 Ram 8 ssd 256/512 gb intel core i5 gen 10 mulus,Rp,3.300.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.8,75 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,-27%,,,"{PROMO} Laptop acer travelmate p214 Ram 8 ssd 256/512 gb intel core i5 gen 10 mulus
Rp
3.300.000
-27%
4.8
75 Terjual
Jakarta Pusat",https://shopee.co.id/-PROMO-Laptop-acer-travelmate-p214-Ram-8-ssd-256-512-gb-intel-core-i5-gen-10-mulus-i.1088443349.24940146345?extraParams=%7B%22display_model_id%22%3A223754616481%2C%22model_selection_logic%22%3A3%7D&sp_atk=0e9adb4d-1f49-45e3-a1c1-0ceb84d3d39d&xptdk=0e9adb4d-1f49-45e3-a1c1-0ceb84d3d39d
https://down-id.img.susercontent.com/file/id-11134207-7r98x-lv8jchgl3hnw59,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,Laptop Acer Aspire Core i5-7200U Gen 7th Double Vga Windows / Free Office / Free Tas+Mouse,Rp,3.350.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.7,25 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,,,,"Laptop Acer Aspire Core i5-7200U Gen 7th Double Vga Windows / Free Office / Free Tas+Mouse
Rp
3.350.000
4.7
25 Terjual
Jakarta Barat",https://shopee.co.id/Laptop-Acer-Aspire-Core-i5-7200U-Gen-7th-Double-Vga-Windows-Free-Office-Free-Tas-Mouse-i.89341174.25480236983?extraParams=%7B%22display_model_id%22%3A255814838630%2C%22model_selection_logic%22%3A3%7D&sp_atk=80cc531a-f238-4288-b4c4-db9d7f36974f&xptdk=80cc531a-f238-4288-b4c4-db9d7f36974f
https://down-id.img.susercontent.com/file/id-11134207-8224s-mhivpb5bkzk1ec,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,ACER TRAVELMATE P214-53 | INTEL CORE i5-1135G7 | 16GB RAM | SSD 512GB | 14 INCH,Rp,5.524.250,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,5 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,-26%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,Hadiah Gratis,"ACER TRAVELMATE P214-53 | INTEL CORE i5-1135G7 | 16GB RAM | SSD 512GB | 14 INCH
Rp
5.524.250
-26%
Hadiah Gratis
5.0
5 Terjual
Jakarta Barat",https://shopee.co.id/ACER-TRAVELMATE-P214-53-INTEL-CORE-i5-1135G7-16GB-RAM-SSD-512GB-14-INCH-i.201662108.29734483220?extraParams=%7B%22display_model_id%22%3A365171220746%2C%22model_selection_logic%22%3A3%7D&sp_atk=e65fffc6-1114-4ab9-ae22-838d9e6318b1&xptdk=e65fffc6-1114-4ab9-ae22-838d9e6318b1
https://down-id.img.susercontent.com/file/id-11134207-7r991-lngs8kk08cqvdf,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,Laptop Acer One 14 Z1402-C1RU Intel Celeron Haswell DDR3,Rp,450.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,1 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Cirebon,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,,,,"Laptop Acer One 14 Z1402-C1RU Intel Celeron Haswell DDR3
Rp
450.000
5.0
1 Terjual
Kab. Cirebon",https://shopee.co.id/Laptop-Acer-One-14-Z1402-C1RU-Intel-Celeron-Haswell-DDR3-i.1022860192.23385085448?extraParams=%7B%22display_model_id%22%3A194703860480%2C%22model_selection_logic%22%3A3%7D&sp_atk=836c02d0-4bc1-4976-9d62-84ee75ddc982&xptdk=836c02d0-4bc1-4976-9d62-84ee75ddc982
https://down-id.img.susercontent.com/file/id-11134207-7rasl-m3oljvbx95zz25,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,Laptop Acer e5-473 ram 10gb intel core i3-5005u  128gb ssd 320gb hdd MURAH,Rp,1.899.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,3.8,5 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Tangerang,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,-5%,,,"Laptop Acer e5-473 ram 10gb intel core i3-5005u 128gb ssd 320gb hdd MURAH
Rp
1.899.000
-5%
3.8
5 Terjual
Tangerang",https://shopee.co.id/Laptop-Acer-e5-473-ram-10gb-intel-core-i3-5005u-128gb-ssd-320gb-hdd-MURAH-i.18199758.28020444643?extraParams=%7B%22display_model_id%22%3A257236252078%2C%22model_selection_logic%22%3A3%7D&sp_atk=d6d12dc5-6107-4b76-ba58-25c9491dd7de&xptdk=d6d12dc5-6107-4b76-ba58-25c9491dd7de
https://down-id.img.susercontent.com/file/id-11134207-7r98p-lr4hy0ec8eno3e,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,laptop acer es1 432 intel celeron n3350 ram 2gb hdd 500gb windows 10 14inch hitam laptop kuliah murah kerja kampus sekolah,Rp,1.499.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,10 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Tangerang,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,-32%,,,"laptop acer es1 432 intel celeron n3350 ram 2gb hdd 500gb windows 10 14inch hitam laptop kuliah murah kerja kampus sekolah
Rp
1.499.000
-32%
5.0
10 Terjual
Tangerang",https://shopee.co.id/laptop-acer-es1-432-intel-celeron-n3350-ram-2gb-hdd-500gb-windows-10-14inch-hitam-laptop-kuliah-murah-kerja-kampus-sekolah-i.41632262.25561589646?extraParams=%7B%22display_model_id%22%3A157191768397%2C%22model_selection_logic%22%3A3%7D&sp_atk=b7ff2fdd-feb5-48ad-a6c7-e2d903fa154b&xptdk=b7ff2fdd-feb5-48ad-a6c7-e2d903fa154b
https://down-id.img.susercontent.com/file/sg-11134201-822xh-mi7erel6bhmsb5,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Laptop Acer Aspire AL14-31P N100 Ram 8Gb SSD256gb,Rp,3.300.000,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Malang,,,,,"Laptop Acer Aspire AL14-31P N100 Ram 8Gb SSD256gb
Rp
3.300.000
Malang",https://shopee.co.id/Laptop-Acer-Aspire-AL14-31P-N100-Ram-8Gb-SSD256gb-i.141725604.55803040478?extraParams=%7B%22display_model_id%22%3A355293189382%2C%22model_selection_logic%22%3A3%7D&sp_atk=efdd434b-4de0-42f5-aa22-0b3e3b04fea7&xptdk=efdd434b-4de0-42f5-aa22-0b3e3b04fea7
https://down-id.img.susercontent.com/file/sg-11134201-23020-b4xxwsv9i8mvb9,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,"ACER ASPIRE 3 A314-22 AMD 3020E | 8GB RAM 512GB SSD | 14 INCH WINDOWS 11 + OFFICE | BONUS TAS LAPTOP, MOUSE, MOUSEPAD",Rp,3.049.000,,,1 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,-2%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,,"ACER ASPIRE 3 A314-22 AMD 3020E | 8GB RAM 512GB SSD | 14 INCH WINDOWS 11 + OFFICE | BONUS TAS LAPTOP, MOUSE, MOUSEPAD
Rp
3.049.000
-2%
1 Terjual
Jakarta Barat",https://shopee.co.id/ACER-ASPIRE-3-A314-22-AMD-3020E-8GB-RAM-512GB-SSD-14-INCH-WINDOWS-11-OFFICE-BONUS-TAS-LAPTOP-MOUSE-MOUSEPAD-i.566072969.23016147089?extraParams=%7B%22display_model_id%22%3A88564744479%2C%22model_selection_logic%22%3A3%7D&sp_atk=97376272-bf53-430f-90cc-3f0b7a0690b5&xptdk=97376272-bf53-430f-90cc-3f0b7a0690b5
https://down-id.img.susercontent.com/file/id-11134207-8224y-mg5y7pg3979rdd,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"Laptop Acer Aspire Lite AL15-32P-C8T3 Intel Celeron N4500 Ram 8Gb Ssd 512Gb Nvme 15.6"" Full Hd Ips - Iron Grey",Rp,6.160.600,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.9,56 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,-1%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,Hadiah Gratis,"Laptop Acer Aspire Lite AL15-32P-C8T3 Intel Celeron N4500 Ram 8Gb Ssd 512Gb Nvme 15.6"" Full Hd Ips - Iron Grey
Rp
6.160.600
-1%
Hadiah Gratis
4.9
56 Terjual
Surabaya",https://shopee.co.id/Laptop-Acer-Aspire-Lite-AL15-32P-C8T3-Intel-Celeron-N4500-Ram-8Gb-Ssd-512Gb-Nvme-15.6-Full-Hd-Ips-Iron-Grey-i.91465413.28384450957?extraParams=%7B%22display_model_id%22%3A258261238534%2C%22model_selection_logic%22%3A3%7D&sp_atk=392c487f-e1d7-4d15-89f5-511341e3b0af&xptdk=392c487f-e1d7-4d15-89f5-511341e3b0af
https://down-id.img.susercontent.com/file/id-11134207-7ra0j-mcgmygj9yo2r82,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx5y0tebegw04,Acer Aspire Lite 14 AL14 Core 3 N355 RAM 8GB 512GB SSD 14 inch IPS Windows 11 OHS,Rp,7.563.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,57 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Selatan,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,-2%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,,"Acer Aspire Lite 14 AL14 Core 3 N355 RAM 8GB 512GB SSD 14 inch IPS Windows 11 OHS
Rp
7.563.000
-2%
5.0
57 Terjual
Jakarta Selatan",https://shopee.co.id/Acer-Aspire-Lite-14-AL14-Core-3-N355-RAM-8GB-512GB-SSD-14-inch-IPS-Windows-11-OHS-i.217781231.20386282027?extraParams=%7B%22display_model_id%22%3A270782150266%2C%22model_selection_logic%22%3A3%7D&sp_atk=8732be5a-ea82-48a8-b382-1fa9abf4cf70&xptdk=8732be5a-ea82-48a8-b382-1fa9abf4cf70
https://down-id.img.susercontent.com/file/id-11134207-82252-mkj7falgtp1ed8,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,Acer Aspire A314-35 Tahun 2021 Pentium Silver N6000 Ram 8 Ssd 256,Rp,2.650.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.3,5 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Tangerang,,,,,"Acer Aspire A314-35 Tahun 2021 Pentium Silver N6000 Ram 8 Ssd 256
Rp
2.650.000
4.3
5 Terjual
Tangerang",https://shopee.co.id/Acer-Aspire-A314-35-Tahun-2021-Pentium-Silver-N6000-Ram-8-Ssd-256-i.143366159.27279350061?extraParams=%7B%22display_model_id%22%3A218302530805%2C%22model_selection_logic%22%3A3%7D&sp_atk=95427111-05a4-42d5-8531-67d81eb90e94&xptdk=95427111-05a4-42d5-8531-67d81eb90e94
https://down-id.img.susercontent.com/file/id-11134207-7rbk3-ma9rfszhk7v166,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,BestSeller Acer Chromebook C733  CELERON N4020 Ram 4/32Gb BERGARANSI,Rp,1.100.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.8,99 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,,,,"BestSeller Acer Chromebook C733 CELERON N4020 Ram 4/32Gb BERGARANSI
Rp
1.100.000
4.8
99 Terjual
Jakarta Barat",https://shopee.co.id/BestSeller-Acer-Chromebook-C733-CELERON-N4020-Ram-4-32Gb-BERGARANSI-i.953200515.23687102793?extraParams=%7B%22display_model_id%22%3A138800487875%2C%22model_selection_logic%22%3A3%7D&sp_atk=e862144e-f958-417e-a959-8561389f5886&xptdk=e862144e-f958-417e-a959-8561389f5886
https://down-id.img.susercontent.com/file/id-11134207-81zti-meqxdkm4yyo6c8,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Acer Aspire Lite AL15-32P-C8T3 | 15.6 FHD IPS | Celeron N4500 | RAM 8GB | SSD 256GB | UHD Graphics | Laptop Ringan Elegan Steel Gray | Garansi,Rp,6.172.377,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,3 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,-10%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,,"Acer Aspire Lite AL15-32P-C8T3 | 15.6 FHD IPS | Celeron N4500 | RAM 8GB | SSD 256GB | UHD Graphics | Laptop Ringan Elegan Steel Gray | Garansi
Rp
6.172.377
-10%
5.0
3 Terjual
Surabaya",https://shopee.co.id/Acer-Aspire-Lite-AL15-32P-C8T3-15.6-FHD-IPS-Celeron-N4500-RAM-8GB-SSD-256GB-UHD-Graphics-Laptop-Ringan-Elegan-Steel-Gray-Garansi-i.7863445.24997005036?extraParams=%7B%22display_model_id%22%3A243904680571%2C%22model_selection_logic%22%3A3%7D&sp_atk=a13f0942-fcc1-43ac-aa1b-9744d4569925&xptdk=a13f0942-fcc1-43ac-aa1b-9744d4569925
https://down-id.img.susercontent.com/file/id-11134207-7ra0g-mdearsqlc6skba,https://down-id.img.susercontent.com/file/id-11134258-822wp-mlyjp115kz5tc6,ACER TRAVELMATE P214 INTEL CORE i3-1115G4 8GB RAM 512GB SSD 14 INCH Windows 11,Rp,4.800.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,1.0,1 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,-36%,,,"ACER TRAVELMATE P214 INTEL CORE i3-1115G4 8GB RAM 512GB SSD 14 INCH Windows 11
Rp
4.800.000
-36%
1.0
1 Terjual
Jakarta Barat",https://shopee.co.id/ACER-TRAVELMATE-P214-INTEL-CORE-i3-1115G4-8GB-RAM-512GB-SSD-14-INCH-Windows-11-i.1124285767.42112746058?extraParams=%7B%22display_model_id%22%3A261069322651%2C%22model_selection_logic%22%3A3%7D&sp_atk=af8e7566-6f39-40aa-bc24-0d9cc40e8fcc&xptdk=af8e7566-6f39-40aa-bc24-0d9cc40e8fcc
