-image-yazkc-11,-image-yazkc-11_2,text-sm,inline-block,text-xs/sp14,font-medium,text-xs/sp14_2,pointer-events-none,w-auto,text-white,pointer-events-none_2,align-middle,text-shopee-green,text-shopee-primary,pointer-events-none_3,truncate,img_2,_container,_container_link
https://down-id.img.susercontent.com/file/id-11134207-7ra0k-mdfvzi8kvihkb9,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx5y0tebegw04,"ASUS Vivobook 14 A1404VA - Intel i3-1315U - 8GB - 256GB - 14"" FHD - W11 - Office",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,8.499.000,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Makassar,18 Terjual,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,"ASUS Vivobook 14 A1404VA - Intel i3-1315U - 8GB - 256GB - 14"" FHD - W11 - Office
Rp
8.499.000
5.0
18 Terjual
< 2 Hari
Makassar",https://shopee.co.id/ASUS-Vivobook-14-A1404VA-Intel-i3-1315U-8GB-256GB-14-FHD-W11-Office-i.43209604.29031261750?extraParams=%7B%22display_model_id%22%3A258021001379%2C%22model_selection_logic%22%3A3%7D&sp_atk=3be2f2a8-6c7f-43e7-b668-540aa06ae27f&xptdk=3be2f2a8-6c7f-43e7-b668-540aa06ae27f
https://down-id.img.susercontent.com/file/id-11134207-7rbk9-m9uqmeaf9lalf6,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Asus E1404FA Ryzen 3 8GB SSD 14 Inch FHD,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,7.975.000,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Banjarmasin,71 Terjual,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,"Asus E1404FA Ryzen 3 8GB SSD 14 Inch FHD
Rp
7.975.000
5.0
71 Terjual
3-5 Hari
Banjarmasin",https://shopee.co.id/Asus-E1404FA-Ryzen-3-8GB-SSD-14-Inch-FHD-i.312419703.18285896794?extraParams=%7B%22display_model_id%22%3A176189181715%2C%22model_selection_logic%22%3A3%7D&sp_atk=9a81bc96-d9ec-4c41-b1f3-f47ae22b8d27&xptdk=9a81bc96-d9ec-4c41-b1f3-f47ae22b8d27
https://down-id.img.susercontent.com/file/id-11134207-81ztc-mfkunuc3gmbuda,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"ASUS A416JAO [INTEL CORE i3-1005G1] 8GB RAM | 512GB SSD | 14""FHD| FREE ACC",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,4.399.000,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,5 Terjual,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,"ASUS A416JAO [INTEL CORE i3-1005G1] 8GB RAM | 512GB SSD | 14""FHD| FREE ACC
Rp
4.399.000
5.0
5 Terjual
3-4 Hari
Jakarta Barat",https://shopee.co.id/ASUS-A416JAO-INTEL-CORE-i3-1005G1-8GB-RAM-512GB-SSD-14-FHD-FREE-ACC-i.47686178.10961738041?extraParams=%7B%22display_model_id%22%3A231037324775%2C%22model_selection_logic%22%3A3%7D&sp_atk=a0d58ead-9a82-4679-95d5-b237f00ee393&xptdk=a0d58ead-9a82-4679-95d5-b237f00ee393
https://down-id.img.susercontent.com/file/id-11134207-82252-mkvt0llb4npdac,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Asus ExpertBook P1 P1403CVA-S63850WS Intel i3-1315U 8GB SSD 512GB 14 FHD W11+OHS,,Rp,8.899.000,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Magelang,2 Terjual,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,"Asus ExpertBook P1 P1403CVA-S63850WS Intel i3-1315U 8GB SSD 512GB 14 FHD W11+OHS
Rp
8.899.000
5.0
2 Terjual
< 2 Hari
Magelang",https://shopee.co.id/Asus-ExpertBook-P1-P1403CVA-S63850WS-Intel-i3-1315U-8GB-SSD-512GB-14-FHD-W11-OHS-i.342399199.45456703252?extraParams=%7B%22display_model_id%22%3A395600841458%2C%22model_selection_logic%22%3A3%7D&sp_atk=73b0c190-15ad-4353-beb1-e4410856eca3&xptdk=73b0c190-15ad-4353-beb1-e4410856eca3
https://down-id.img.susercontent.com/file/id-11134207-8224z-mk679qe8jvurcf,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Asus Vivobook Go 14 E1404GA VIPS1821M/Intel N100/8GB/256GB SSD/14 inch FHD IPS/Win 11 Home+OHM 2024+ M365,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,6.599.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Medan,2 Terjual,,,,,"Asus Vivobook Go 14 E1404GA VIPS1821M/Intel N100/8GB/256GB SSD/14 inch FHD IPS/Win 11 Home+OHM 2024+ M365
Rp
6.599.000
2 Terjual
3-5 Hari
Medan",https://shopee.co.id/Asus-Vivobook-Go-14-E1404GA-VIPS1821M-Intel-N100-8GB-256GB-SSD-14-inch-FHD-IPS-Win-11-Home-OHM-2024-M365-i.12067999.54906078311?extraParams=%7B%22display_model_id%22%3A425553848561%2C%22model_selection_logic%22%3A3%7D&sp_atk=10b37595-3ed4-454e-842d-d75167cdca9c&xptdk=10b37595-3ed4-454e-842d-d75167cdca9c
https://down-id.img.susercontent.com/file/id-11134207-7rbk9-m6xdrheg797la0,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,"Asus Vivobook Go 14 E1404FA Ryzen 3 7320U 8GB SSD 512GB 14"" FHD W11+OHS2024+M365",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,8.399.000,4.9,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Yogyakarta,15 Terjual,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,"Asus Vivobook Go 14 E1404FA Ryzen 3 7320U 8GB SSD 512GB 14"" FHD W11+OHS2024+M365
Rp
8.399.000
4.9
15 Terjual
< 2 Hari
Yogyakarta",https://shopee.co.id/Asus-Vivobook-Go-14-E1404FA-Ryzen-3-7320U-8GB-SSD-512GB-14-FHD-W11-OHS2024-M365-i.29339583.29078237904?extraParams=%7B%22display_model_id%22%3A247784298045%2C%22model_selection_logic%22%3A3%7D&sp_atk=01a943d6-6b6c-473a-8a46-40ee92df380f&xptdk=01a943d6-6b6c-473a-8a46-40ee92df380f
https://down-id.img.susercontent.com/file/id-11134207-7rbk7-m6p02edzwpy9b9,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,"Asus Vivobook 14 A1404VA Intel i3 1315U 8GB SSD 512GB 14"" W11+OHS+M365",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,9.029.000,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Yogyakarta,6 Terjual,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,"Asus Vivobook 14 A1404VA Intel i3 1315U 8GB SSD 512GB 14"" W11+OHS+M365
Rp
9.029.000
5.0
6 Terjual
< 2 Hari
Yogyakarta",https://shopee.co.id/Asus-Vivobook-14-A1404VA-Intel-i3-1315U-8GB-SSD-512GB-14-W11-OHS-M365-i.29339583.28127526980?extraParams=%7B%22display_model_id%22%3A188249925004%2C%22model_selection_logic%22%3A3%7D&sp_atk=5ed55b32-5914-41f6-9f51-9807fe4bb851&xptdk=5ed55b32-5914-41f6-9f51-9807fe4bb851
https://down-id.img.susercontent.com/file/id-11134207-7ra0t-mcvxzzj09qfs2f,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Asus Vivobook 14 i3 8GB 512GB SSD FHD IPS Win11,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,8.018.000,4.9,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Selatan,42 Terjual,-1%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,"Asus Vivobook 14 i3 8GB 512GB SSD FHD IPS Win11
Rp
8.018.000
-1%
4.9
42 Terjual
< 2 Hari
Jakarta Selatan",https://shopee.co.id/Asus-Vivobook-14-i3-8GB-512GB-SSD-FHD-IPS-Win11-i.217781231.27664276543?extraParams=%7B%22display_model_id%22%3A260937411845%2C%22model_selection_logic%22%3A3%7D&sp_atk=76acf60e-31fc-4a04-9a2f-9f28fd013cb1&xptdk=76acf60e-31fc-4a04-9a2f-9f28fd013cb1
https://down-id.img.susercontent.com/file/id-11134207-822wp-mlq05u8cfqip1f,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,LAPTOP ASUS VIVOBOOK GO 14 E1404TA N150 - 8GB 256GB 14.0FHD IPS,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,6.637.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,Besok,-52%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,"LAPTOP ASUS VIVOBOOK GO 14 E1404TA N150 - 8GB 256GB 14.0FHD IPS
Rp
6.637.000
-52%
Besok
Surabaya",https://shopee.co.id/LAPTOP-ASUS-VIVOBOOK-GO-14-E1404TA-N150-8GB-256GB-14.0FHD-IPS-i.1273997571.44557122722?extraParams=%7B%22display_model_id%22%3A330633613079%2C%22model_selection_logic%22%3A3%7D&sp_atk=6cad6b4c-39b3-4517-889e-c35ebd1ec210&xptdk=6cad6b4c-39b3-4517-889e-c35ebd1ec210
https://down-id.img.susercontent.com/file/id-11134207-81ztj-meva18yoiscg9f,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Asus VivoBook Go 14 Intel Core i3 8GB 512GB Win 11,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,8.399.000,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Semarang,23 Terjual,-35%,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,"Asus VivoBook Go 14 Intel Core i3 8GB 512GB Win 11
Rp
8.399.000
-35%
5.0
23 Terjual
< 2 Hari
Semarang",https://shopee.co.id/Asus-VivoBook-Go-14-Intel-Core-i3-8GB-512GB-Win-11-i.1084083096.24423647498?extraParams=%7B%22display_model_id%22%3A137890146254%2C%22model_selection_logic%22%3A3%7D&sp_atk=2882117f-39ad-41a8-ad7d-d3932e377690&xptdk=2882117f-39ad-41a8-ad7d-d3932e377690
https://down-id.img.susercontent.com/file/id-11134207-7ra0r-mc7m5ltgku2b2b,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,"ASUS ExpertBook P1403CVA I3 1315U 8GB 512GB 14"" FHD Intel UHD Graphics W11 OHS",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,7.788.000,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok 12:00,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,3 Terjual,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,"ASUS ExpertBook P1403CVA I3 1315U 8GB 512GB 14"" FHD Intel UHD Graphics W11 OHS
Rp
7.788.000
5.0
3 Terjual
Besok 12:00
Surabaya",https://shopee.co.id/ASUS-ExpertBook-P1403CVA-I3-1315U-8GB-512GB-14-FHD-Intel-UHD-Graphics-W11-OHS-i.120549837.20132558986?extraParams=%7B%22display_model_id%22%3A145419651812%2C%22model_selection_logic%22%3A3%7D&sp_atk=cd82242e-5042-4525-87ea-ec00dfc6550d&xptdk=cd82242e-5042-4525-87ea-ec00dfc6550d
https://down-id.img.susercontent.com/file/id-11134207-7r98r-lzodivpak1cua4,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"Laptop Asus Vivobook Go 14 E410KA N4500 Ram 8GB Ssd 512GB Win 11+Ohs 14"" Fhd Blit",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,6.485.000,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Karawang,23 Terjual,-1%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,"Laptop Asus Vivobook Go 14 E410KA N4500 Ram 8GB Ssd 512GB Win 11+Ohs 14"" Fhd Blit
Rp
6.485.000
-1%
5.0
23 Terjual
3-4 Hari
Kab. Karawang",https://shopee.co.id/Laptop-Asus-Vivobook-Go-14-E410KA-N4500-Ram-8GB-Ssd-512GB-Win-11-Ohs-14-Fhd-Blit-i.1306576837.27859909357?extraParams=%7B%22display_model_id%22%3A277265766613%2C%22model_selection_logic%22%3A3%7D&sp_atk=8ea7fd14-f516-43a4-a3e3-746fa0248dac&xptdk=8ea7fd14-f516-43a4-a3e3-746fa0248dac
https://down-id.img.susercontent.com/file/id-11134207-822wo-mmpj4y9jbgn95a,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx5y0tebegw04,Asus Vivobook Go 14 Ryzen 5 16GB 512GB SSD FHD,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,7.698.000,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Bandung,9 Terjual,-1%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,Produk Baru,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,"Asus Vivobook Go 14 Ryzen 5 16GB 512GB SSD FHD
Rp
7.698.000
-1%
Produk Baru
Hadiah Gratis
5.0
9 Terjual
< 2 Hari
Bandung",https://shopee.co.id/Asus-Vivobook-Go-14-Ryzen-5-16GB-512GB-SSD-FHD-i.1632617315.26993939287?extraParams=%7B%22display_model_id%22%3A415783379679%2C%22model_selection_logic%22%3A3%7D&sp_atk=a5ea4756-476b-4f30-85b2-8d8de88e952c&xptdk=a5ea4756-476b-4f30-85b2-8d8de88e952c
https://down-id.img.susercontent.com/file/sg-11134201-7rdww-m02qf7uwg3y856,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,Asus Vivobook GO 14 Ryzen 5 16GB 512GB SSD W11,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,9.499.000,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Banyuwangi,10 Terjual,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,"Asus Vivobook GO 14 Ryzen 5 16GB 512GB SSD W11
Rp
9.499.000
5.0
10 Terjual
< 2 Hari
Kab. Banyuwangi",https://shopee.co.id/Asus-Vivobook-GO-14-Ryzen-5-16GB-512GB-SSD-W11-i.19508006.27211010953?extraParams=%7B%22display_model_id%22%3A246577812613%2C%22model_selection_logic%22%3A3%7D&sp_atk=4ec23e40-205a-405b-a9e7-68596817389b&xptdk=4ec23e40-205a-405b-a9e7-68596817389b
https://down-id.img.susercontent.com/file/id-11134207-7ra0i-mdo5gxm2c46n92,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"ASUS VIVOBOOK 14 X1404VA Core i3 1315U 16GB 512GB W11 14"" FHD IPS",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,7.650.000,4.9,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Medan,56 Terjual,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,"ASUS VIVOBOOK 14 X1404VA Core i3 1315U 16GB 512GB W11 14"" FHD IPS
Rp
7.650.000
4.9
56 Terjual
< 2 Hari
Medan",https://shopee.co.id/ASUS-VIVOBOOK-14-X1404VA-Core-i3-1315U-16GB-512GB-W11-14-FHD-IPS-i.742901567.40914276945?extraParams=%7B%22display_model_id%22%3A306176720998%2C%22model_selection_logic%22%3A3%7D&sp_atk=5e35ff11-07d9-4411-bff6-a73c95963753&xptdk=5e35ff11-07d9-4411-bff6-a73c95963753
https://down-id.img.susercontent.com/file/id-11134207-7rasi-m4r9vj8censub2,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"[READY] ASUS Expertbook P1403CVA-S63850WS Intel® Core™ i3-1315U WIN11+OHS2021 RAM 8GB SSD 512GB 14.0-inch, FHD (1920 x 1080) 16:9, 60Hz Refresh Rate",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,8.394.000,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Tangerang Selatan,19 Terjual,-7%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,"[READY] ASUS Expertbook P1403CVA-S63850WS Intel® Core™ i3-1315U WIN11+OHS2021 RAM 8GB SSD 512GB 14.0-inch, FHD (1920 x 1080) 16:9, 60Hz Refresh Rate
Rp
8.394.000
-7%
5.0
19 Terjual
3-4 Hari
Tangerang Selatan",https://shopee.co.id/-READY-ASUS-Expertbook-P1403CVA-S63850WS-Intel%C2%AE-Core%E2%84%A2-i3-1315U-WIN11-OHS2021-RAM-8GB-SSD-512GB-14.0-inch-FHD-(1920-x-1080)-16-9-60Hz-Refresh-Rate-i.155149633.26722971686?extraParams=%7B%22display_model_id%22%3A252428767100%2C%22model_selection_logic%22%3A3%7D&sp_atk=28e9025e-d3f8-4d3a-a3b2-001adbc019cb&xptdk=28e9025e-d3f8-4d3a-a3b2-001adbc019cb
https://down-id.img.susercontent.com/file/id-11134207-7quky-lhyz84iw8kq2e3,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,"ASUS VIVOBOOK 15 A516JAO INTEL CORE I3-1005G1 | RAM 12GB SSD 512GB | 15'6"" FHD",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,4.424.000,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,8 Terjual,-2%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,"ASUS VIVOBOOK 15 A516JAO INTEL CORE I3-1005G1 | RAM 12GB SSD 512GB | 15'6"" FHD
Rp
4.424.000
-2%
5.0
8 Terjual
< 2 Hari
Jakarta Barat",https://shopee.co.id/ASUS-VIVOBOOK-15-A516JAO-INTEL-CORE-I3-1005G1-RAM-12GB-SSD-512GB-15'6-FHD-i.566072969.23045387783?extraParams=%7B%22display_model_id%22%3A175941557758%2C%22model_selection_logic%22%3A3%7D&sp_atk=29ffa09d-ac3c-414d-b760-47ba1f0064c1&xptdk=29ffa09d-ac3c-414d-b760-47ba1f0064c1
