web_scraper_order,web_scraper_start_url,product_link,product_name,price,rating,review_count,sold,seller
"1774625551-1","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20zyrex","https://www.tokopedia.com/anugerahdigital/zyrex-d-tech-pro-v2-r5-6600h-16gb-512gb-w11-14-0-fhd-ips-bk-lan-1year-1734181755400848727?extParam=ivf%3Dfalse%26keyword%3Dlaptop+zyrex%26search_id%3D202603271531528D3BBA7425E7C931FSQV%26src%3Dsearch","Zyrex D-TECH Pro V2 Ryzen 5-6600H 16GB SSD 512GB WIN 11 14""FHD IPS - 16/512GB","Rp8.099.000","5.0","2 rating • 2 ulasan","Terjual 6","Anugerah Digital Lestari"
"1774625554-2","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20zyrex","https://www.tokopedia.com/kingznotebook/laptop-zyrex-d-tech-pro-v1-ryzen-5-6600h-16gb-512gb-w11-14-fhd-ips-1732156891586660012?extParam=ivf%3Dfalse%26keyword%3Dlaptop+zyrex%26search_id%3D202603271531528D3BBA7425E7C931FSQV%26src%3Dsearch","Laptop ZYREX D-TECH PRO V1 Ryzen 5 6600H 16GB 512GB W11 14"" FHD IPS - NON BUNDLING, SILVER","Rp7.999.000","5.0","1 rating • 0 ulasan","Terjual 8","Kingz Notebook"
"1774625558-3","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20zyrex","https://www.tokopedia.com/laptopmurahstore/zyrex-d-tech-ram-16gb-storage-256gb-ssd-1731423267826926873?extParam=ivf%3Dfalse%26keyword%3Dlaptop+zyrex%26search_id%3D202603271531528D3BBA7425E7C931FSQV%26src%3Dsearch","ZYREX D-TECH Ram 16GB Storage 256GB SSD","Rp4.599.000","","","","laptopmurah.store"
"1774625561-4","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20zyrex","https://www.tokopedia.com/agres-id-purwakarta/zyrex-d-tech-ryzen-5-3500-ram-16gb-ssd-256gb-win-11-14-blue-laptop-kuliah-1734406305014122228?extParam=ivf%3Dtrue%26keyword%3Dlaptop+zyrex%26search_id%3D202603271531528D3BBA7425E7C931FSQV%26src%3Dsearch","Zyrex D-Tech Ryzen 5 3500 Ram 16GB Ssd 256GB Win 11 14"" Blue laptop kuliah - Tanpa Paket, 8GB/256GB","Rp5.499.000","5.0","2 rating • 1 ulasan","Terjual 2","AGRES ID PURWAKARTA"
"1774625565-5","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20zyrex","https://www.tokopedia.com/gateway/laptop-zyrex-ultra-intel-n100-8gb-128-256gb-w11-14-fhd-non-bundle-8203a?extParam=ivf%3Dfalse%26keyword%3Dlaptop+zyrex%26search_id%3D202603271531528D3BBA7425E7C931FSQV%26src%3Dsearch","Laptop Zyrex Ultra Intel N100 8GB 128+256GB W11 14"" FHD - NON BUNDLE","Rp4.189.000","5.0","29 rating • 21 ulasan","Terjual 40+","Gateway Indonesia Comp"
"1774625568-6","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20zyrex","https://www.tokopedia.com/pt-infinitrade-technolog/zyrex-notebook-maveric-quantum-14x-16s5-snapdragon-x-elite-x1e-78-100-16gb-512gb-qualcomm-adreno-graphic-windows-11-14-inch-qhd-1-year-1731922534864422723?extParam=ivf%3Dfalse%26keyword%3Dlaptop+zyrex%26search_id%3D202603271531528D3BBA7425E7C931FSQV%26src%3Dsearch","ZYREX NOTEBOOK MAVERIC QUANTUM 14X-16S5 Snapdragon X Elite X1E-78-100 16GB 512GB Qualcomm Adreno Graphic WINDOWS 11 - 14 INCH QHD - 1 YEAR","Rp24.999.000","","","","PT. Infinitrade Technology Ind"
"1774625572-7","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20zyrex","https://www.tokopedia.com/simurahlaptop/laptop-zyrex-bunaken-intel-n4020-ram-4gb-emmc-64gb-ssd-256gb-14-0-hd-dos-unit-only-295a6?extParam=ivf%3Dfalse%26keyword%3Dlaptop+zyrex%26search_id%3D202603271531528D3BBA7425E7C931FSQV%26src%3Dsearch","Laptop Zyrex Bunaken Intel N4020 Ram 4GB eMMC 64GB + SSD 256GB 14.0"" HD DOS - UNIT ONLY","Rp2.499.000","","","","Simurah Laptop"
"1774625575-8","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20zyrex","https://www.tokopedia.com/laptopmurahstore/laptop-14in-murah-ekonomis-zyrex-ultra-intel-core-n100-ram-8gb-ssd-258gb-1731430829095945497?extParam=ivf%3Dfalse%26keyword%3Dlaptop+zyrex%26search_id%3D202603271531528D3BBA7425E7C931FSQV%26src%3Dsearch","Laptop 14in Murah Ekonomis - ZYREX ULTRA Intel Core N100 RAM 8GB SSD 258GB","Rp3.899.000","","","","laptopmurah.store"
"1774625579-9","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20zyrex","https://www.tokopedia.com/intelgamingid/zyrex-lifebook-n4020-8gb-384gb-w11pro-14-0-1731520908222825792?extParam=ivf%3Dfalse%26keyword%3Dlaptop+zyrex%26search_id%3D202603271531528D3BBA7425E7C931FSQV%26src%3Dsearch","ZYREX LIFEBOOK N4020 8GB 384GB W11PRO 14.0 - NORMAL, 128GB","Rp3.899.000","","","","Intel Gaming ID"
"1774625583-10","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20zyrex","https://www.tokopedia.com/digitalzone/zyrex-notebook-cruiser-20-c1317-16s5-core-i7-1195g7-16gb-512gb-13-3-inch-touch-win11-1731035079095322431?extParam=ivf%3Dfalse%26keyword%3Dlaptop+zyrex%26search_id%3D202603271531528D3BBA7425E7C931FSQV%26src%3Dsearch","ZYREX NOTEBOOK CRUISER 20 C1317 16S5 - Core i7 1195G7 16GB 512GB 13.3 inch Touch Win11","Rp20.500.000","","","","DIGITAL ZONE_NEW"
"1774625587-11","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20zyrex","https://www.tokopedia.com/kkteknologi/zyrex-lifebook-new-n4020-8gb-128gb-1731568581615780871?extParam=ivf%3Dfalse%26keyword%3Dlaptop+zyrex%26search_id%3D202603271531528D3BBA7425E7C931FSQV%26src%3Dsearch","Zyrex Lifebook New n4020 8GB 128GB","Rp3.186.000","5.0","1 rating • 0 ulasan","Terjual 2","Kasih Karunia Teknologi"
"1774625590-12","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20zyrex","https://www.tokopedia.com/bestcomp46/zyrex-l-book-n4020-8gb-256gb-w11pro-14-0-1731859474218452273?extParam=ivf%3Dfalse%26keyword%3Dlaptop+zyrex%26search_id%3D202603271531528D3BBA7425E7C931FSQV%26src%3Dsearch","ZYREX L-BOOK N4020 8GB 256GB W11PRO 14.0 - 8GB / 128GB, UNIT ONLY","Rp3.899.000","5.0","1 rating • 0 ulasan","Terjual 1","BestComp46"
"1774625594-13","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20zyrex","https://www.tokopedia.com/alienwareofficial/zyrex-sky-232-n4020-4gb-256ssd-64gb-11-6-fhd-unit?extParam=ivf%3Dfalse%26keyword%3Dlaptop+zyrex%26search_id%3D202603271531528D3BBA7425E7C931FSQV%26src%3Dsearch%26whid%3D1496513","Zyrex Sky 232 N4020 4GB 256ssd+64GB 11.6 FHD - UNIT","Rp2.599.000","5.0","1 rating • 0 ulasan","Terjual 1","AI Official Store"
"1774625597-14","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20zyrex","https://www.tokopedia.com/agresidbogor/zyrex-d-tech-amd-ryzen-5-3500u-ram-16gb-ssd-256gb-windows-11-home-14-0-1730789594913145999-1734728962010744239?extParam=ivf%3Dfalse%26keyword%3Dlaptop+zyrex%26search_id%3D202603271531528D3BBA7425E7C931FSQV%26src%3Dsearch","Zyrex D-TECH Amd Ryzen 5 3500U Ram 16gb SSD 256gb Windows 11 Home 14.0"" - LAPTOP, 8GB | 256GB","Rp5.581.000","5.0","7 rating • 4 ulasan","Terjual 25","AGRES ID BOGOR"
"1774625601-15","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20zyrex","https://www.tokopedia.com/digitalzonepoins/zyrex-blaze-core-i5-12450h-16gb-512ssd-14-0-fhd-ips-w11-1733648917211743850?extParam=ivf%3Dfalse%26keyword%3Dlaptop+zyrex%26search_id%3D202603271531528D3BBA7425E7C931FSQV%26src%3Dsearch","Zyrex Blaze Core I5 12450H 16GB 512SSD 14.0 FHD IPS W11 - 16/512GB","Rp6.899.000","","","","DIGITALZONE POINS"
"1774625604-16","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20zyrex","https://www.tokopedia.com/c2ustore/zyrex-l-book-intel-n4020-14-hd-8gb-128gb-emmc-w11h-1734460596288456671?extParam=ivf%3Dfalse%26keyword%3Dlaptop+zyrex%26search_id%3D202603271531528D3BBA7425E7C931FSQV%26src%3Dsearch","Zyrex L-Book [Intel N4020/14""HD/8GB/128GB eMMC/W11H] - Dark Grey","Rp3.650.000","","","3 barang berhasil terjual","C2U STORE"
"1774625608-17","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20zyrex","https://www.tokopedia.com/protechfix-official/laptop-zyrex-l-book-intel-celeron-n4020-14-1366x768-8gb-ddr4-128gb-256gb-emmc-w11-dark-grey-1733556698104432602?extParam=ivf%3Dfalse%26keyword%3Dlaptop+zyrex%26search_id%3D202603271531528D3BBA7425E7C931FSQV%26src%3Dsearch","Laptop ZYREX L-BOOK INTEL CELERON N4020 14 1366X768 8GB DDR4 128GB/256GB EMMC W11 DARK GREY - 128GB","Rp3.600.000","","","1 barang berhasil terjual","Protechfix Computer"
"1774625611-18","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20zyrex","https://www.tokopedia.com/laptopmurahid/zyrex-d-tech-pro-v1-ryzen-5-6600h-16gb-1tb-ssd-nvme-w11-14-0fhd-ips-office-1731912389296555286-1734684997166531862?extParam=ivf%3Dfalse%26keyword%3Dlaptop+zyrex%26search_id%3D202603271531528D3BBA7425E7C931FSQV%26src%3Dsearch","Zyrex D TECH PRO V2 Ryzen 5 6600H 16GB 1TB SSD NVME W11 14.0FHD IPS + OFFICE - NON PAKET, 8GB 512SSD","Rp6.999.000","5.0","2 rating • 1 ulasan","Terjual 3","Laptop Murah ID"
"1774625615-19","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20zyrex","https://www.tokopedia.com/agresidjaktim/zyrex-l-book-intel-n4020-8gb-256gb-win-11-pro-14-inch-1732369537681426208?extParam=ivf%3Dfalse%26keyword%3Dlaptop+zyrex%26search_id%3D202603271531528D3BBA7425E7C931FSQV%26src%3Dsearch","ZYREX L-Book Intel N4020 8Gb 256Gb Win 11 Pro 14 Inch - Non-Antigores, 8GB/128GB","Rp3.899.000","5.0","4 rating • 2 ulasan","Terjual 17","AGRES ID Jakarta Timur"
"1774625620-20","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20zyrex","https://www.tokopedia.com/laptopgrosirid/zyrex-d-tech-ryzen-5-3500u-16gb-1tb-ssd-windows-11-14-office-garansi-resmi-1731712105450931529?extParam=ivf%3Dfalse%26keyword%3Dlaptop+zyrex%26search_id%3D202603271531528D3BBA7425E7C931FSQV%26src%3Dsearch","Zyrex D Tech Ryzen 5 3500U 16GB 1TB Ssd Windows 11 14"" Office Garansi Resmi - Unit Only, 16GB/256GB","Rp6.499.000","4.8","6 rating • 3 ulasan","Terjual 10","Laptop Grosir ID"
"1774625623-21","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20zyrex","https://www.tokopedia.com/agresidsemarang/zyrex-l-book-n4020-8gb-128gb-grey-no-bag-laptop-intel-celeron-n4020-windows-11-14-0-inch-hd-garansi-resmi-1-tahun-1733120637679404831?extParam=ivf%3Dfalse%26keyword%3Dlaptop+zyrex%26search_id%3D202603271531528D3BBA7425E7C931FSQV%26src%3Dsearch","ZYREX L-BOOK N4020 8GB 128GB GREY NO BAG Laptop Intel Celeron N4020 Windows 11 14.0 Inch HD Garansi Resmi 1 Tahun - LAPTOP ONLY","Rp3.772.000","5.0","1 rating • 1 ulasan","Terjual 1","Agres ID Semarang."
"1774625627-22","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20zyrex","https://www.tokopedia.com/agres-id-cirebon/zyrex-d-tech-ryzen-5-3500-ram-16gb-ssd-256gb-w11-14-0-2y-1732353177481806962?extParam=ivf%3Dfalse%26keyword%3Dlaptop+zyrex%26search_id%3D202603271531528D3BBA7425E7C931FSQV%26src%3Dsearch","ZYREX D-TECH RYZEN 5 3500 RAM 16GB SSD 256GB W11 14.0 2Y - NON BUNDLE","Rp6.499.000","","","1 barang berhasil terjual","Agres ID Cirebon"
