web_scraper_order;web_scraper_start_url;link-product;product_name;price;rating;review_count;sold;seller
1774673784-160;https://www.tokopedia.com/search?condition=2&navsource=home&source=universe&srp_component_id=04.06.00.00&st=product&q=laptop%20microsoft%20surface;https://www.tokopedia.com/wimakomputer/microsoft-laptop-surface-pro-5-core-i5-gen7-ram-8gb-ssd-256gb-bergaransi-murah-untuk-sekolah-kuliah-kerja-work-from-home-intel-hd-graphics-620-layar-13-inch-siap-pakai-1734396034087355742?extParam=ivf%3Dfalse%26keyword%3Dlaptop+microsoft+surface%26search_id%3D202603280438404734BA6F3DE83D25DYSN%26src%3Dsearch;Microsoft Laptop Surface Pro 5 Core i5 Gen7 RAM 8GB SSD 256GB Bergaransi Murah untuk Sekolah Kuliah Kerja Work From Home Intel HD Graphics 620 Layar 13 inch Siap Pakai;5000000;;;;Wima Komputer
1774673790-161;https://www.tokopedia.com/search?condition=2&navsource=home&source=universe&srp_component_id=04.06.00.00&st=product&q=laptop%20microsoft%20surface;https://www.tokopedia.com/markasnya-laptop-official/microsoft-surface-pro-7-intel-core-i5-1135g7-ram-8gb-ssd-256gb-series-2-in-1-touchscreen-1734387480549688479?extParam=ivf%3Dfalse%26keyword%3Dlaptop+microsoft+surface%26search_id%3D202603280438404734BA6F3DE83D25DYSN%26src%3Dsearch;MICROSOFT SURFACE PRO 7+ INTEL CORE i5-1135G7 RAM 8GB SSD 256GB SERIES 2 IN 1 TOUCHSCREEN !!;7450000;;;;Markasnya Laptop Official
1774673796-162;https://www.tokopedia.com/search?condition=2&navsource=home&source=universe&srp_component_id=04.06.00.00&st=product&q=laptop%20microsoft%20surface;https://www.tokopedia.com/shoozay/microsoft-surface-pro-7-i5-1145g7-8gb-ram-256gb-ssd-2736x1824-touch-2in1-camera-mulus-murah-1734291891231294989?extParam=ivf%3Dfalse%26keyword%3Dlaptop+microsoft+surface%26search_id%3D202603280438404734BA6F3DE83D25DYSN%26src%3Dsearch;MICROSOFT SURFACE PRO 7+ I5 1145G7 8GB RAM 256GB SSD 2736X1824 TOUCH 2IN1 CAMERA MULUS MURAH;4850000;;;;Shoozay
1774673802-163;https://www.tokopedia.com/search?condition=2&navsource=home&source=universe&srp_component_id=04.06.00.00&st=product&q=laptop%20microsoft%20surface;https://www.tokopedia.com/brahmastacomp/laptop-microsoft-surface-pro-intel-core-i5-7300u-16gb-ddr4-ssd-256gb-intel-hd-620-1734282101678114365?extParam=ivf%3Dfalse%26keyword%3Dlaptop+microsoft+surface%26search_id%3D202603280438404734BA6F3DE83D25DYSN%26src%3Dsearch;LAPTOP MICROSOFT SURFACE PRO INTEL CORE I5-7300U 16GB DDR4 SSD 256GB INTEL HD 620;4800000;;;;Brahmasta Computer
1774673808-164;https://www.tokopedia.com/search?condition=2&navsource=home&source=universe&srp_component_id=04.06.00.00&st=product&q=laptop%20microsoft%20surface;https://www.tokopedia.com/robalcomputer/microsoft-surface-laptop-1-intel-core-i7-13-inch-2k-gorilla-glass-1733259737568281623?extParam=ivf%3Dfalse%26keyword%3Dlaptop+microsoft+surface%26search_id%3D202603280438404734BA6F3DE83D25DYSN%26src%3Dsearch;Microsoft Surface Laptop 1 Intel Core i7  13-Inch 2K Gorilla Glass - Core i7, 16GB/512GB;5234180;;;2 barang berhasil terjual;Robal Computer
1774673814-165;https://www.tokopedia.com/search?condition=2&navsource=home&source=universe&srp_component_id=04.06.00.00&st=product&q=laptop%20microsoft%20surface;https://www.tokopedia.com/laptop-ga-xpress-287/microsoft-surface-laptop-3-intel-core-i5-gen-10-layar-13-inch-2k-ram-8gb-ssd-256gb-1734599251898173436-1734599567454144508?extParam=ivf%3Dfalse%26keyword%3Dlaptop+microsoft+surface%26search_id%3D202603280438404734BA6F3DE83D25DYSN%26src%3Dsearch;"Microsoft Surface Laptop 3 Intel Core i5 Gen 10 Layar 13"" Inch 2K - RAM 8GB SSD 256GB - SURFACE 3 SILVER I5 8GB, 256GB";4150000;;;;Laptop GA xpress
1774673820-166;https://www.tokopedia.com/search?condition=2&navsource=home&source=universe&srp_component_id=04.06.00.00&st=product&q=laptop%20microsoft%20surface;https://www.tokopedia.com/toko-pusat-gadget/laptop-microsoft-surface-4-i5-1145g7-16-512-ts-garansi-1734142176215467873?extParam=ivf%3Dfalse%26keyword%3Dlaptop+microsoft+surface%26search_id%3D202603280438404734BA6F3DE83D25DYSN%26src%3Dsearch;LAPTOP MICROSOFT SURFACE 4 i5 1145G7 16/512 TS GARANSI;3250000;;;;Toko Pusat Gadget
1774673826-167;https://www.tokopedia.com/search?condition=2&navsource=home&source=universe&srp_component_id=04.06.00.00&st=product&q=laptop%20microsoft%20surface;https://www.tokopedia.com/shoozay/microsoft-surface-book-3-2in1-touch-i5-1035g7-256gb-ssd-8gb-ram-3000x2000-cam-backlit-mulus-murah-1734610569548236301?extParam=ivf%3Dfalse%26keyword%3Dlaptop+microsoft+surface%26search_id%3D202603280438404734BA6F3DE83D25DYSN%26src%3Dsearch;MICROSOFT SURFACE BOOK 3 2IN1 TOUCH I5 1035G7 256GB SSD 8GB RAM 3000X2000 CAM BACKLIT MULUS MURAH;2950000;;;;Shoozay
1774673832-168;https://www.tokopedia.com/search?condition=2&navsource=home&source=universe&srp_component_id=04.06.00.00&st=product&q=laptop%20microsoft%20surface;https://www.tokopedia.com/fc-comp/microsoft-surface-laptop-5-ci5-1235u-8gb-256gb-13-5inch-touchscreen-1734242975616304546?extParam=ivf%3Dfalse%26keyword%3Dlaptop+microsoft+surface%26search_id%3D202603280438404734BA6F3DE83D25DYSN%26src%3Dsearch;Microsoft Surface Laptop 5  Ci5-1235U|8GB|256GB|13.5INCH-Touchscreen;6650000;;;;FANS-COMPUTER
1774673839-169;https://www.tokopedia.com/search?condition=2&navsource=home&source=universe&srp_component_id=04.06.00.00&st=product&q=laptop%20microsoft%20surface;https://www.tokopedia.com/hauzstore/promo-besar-microsoft-surface-laptop-4-ram-16gb-ssd-256gb-intel-core-i7-gen-11-touchscreen-ori-1732585972509214294?extParam=ivf%3Dfalse%26keyword%3Dlaptop+microsoft+surface%26search_id%3D202603280438404734BA6F3DE83D25DYSN%26src%3Dsearch;[PROMO BESAR] Microsoft Surface Laptop 4 Ram 16GB SSD 256GB Intel Core i7 Gen 11 Touchscreen Ori;5980000;50;1 rating • 0 ulasan;Terjual 2;Studio Laptop Official
1774673845-170;https://www.tokopedia.com/search?condition=2&navsource=home&source=universe&srp_component_id=04.06.00.00&st=product&q=laptop%20microsoft%20surface;https://www.tokopedia.com/jayacomputerr/microsoft-surface-pro-5-core-i5-gen-8gb-ssd-256gb-layar-12-inch-laptop-second-bergaransi-1731493620216399444?extParam=ivf%3Dfalse%26keyword%3Dlaptop+microsoft+surface%26search_id%3D202603280438404734BA6F3DE83D25DYSN%26src%3Dsearch;"Microsoft Surface Pro 5 Core i5 Gen 8GB SSD 256GB Layar 12"" Inch Laptop Second Bergaransi - pro 5 i5-7, 8GB/256GB";4500000;;;;jaya computerr
1774673851-171;https://www.tokopedia.com/search?condition=2&navsource=home&source=universe&srp_component_id=04.06.00.00&st=product&q=laptop%20microsoft%20surface;https://www.tokopedia.com/tstore88-2/microsoft-surface-laptop-go-12inch-touchscreen-i5-gen-10th-16gb-ram-ssd-256gb-original-garansi-1-bulan-kondisi-normal-siap-tempur-1733317299718752157?extParam=ivf%3Dfalse%26keyword%3Dlaptop+microsoft+surface%26search_id%3D202603280438404734BA6F3DE83D25DYSN%26src%3Dsearch;Microsoft Surface Laptop GO 12Inch Touchscreen i5 GEN 10th 16GB RAM SSD 256GB Original Garansi 1 Bulan Kondisi Normal Siap Tempur - 4/64GB;5000000;50;7 rating • 1 ulasan;Terjual 27;Tstore888
1774673857-172;https://www.tokopedia.com/search?condition=2&navsource=home&source=universe&srp_component_id=04.06.00.00&st=product&q=laptop%20microsoft%20surface;https://www.tokopedia.com/grahakomputasby/microsoft-surface-laptop-4-intel-core-i7-1185g7-ram-16-256-ssd-13-5-2k-pixelsense-display-1733568282213910439?extParam=ivf%3Dfalse%26keyword%3Dlaptop+microsoft+surface%26search_id%3D202603280438404734BA6F3DE83D25DYSN%26src%3Dsearch;Microsoft Surface Laptop 4 | Intel Core i7-1185G7 | RAM 16/256 SSD | 13.5” 2K PixelSense Display - Unit Standar;5600000;50;1 rating • 0 ulasan;Terjual 3;Graha Komputa Sby
1774673863-173;https://www.tokopedia.com/search?condition=2&navsource=home&source=universe&srp_component_id=04.06.00.00&st=product&q=laptop%20microsoft%20surface;https://www.tokopedia.com/tstore88-2/microsoft-surface-laptop-5-i7-gen-12-touchscreen-styluspen-original-ram-16gb-gpu-intel-iris-xe-graphics-matteblack-platinum-mulus-bergaransi-1733317338214664093?extParam=ivf%3Dfalse%26keyword%3Dlaptop+microsoft+surface%26search_id%3D202603280438404734BA6F3DE83D25DYSN%26src%3Dsearch;Microsoft Surface Laptop 5 i7 GEN 12 Touchscreen StylusPen ORIGINAL  | Ram 16GB GPU Intel iris Xe Graphics | MatteBlack - Platinum | Mulus Bergaransi - Surface Laptop 4 15inch i7 GEN 11 16/512GB Black;6450000;50;8 rating • 6 ulasan;Terjual 21;Tstore888
1774673869-174;https://www.tokopedia.com/search?condition=2&navsource=home&source=universe&srp_component_id=04.06.00.00&st=product&q=laptop%20microsoft%20surface;https://www.tokopedia.com/zelaptopid/laptop-microsoft-surface-go-touchscreen-core-i5-10th-gen-ram-16gb-ssd-256gb-mulus-1732024927053973390?extParam=ivf%3Dfalse%26keyword%3Dlaptop+microsoft+surface%26search_id%3D202603280438404734BA6F3DE83D25DYSN%26src%3Dsearch;LAPTOP MICROSOFT SURFACE GO TOUCHSCREEN CORE i5-10th GEN RAM 16GB SSD 256GB MULUS;6000000;35;2 rating • 2 ulasan;Terjual 5;Zelaptop.id
1774673875-175;https://www.tokopedia.com/search?condition=2&navsource=home&source=universe&srp_component_id=04.06.00.00&st=product&q=laptop%20microsoft%20surface;https://www.tokopedia.com/innolaptech/microsoft-surface-pro-5-i5-7300u-8gb-ram-256gb-ssd-12-3-touchscreen-laptop-tablet-2in1-windows-11-garansi-1-bulan-1731335119886189874-1734846411439179702?extParam=ivf%3Dfalse%26keyword%3Dlaptop+microsoft+surface%26search_id%3D202603280438404734BA6F3DE83D25DYSN%26src%3Dsearch;Microsoft Surface Pro 5 | i5-7300U | 8GB RAM | 256GB SSD | 12.3” Touchscreen | Laptop Tablet 2in1 | Windows 11 | Garansi 1 Bulan - 5PRO i5-7300U GRADE B, 8/256GB;4450000;49;19 rating • 12 ulasan;Terjual 50+;InnoLapTech
1774673881-176;https://www.tokopedia.com/search?condition=2&navsource=home&source=universe&srp_component_id=04.06.00.00&st=product&q=laptop%20microsoft%20surface;https://www.tokopedia.com/tstore88-2/promo-microsoft-surface-laptop-3-core-i7-10th-gen-ram-16gb-ssd-512gb-qhd-touchscreen-performa-cepat-grafis-lancar-1734341824343082909?extParam=ivf%3Dfalse%26keyword%3Dlaptop+microsoft+surface%26search_id%3D202603280438404734BA6F3DE83D25DYSN%26src%3Dsearch;【PROMO】 Microsoft Surface Laptop 3 Core i7 10th Gen RAM 16GB SSD 512GB QHD Touchscreen Performa Cepat & Grafis Lancar - SURFACE 3 i5 GEN 10 16/256GB MatteBlack;4500000;44;7 rating • 4 ulasan;Terjual 22;Tstore888
1774673887-177;https://www.tokopedia.com/search?condition=2&navsource=home&source=universe&srp_component_id=04.06.00.00&st=product&q=laptop%20microsoft%20surface;https://www.tokopedia.com/2ndgear-480/microsoft-surface-laptop-go-business-edition-12-4-inch-touch-screen-1734182061896795341?extParam=ivf%3Dfalse%26keyword%3Dlaptop+microsoft+surface%26search_id%3D202603280438404734BA6F3DE83D25DYSN%26src%3Dsearch;Microsoft Surface Laptop Go Business Edition 12.4 inch, touch screen;4900000;;;;2ndGear_NEW
1774673893-178;https://www.tokopedia.com/search?condition=2&navsource=home&source=universe&srp_component_id=04.06.00.00&st=product&q=laptop%20microsoft%20surface;https://www.tokopedia.com/glorycomputerr/laptop-microsoft-surface-pro-5-core-i5-gen-7-ram-8gb-ssd-256gb-layar-12-5-inch-touchscreen-keyboard-bergaransi-1732670448158213556?extParam=ivf%3Dfalse%26keyword%3Dlaptop+microsoft+surface%26search_id%3D202603280438404734BA6F3DE83D25DYSN%26src%3Dsearch;"Laptop Microsoft Surface Pro 5 Core i5 Gen 7 Ram 8GB SSD 256GB, Layar 12.5""Inch ( Touchscreen + Keyboard ) Bergaransi";3800000;;;;Glory Computerr
1774673899-179;https://www.tokopedia.com/search?condition=2&navsource=home&source=universe&srp_component_id=04.06.00.00&st=product&q=laptop%20microsoft%20surface;https://www.tokopedia.com/zelaptopid/microsoft-surface-laptop-3-i7-1035g7-13inch-16gb-ram-512gb-ssd-second-mulus-like-new-garansi-1-bulan-1733593612578162574?extParam=ivf%3Dfalse%26keyword%3Dlaptop+microsoft+surface%26search_id%3D202603280438404734BA6F3DE83D25DYSN%26src%3Dsearch;Microsoft Surface Laptop 3 i7-1035G7 13inch 16GB RAM 512GB SSD SECOND Mulus like new Garansi 1 Bulan - i5 GEN 10 16/256GB;4490000;48;42 rating • 17 ulasan;Terjual 50+;Zelaptop.id
