web_scraper_order;web_scraper_start_url;link-product;product_name;price;rating;review_count;sold;seller
1774659327-81;https://www.tokopedia.com/search?condition=2&navsource=home%2Chome&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=laptop%20acer;https://www.tokopedia.com/drcomkomputer/laptop-acer-4739-core-i3-ram-4-lengkap?extParam=ivf%3Dfalse%26keyword%3Dlaptop+acer%26search_id%3D202603280046385B8ADD2A5D98B1293EN8%26src%3Dsearch;Laptop Acer 4739, Core i3, Ram 4, Lengkap;1250000;47;34 rating • 27 ulasan;Terjual 50+;DrCom_NEW
1774659333-82;https://www.tokopedia.com/search?condition=2&navsource=home%2Chome&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=laptop%20acer;https://www.tokopedia.com/bandar-electronics/notebook-acer-11-6-inch-ram-4gb-ssd-240gb-windows-10-ram-2-500-hdd?extParam=ivf%3Dfalse%26keyword%3Dlaptop+acer%26search_id%3D202603280046385B8ADD2A5D98B1293EN8%26src%3Dsearch;NOTEBOOK ACER 11.6 INCH RAM 4GB SSD 240GB WINDOWS 10 - RAM 2/500 HDD;1350000;50;14 rating • 6 ulasan;Terjual 19;Gudang Laptops
1774659339-83;https://www.tokopedia.com/search?condition=2&navsource=home%2Chome&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=laptop%20acer;https://www.tokopedia.com/mrhanzo/acer-travelmate-spin-2in1-p414rn-core-i3-11154-ram-8gb-ssd-1tb-14inc-touchscreen-1734099951881323699?extParam=ivf%3Dfalse%26keyword%3Dlaptop+acer%26search_id%3D202603280046385B8ADD2A5D98B1293EN8%26src%3Dsearch;ACER TRAVELMATE SPIN 2IN1 P414RN CORE I3 11154 | RAM 8GB | SSD 1TB | 14INC TOUCHSCREEN - SSD 256GB;4500000;50;1 rating • 0 ulasan;Terjual 1;MrHanzo
1774659344-84;https://www.tokopedia.com/search?condition=2&navsource=home%2Chome&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=laptop%20acer;https://www.tokopedia.com/nayaoutfit/acer-laptop-gaming-seken-full-set-1733178690589394833?extParam=ivf%3Dfalse%26keyword%3Dlaptop+acer%26search_id%3D202603280046385B8ADD2A5D98B1293EN8%26src%3Dsearch;Acer Laptop gaming SEKEN FULL SET;12000000;50;5 rating • 0 ulasan;Terjual 6;Nayaoutfit_NEW
1774659350-85;https://www.tokopedia.com/search?condition=2&navsource=home%2Chome&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=laptop%20acer;https://www.tokopedia.com/disinilaptop-1/acer-switch-sw512-i7-7500u-8gb-ram-512gb-ssd-2160x1440-touch-slim-mulus-1731067021530924051?extParam=ivf%3Dfalse%26keyword%3Dlaptop+acer%26search_id%3D202603280046385B8ADD2A5D98B1293EN8%26src%3Dsearch;ACER SWITCH SW512 I7 7500U 8GB RAM 512GB SSD 2160X1440 TOUCH SLIM MULUS;4000000;;;;DI SINI LAPTOP
1774659357-86;https://www.tokopedia.com/search?condition=2&navsource=home%2Chome&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=laptop%20acer;https://www.tokopedia.com/drcomkomputer/acer-aspire-5-a514-core-i3-7020u-8-1tb-nvidiageforcem230-2gb?extParam=ivf%3Dfalse%26keyword%3Dlaptop+acer%26search_id%3D202603280046385B8ADD2A5D98B1293EN8%26src%3Dsearch;Acer Aspire 5 A514, Core i3-7020U, 8/1Tb, #NvidiaGeforceM230 2Gb;2700000;42;5 rating • 3 ulasan;Terjual 5;DrCom_NEW
1774659363-87;https://www.tokopedia.com/search?condition=2&navsource=home%2Chome&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=laptop%20acer;https://www.tokopedia.com/verrycomputer/laptop-acer-es1-432-intel-celeron-n3350-ram-4gb-hdd-500gb-bonus-tas-mouse?extParam=ivf%3Dfalse%26keyword%3Dlaptop+acer%26search_id%3D202603280046385B8ADD2A5D98B1293EN8%26src%3Dsearch;Laptop Acer ES1-432, Intel Celeron - N3350, Ram 4Gb, HDD 500Gb, Bonus Tas + Mouse;1800000;;;;V-COMPUTER
1774659369-88;https://www.tokopedia.com/search?condition=2&navsource=home%2Chome&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=laptop%20acer;https://www.tokopedia.com/kenidshop-1/acer-aspire-5-a514-54-i3-111g4-1734145679210087853?extParam=ivf%3Dfalse%26keyword%3Dlaptop+acer%26search_id%3D202603280046385B8ADD2A5D98B1293EN8%26src%3Dsearch;Acer Aspire 5 A514-54 i3-111G4;3250000;50;1 rating • 0 ulasan;Terjual 3;KEN ID SHOP
1774659375-89;https://www.tokopedia.com/search?condition=2&navsource=home%2Chome&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=laptop%20acer;https://www.tokopedia.com/yumnacenocomp/laptop-notebook-acer-es1-111?extParam=ivf%3Dfalse%26keyword%3Dlaptop+acer%26search_id%3D202603280046385B8ADD2A5D98B1293EN8%26src%3Dsearch;Laptop notebook ACER ES1-111;1025000;;;;Yumna & Cenocomp
1774659381-90;https://www.tokopedia.com/search?condition=2&navsource=home%2Chome&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=laptop%20acer;https://www.tokopedia.com/planetvenus/acer-travelmate-p449-core-i5-gen-8-ram-8-256gb-ram-8-256gb-f573d?extParam=ivf%3Dfalse%26keyword%3Dlaptop+acer%26search_id%3D202603280046385B8ADD2A5D98B1293EN8%26src%3Dsearch;ACER TRAVELMATE P449 CORE I5 GEN 8 RAM 8/256GB - Ram 8/256GB;2700000;48;44 rating • 18 ulasan;Terjual 90+;Planetvenus computer
