web_scraper_order,web_scraper_start_url,product_link,product_name,price,rating,review_count,sold,seller
"1774605754-168","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20axioo","https://www.tokopedia.com/l-techno/axioo-mybook-hype-3-1005g1-1733965665370342858?extParam=ivf%3Dfalse%26keyword%3Dlaptop+axioo%26search_id%3D202603270951584734BA6F3DE83D019UG8%26src%3Dsearch","Axioo mybook hype 3 1005G1","Rp2.950.000","","","1 barang berhasil terjual","L-techno"
"1774605757-169","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20axioo","https://www.tokopedia.com/fineapplestore/axioo-mybook-pro-107-intel-core-i7-1065g7-ram-8-1tb-hdd-2023-70542-1732764173023807239?extParam=ivf%3Dfalse%26keyword%3Dlaptop+axioo%26search_id%3D202603270951584734BA6F3DE83D019UG8%26src%3Dsearch","AXIOO MYBOOK PRO 107 INTEL CORE I7-1065G7 RAM 8/1TB HDD (2023) 70542","Rp2.600.000","","","","Fine Applestore"
"1774605761-170","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20axioo","https://www.tokopedia.com/kenidshop-1/axioo-mybook-14f-celeron-n4020-1731330665698592419?extParam=ivf%3Dfalse%26keyword%3Dlaptop+axioo%26search_id%3D202603270951584734BA6F3DE83D019UG8%26src%3Dsearch","Axioo Mybook 14F celeron n4020","Rp1.600.000","5.0","1 rating • 0 ulasan","Terjual 2","KEN ID SHOP"
"1774605764-171","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20axioo","https://www.tokopedia.com/adrianlaptop-318/axio-slimbook-13-celeron-n4020-intel-uhd-ram-6gb-ssd-256gb-14-inci-murah-aja?extParam=ivf%3Dfalse%26keyword%3Dlaptop+axioo%26search_id%3D202603270951584734BA6F3DE83D019UG8%26src%3Dsearch","axio slimbook 13 celeron n4020  intel uhd ram 6gb ssd 256gb 14 inci Murah aja","Rp1.700.000","","","","Adrianlaptop"
"1774605768-172","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20axioo","https://www.tokopedia.com/blessing-tech/axioo-mybook-hype-1-mantep-kenceng-dan-berkuaitass-1734123245367362656?extParam=ivf%3Dfalse%26keyword%3Dlaptop+axioo%26search_id%3D202603270951584734BA6F3DE83D019UG8%26src%3Dsearch","Axioo MyBook Hype 1 MANTEP KENCENG DAN BERKUAITASS!!!","Rp1.900.000","","","","Blessing Tech Computindo"
"1774605771-173","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20axioo","https://www.tokopedia.com/fineapplestore/axioo-slimbook-hype-10-2024-intel-celeron-n4020-ram-8-gb-ssd-256-gb-31026-dus-1734438506917955335?extParam=ivf%3Dfalse%26keyword%3Dlaptop+axioo%26search_id%3D202603270951584734BA6F3DE83D019UG8%26src%3Dsearch","Axioo Slimbook Hype 10 2024 Intel Celeron N4020 RAM 8 GB SSD 256 GB (31026) Dus","Rp1.600.000","","","1 barang berhasil terjual","Fine Applestore"
"1774605775-174","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20axioo","https://www.tokopedia.com/kenidshop-1/axioo-hype-1-celeron-n4020u-1733505740318148013?extParam=ivf%3Dfalse%26keyword%3Dlaptop+axioo%26search_id%3D202603270951584734BA6F3DE83D019UG8%26src%3Dsearch","Axioo hype 1 celeron n4020u","Rp1.600.000","5.0","1 rating • 1 ulasan","Terjual 3","KEN ID SHOP"
"1774605779-175","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20axioo","https://www.tokopedia.com/bursalaptopefek/laptop-axioo-mybook-14f-layar-2k-super-jernih-seri-baru-super-slim-like-new-fullset-grey-1730779003779712489?extParam=ivf%3Dfalse%26keyword%3Dlaptop+axioo%26search_id%3D202603270951584734BA6F3DE83D019UG8%26src%3Dsearch","Laptop Axioo Mybook 14F, Layar 2K, Super Jernih, Seri Baru, Super Slim, Like New, Fullset, Grey","Rp1.900.000","","","5 barang berhasil terjual","Bursa laptop efek"
"1774605782-176","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20axioo","https://www.tokopedia.com/javasolution/laptop-axioo-mybook-14f-intel-celeron-n4020-ram-8gb-ssd-256gb-ips-siap-pakai-1731774335311840391?extParam=ivf%3Dfalse%26keyword%3Dlaptop+axioo%26search_id%3D202603270951584734BA6F3DE83D019UG8%26src%3Dsearch","Laptop Axioo Mybook 14F Intel Celeron N4020 Ram 8GB SSD 256GB IPS Siap pakai","Rp1.950.000","","","3 barang berhasil terjual","Java solution laptop"
"1774605786-177","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20axioo","https://www.tokopedia.com/adrianlaptop-318/axioo-mybook-14e-celeron-n4000-ram-4gb-ssd-256gb-14-inci?extParam=ivf%3Dfalse%26keyword%3Dlaptop+axioo%26search_id%3D202603270951584734BA6F3DE83D019UG8%26src%3Dsearch","Axioo mybook 14e Celeron n4000 Ram 4gb Ssd 256gb 14 inci","Rp1.400.000","","","1 barang berhasil terjual","Adrianlaptop"
"1774605789-178","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20axioo","https://www.tokopedia.com/muhamadyusupabdulatip/laptop-axio-hype-5-amd-x3-amd-ryzen-5-3500u-16-256gb-1731685013022672318?extParam=ivf%3Dfalse%26keyword%3Dlaptop+axioo%26search_id%3D202603270951584734BA6F3DE83D019UG8%26src%3Dsearch","Laptop Axio Hype 5 AMD X3 AMD Ryzen 5 3500U 16/256gb","Rp3.850.000","","","","Hexa Store laptop"
"1774605793-179","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20axioo","https://www.tokopedia.com/drcomkomputer/axioo-mybook-11g-celeron-n4020-4-128gb-super-slim?extParam=ivf%3Dfalse%26keyword%3Dlaptop+axioo%26search_id%3D202603270951584734BA6F3DE83D019UG8%26src%3Dsearch","Axioo Mybook 11G, Celeron-N4020, 4/128Gb, Super Slim","Rp1.300.000","5.0","5 rating • 2 ulasan","Terjual 11","DrCom_NEW"
"1774605796-180","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20axioo","https://www.tokopedia.com/drcomkomputer/laptop-axioo-mybook-slimbook-14f-celeron-n4020-6-256g-layar-2k-super-jernih-1731529596595176614?extParam=ivf%3Dfalse%26keyword%3Dlaptop+axioo%26search_id%3D202603270951584734BA6F3DE83D019UG8%26src%3Dsearch","Laptop Axioo Mybook/Slimbook 14F, Celeron-N4020, 6/256G, Layar 2K, Super Jernih","Rp1.900.000","5.0","16 rating • 13 ulasan","Terjual 28","DrCom_NEW"
