web_scraper_order;web_scraper_start_url;link-product;product_name;price;rating;review_count;sold;seller
1774597533-19;https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=LAPTOP%20SAMSUNG;https://www.tokopedia.com/nvidiageforcelt/acer-nitro-v-16-geforce-rtx-4050-intel-core-i5-14450hx-16gb-512gb-ohs-165hz-1733008917241300387?extParam=ivf%3Dtrue%26keyword%3Dlaptop+samsung%26search_id%3D202603270743008D3BBA7425E7C9242RCY%26src%3Dsearch%26whid%3D10085151;Acer Nitro V 16 GeForce RTX 4050 - Intel Core i5 14450HX 16GB 512GB OHS 165Hz - 16GB/512GB, TANPA ANTIGORES;16699000;50;482 rating • 267 ulasan;Terjual 1 rb+;NVIDIA GeForce Laptop
1774597539-20;https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=LAPTOP%20SAMSUNG;https://www.tokopedia.com/hosanacomp/laptop-asus-e410ka-n4500-4gb-512gb-ssd-14-fhd-win11-office-4gb-64gb-256gb-win11-home-ce06d?extParam=ivf%3Dfalse%26keyword%3Dlaptop+samsung%26search_id%3D202603270743008D3BBA7425E7C9242RCY%26src%3Dsearch;"LAPTOP ASUS E410KA - N4500 4GB 512GB SSD 14"" FHD WIN11 + OFFICE - 4GB 64GB +256GB, WIN11 HOME";6799000;50;8 rating • 1 ulasan;Terjual 25;HOSANA COMPUTER
1774597545-21;https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=LAPTOP%20SAMSUNG;https://www.tokopedia.com/agresid/asus-vivobook-go-e1404fa-ryzen-3-7320u-8gb-512gb-radeon-610m-14-fhd-vips-1734448148368163907?extParam=ivf%3Dfalse%26keyword%3Dlaptop+samsung%26search_id%3D202603270743008D3BBA7425E7C9242RCY%26src%3Dsearch;"ASUS VIVOBOOK GO E1404FA RYZEN 3 7320U 8GB 512GB RADEON 610M 14"" FHD VIPS - Non Bundle, 256GB FHD VIPS";8299000;50;737 rating • 236 ulasan;Terjual 1 rb+;AGRES ID
1774597552-22;https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=LAPTOP%20SAMSUNG;https://www.tokopedia.com/zyrex/laptop-zyrex-d-tech-amd-ryzen-5-16gb-256gb-w11-14-0-hd-2yr-blue-1730782314651616494?extParam=ivf%3Dtrue%26keyword%3Dlaptop+samsung%26search_id%3D202603270743008D3BBA7425E7C9242RCY%26src%3Dsearch;LAPTOP ZYREX D- TECH AMD Ryzen 5 16GB 256GB W11 14.0 HD 2YR BLUE - Non Bundle, Windows 11 Home;6499000;49;62 rating • 23 ulasan;Terjual 100+;Zyrex Official Store
1774597558-23;https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=LAPTOP%20SAMSUNG;https://www.tokopedia.com/thinkpadofficial/lenovo-ideapad-slim-3i-14iru8-core-i3-1315u-8gb-512ssd-windows-11-ohs-14-inch-fhd-laptop-intel-5pid-1732471246595851658?extParam=ivf%3Dtrue%26keyword%3Dlaptop+samsung%26search_id%3D202603270743008D3BBA7425E7C9242RCY%26src%3Dsearch;Lenovo IdeaPad Slim 3i 14IRU8 Core i3 1315u 8GB 512SSD Windows 11 OHS 14 Inch FHD Laptop Intel 5PID - 8GB RAM / 512GB SSD, Normal Bundling;7699000;49;423 rating • 172 ulasan;Terjual 1 rb+;Thinkpad Official Store
1774597564-24;https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=LAPTOP%20SAMSUNG;https://www.tokopedia.com/intelstore-id/laptop-lenovo-v14-g5-irl-core-i3-1315u-16gb-8gb-256ssd-14-fhd-w11-1733386294732096938?extParam=ivf%3Dtrue%26keyword%3Dlaptop+samsung%26search_id%3D202603270743008D3BBA7425E7C9242RCY%26src%3Dsearch;"Laptop Lenovo V14 G5 IRL - Core I3 1315U / 16GB 8GB 256SSD 14"" FHD W11 - NON BUNDLING, 8GB | 256GB";7399000;50;347 rating • 192 ulasan;Terjual 750+;INTEL STORE ID
1774597570-25;https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=LAPTOP%20SAMSUNG;https://www.tokopedia.com/nvidiageforcelt/hp-victus-15-fb3777ax-rtx-4060-ryzen-9-8945hs-16gb-1tb-ohs-15-6-fhd-144hz-1730869117102098335?extParam=ivf%3Dfalse%26keyword%3Dlaptop+samsung%26search_id%3D202603270743008D3BBA7425E7C9242RCY%26src%3Dsearch%26whid%3D10085151;HP Victus 15 FB3777AX RTX 4060 - RYZEN 9 8945HS 16GB 1TB OHS 15.6 FHD 144HZ - RAM 16GB, Tanpa Antigores;19999000;50;5 rating • 3 ulasan;Terjual 20;NVIDIA GeForce Laptop
1774597577-26;https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=LAPTOP%20SAMSUNG;https://www.tokopedia.com/alvinluo-shop/laptop-asus-a407m-n4000-fingerprint-ram-4gb-hdd-1tb-14-gold-4gb-1tb?extParam=ivf%3Dfalse%26keyword%3Dlaptop+samsung%26search_id%3D202603270743008D3BBA7425E7C9242RCY%26src%3Dsearch;LAPTOP ASUS A407M N4000 FINGERPRINT // RAM 4GB - HDD 1TB // 14'' - Gold, 4GB/1TB;2500000;47;10 rating • 3 ulasan;Terjual 90+;MR elektronik
1774597583-27;https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=LAPTOP%20SAMSUNG;https://www.tokopedia.com/alvinluo-shop/gaming-laptop-lenovo-thinkpad-x270-i7-gen6-ram-16gb-512gb-ssd-i5-x260-8-256gb?extParam=ivf%3Dfalse%26keyword%3Dlaptop+samsung%26search_id%3D202603270743008D3BBA7425E7C9242RCY%26src%3Dsearch;GAMING Laptop Lenovo Thinkpad X270 i7 Gen6 RAM 16GB/512GB SSD - i5 x260 8/256gb;2350000;50;12 rating • 6 ulasan;Terjual 30+;MR elektronik
1774597588-28;https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=LAPTOP%20SAMSUNG;https://www.tokopedia.com/laptopchoice/laptop-baru-daser-celeron-n5095-garansi-mulus-cocok-untuk-sekolah-1734227311360837492?extParam=ivf%3Dfalse%26keyword%3Dlaptop+samsung%26search_id%3D202603270743008D3BBA7425E7C9242RCY%26src%3Dsearch;LAPTOP BARU DASER CELERON N5095 GARANSI MULUS COCOK UNTUK SEKOLAH - RAM4GB SSD128GB;2200000;;;;Laptop Choice
