web_scraper_order;web_scraper_start_url;link-product;product_name;price;rating;review_count;sold;seller
1774605223-75;https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20realme;https://www.tokopedia.com/alvinluo-shop/hp-elitebook-745-g6-amd-ryzen-5-pro-16gb-ssd-512-radeon-vega-8-1731662165344356137?extParam=ivf%3Dfalse%26keyword%3Dlaptop+realme%26search_id%3D2026032709452337BC2F75BF1BCF264VHA%26src%3Dsearch;HP elitebook 745 G6 AMD ryzen 5 PRO| 16GB | SSD 512 | RADEON VEGA 8 - HP 645 G4 R5, 8GB / 256GB;3050000;49;49 rating • 22 ulasan;Terjual 100+;MR elektronik
1774605229-76;https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20realme;https://www.tokopedia.com/laptoponeitcsby/advan-tbook-n100-8gb-128gb-w11-14-0-1732121872965600881?extParam=ivf%3Dfalse%26keyword%3Dlaptop+realme%26search_id%3D2026032709452337BC2F75BF1BCF264VHA%26src%3Dsearch;ADVAN TBOOK N100 8GB 128GB W11 14.0 - NON PAKET;4149000;50;2 rating • 1 ulasan;Terjual 4;Laptop ONE ITC SBY
1774605235-77;https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20realme;https://www.tokopedia.com/murahkom-itc-sby-accesoriesku/acer-aspire-lite-14-al14-32p-core-3-n355-8gb-256gb-14-ips-windows-laptop-ringan-cepat-1733458956317460252?extParam=ivf%3Dfalse%26keyword%3Dlaptop+realme%26search_id%3D2026032709452337BC2F75BF1BCF264VHA%26src%3Dsearch;"Acer Aspire Lite 14 AL14-32P Core 3-N355 8Gb 256Gb 14"" IPS Windows - Laptop Ringan Cepat - RAM 8GB/512GB";7280000;49;98 rating • 36 ulasan;Terjual 100+;Murahkom Itc Sby-Accesoriesku
1774605241-78;https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20realme;https://www.tokopedia.com/rosi-computer/laptop-kerja-kuliah-7290-i-i5-gen-7-i-ram-up-to-16-i-ssd-up-to-1tb-bergaransi-1730606122158032687-1734661666896971567?extParam=ivf%3Dfalse%26keyword%3Dlaptop+realme%26search_id%3D2026032709452337BC2F75BF1BCF264VHA%26src%3Dsearch;LAPTOP KERJA KULIAH I CORE I5 I GEN 7 I 8 I 10 I 11 SLIM RINGAN-BERGARANSI - G83 I5 GEN 10 RAM 8 I SSD 128;2995000;50;3 rating • 3 ulasan;Terjual 11;Rosi Computer
1774605247-79;https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20realme;https://www.tokopedia.com/acer-indonesia/acer-laptop-aspire-lite-14-al14-37p-38ak-al14-37p-38nn-al14-37p-3511-14-fhd-intel-core-3-n355-ram-8gb-storage-256gb-ssd-intel-graphics-windows-11-1732667416021206456?extParam=ivf%3Dfalse%26keyword%3Dlaptop+realme%26search_id%3D2026032709452337BC2F75BF1BCF264VHA%26src%3Dsearch;"ACER LAPTOP ASPIRE LITE 14 AL14-37P-38AK/AL14-37P-38NN/AL14-37P-3511 14"" FHD INTEL CORE 3 N355 RAM 8GB STORAGE 256GB SSD INTEL GRAPHICS WINDOWS 11 - ACER AL14-37P-3511";6934050;50;8 rating • 5 ulasan;Terjual 30+;Acer Indonesia
1774605253-80;https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20realme;https://www.tokopedia.com/ridhocuabi/terlaris-pengiriman-lokal-amoli-baru-laptop-perak-pink-hitam-14-inch-ram-8gb-256gb-ssd-intel-n4000-window-11-office-mahasiswa-kantor-gift-1730918458784712428?extParam=ivf%3Dfalse%26keyword%3Dlaptop+realme%26search_id%3D2026032709452337BC2F75BF1BCF264VHA%26src%3Dsearch;terlaris 「Pengiriman Lokal」AMOLI Baru Laptop Perak / Pink / Hitam 14'' inch RAM 8GB+256GB SSD Intel N4000 window 11 Office mahasiswa kantor + gift - Perak 8+256GB;5600000;;;;ridhomu001
1774605259-81;https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20realme;https://www.tokopedia.com/advanstore/free-tas-advan-soulmate-x-14-ips-fhd-amd-3020e-4gb-128gb-free-windows-11-original-laptop-notebook-upgradeable-1733887140422125415?extParam=ivf%3Dtrue%26keyword%3Dlaptop+realme%26search_id%3D2026032709452337BC2F75BF1BCF264VHA%26src%3Dsearch%26whid%3D21392088;(FREE TAS) ADVAN Soulmate X 14” IPS FHD AMD 3020e 4GB/128GB Free Windows 11 Original Laptop Notebook Upgradeable - White;3199000;48;846 rating • 504 ulasan;Terjual 3 rb+;ADVAN INDONESIA
1774605265-82;https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20realme;https://www.tokopedia.com/us-electronic/laris-laptop-acer-celeron-ram-8gb-ssd-512gb-win-10-14-4gb-128-ssd?extParam=ivf%3Dfalse%26keyword%3Dlaptop+realme%26search_id%3D2026032709452337BC2F75BF1BCF264VHA%26src%3Dsearch;LARIS ! LAPTOP ACER CELERON / RAM 8GB - SSD 512GB / Win 10 / 14'' - 4GB/128 SSD;1900000;49;10 rating • 4 ulasan;Terjual 20;US ELECTRONIC
1774605271-83;https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20realme;https://www.tokopedia.com/acer-indonesia/acer-laptop-aspire-lite-14-al14-37p-c3dz-al14-37p-c1uk-al14-37p-c18u-14-fhd-intel-n150-ram-8gb-storage-512gb-ssd-intel-graphics-windows-11-1732644433394107832?extParam=ivf%3Dfalse%26keyword%3Dlaptop+realme%26search_id%3D2026032709452337BC2F75BF1BCF264VHA%26src%3Dsearch;"ACER LAPTOP ASPIRE LITE 14 AL14-37P-C3DZ/AL14-37P-C1UK/AL14-37P-C18U 14"" FHD INTEL N150 RAM 8GB STORAGE 512GB SSD INTEL GRAPHICS WINDOWS 11 - ACER AL14-37P-C3DZ";5984050;50;24 rating • 16 ulasan;Terjual 80+;Acer Indonesia
1774605277-84;https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20realme;https://www.tokopedia.com/alvinluo-shop/laptop-lenovo-thinkpad-t480-t480s-core-i5-gen-8-i7-gen-8-bergaransi-1731645677841975081?extParam=ivf%3Dfalse%26keyword%3Dlaptop+realme%26search_id%3D2026032709452337BC2F75BF1BCF264VHA%26src%3Dsearch;Laptop Lenovo Thinkpad T480 & T480S Core i5 gen 8/ i7 gen 8 BERGARANSI - T480 i5.7, 8GB/256GB;2900000;49;43 rating • 29 ulasan;Terjual 100+;MR elektronik
