web_scraper_order;web_scraper_start_url;link-product;product_name;price;rating;review_count;sold;seller
1774660857-99;https://www.tokopedia.com/search?condition=2&navsource=home%2Chome&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=laptop%20HP;https://www.tokopedia.com/laptopvalley/laptop-hp-elitebook-840-g3-g4-g5-core-i5-i7-gen-6-7-8-layar-14-inch-430-g3-i5gen6-ram-8-ssd-128-769d7?extParam=ivf%3Dfalse%26keyword%3Dlaptop+hp%26search_id%3D202603280110174734BA6F3DE83D39F05Y%26src%3Dsearch;Laptop Hp EliteBook 840 G3/G4/G5 Core I5/I7 Gen 6/7/8 - Layar 14 Inch! - 430 G3 I5GEN6, RAM 8 / SSD 128;1950000;49;11 rating • 7 ulasan;Terjual 16;LaptopValley
1774660863-100;https://www.tokopedia.com/search?condition=2&navsource=home%2Chome&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=laptop%20HP;https://www.tokopedia.com/gms-pro/hp-elitebook-830-g7-g8-intel-core-i5-gen-11th-ram-16gb-ssd-256-13inch-1734379415205349049?extParam=ivf%3Dfalse%26keyword%3Dlaptop+hp%26search_id%3D202603280110174734BA6F3DE83D39F05Y%26src%3Dsearch;HP Elitebook 830 G7 - G8  intel Core i5 Gen 11th RAM 16GB SSD 256 13inch - 830 G8 i5 Gen 11 16/256;4500000;;;1 barang berhasil terjual;GMS Pro
1774660869-101;https://www.tokopedia.com/search?condition=2&navsource=home%2Chome&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=laptop%20HP;https://www.tokopedia.com/ng-computer/laptop-hp-probook-440-g8-intel-core-i3-gen11-ram-8-gb-ssd-256-gb-siap-pakai-obral-murrah-cuci-gudang-layar-1732082163018335854?extParam=ivf%3Dfalse%26keyword%3Dlaptop+hp%26search_id%3D202603280110174734BA6F3DE83D39F05Y%26src%3Dsearch;LAPTOP HP PROBOOK 440 G8 INTEL CORE I3 GEN11 RAM 8 GB SSD 256 GB SIAP PAKAI OBRAL MURRAH CUCI GUDANG Layar;5500000;50;6 rating • 2 ulasan;Terjual 20;NG computer
1774660875-102;https://www.tokopedia.com/search?condition=2&navsource=home%2Chome&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=laptop%20HP;https://www.tokopedia.com/vegas-computer/hp-elitebook-845-g8-r5-5650u-840-g6-i7-gen8-16gb-512gb-14inch-840-g3-i7-gen6-nots-ram-8gb-ssd-128gb-1734195247939028477?extParam=ivf%3Dfalse%26keyword%3Dlaptop+hp%26search_id%3D202603280110174734BA6F3DE83D39F05Y%26src%3Dsearch;HP Elitebook 845 G8 R5 5650u / 840 G6 i7 Gen8 16GB 512GB 14Inch - 840 G3 i7 Gen6 NoTS, RAM 8GB SSD 128GB - 840 G5 i7 GEN 8 TS, RAM 8GB SSD 128GB;3800000;50;4 rating • 3 ulasan;Terjual 7;Vegas Computer
1774660881-103;https://www.tokopedia.com/search?condition=2&navsource=home%2Chome&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=laptop%20HP;https://www.tokopedia.com/us-electronic/bagus-banget-laptop-hp-elitebook-830-g7-i7-gen-10-32gb-1tb-ssd-free-tas-1732664470834414721?extParam=ivf%3Dfalse%26keyword%3Dlaptop+hp%26search_id%3D202603280110174734BA6F3DE83D39F05Y%26src%3Dsearch;BAGUS BANGET !! Laptop Hp Elitebook 830 G7 i7 Gen 10 32gb/1tb ssd FREE TAS - 8GB/256 SSD, 830 G5/6 I5 8TH;3450000;48;45 rating • 19 ulasan;Terjual 100+;US ELECTRONIC
1774660887-104;https://www.tokopedia.com/search?condition=2&navsource=home%2Chome&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=laptop%20HP;https://www.tokopedia.com/nismara-house/hp-slim-hp-830-g6-core-i5-8th-bezelless-high-performance-siap-kerja-satset-laptop-terbaik-untuk-produktivitas-1734431156679051025?extParam=ivf%3Dfalse%26keyword%3Dlaptop+hp%26search_id%3D202603280110174734BA6F3DE83D39F05Y%26src%3Dsearch;Laptop Slim! HP 830 G6 Core i5 8th Bezelless High Performance Siap Kerja Satset Laptop Terbaik untuk Produktivitas - RAM 8GB;3580000;;;1 barang berhasil terjual;Nismara House
1774660893-105;https://www.tokopedia.com/search?condition=2&navsource=home%2Chome&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=laptop%20HP;https://www.tokopedia.com/galantworld/hp-elitebook-830-g7-g8-intel-core-i5-gen-11th-ram-16gb-ssd-256gb-13-inch-1733696620536169953?extParam=ivf%3Dfalse%26keyword%3Dlaptop+hp%26search_id%3D202603280110174734BA6F3DE83D39F05Y%26src%3Dsearch;Hp Elitebook 830 G7 ~ G8 Intel Core i5 Gen 11th Ram 16Gb Ssd 256Gb 13 Inch - 830 G8 i5 Gen 11 16/256;4500000;50;1 rating • 0 ulasan;Terjual 11;Galant World Tech
1774660900-106;https://www.tokopedia.com/search?condition=2&navsource=home%2Chome&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=laptop%20HP;https://www.tokopedia.com/gitechlaptop/laptop-hp-core-i5-i7-ram-8gb-ssd-256gb-original-bergaransi-hp-820-g1-i5-4-ram-8-ssd-512-e4f71?extParam=ivf%3Dfalse%26keyword%3Dlaptop+hp%26search_id%3D202603280110174734BA6F3DE83D39F05Y%26src%3Dsearch;Laptop HP Core i5 / i7 Ram 8GB Ssd 256GB Original Bergaransi - Hp 820 G1 i5/4, ram 8 ssd 512;2100000;48;106 rating • 65 ulasan;Terjual 100+;Gitech Laptop
1774660906-107;https://www.tokopedia.com/search?condition=2&navsource=home%2Chome&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=laptop%20HP;https://www.tokopedia.com/kalealaptop/laptop-hp-elitebook-820-g1-g2-g3-core-i5-super-mulus-lus-no-minus-430-g3-i3-gen-6-ram-4-ssd-128-8a687?extParam=ivf%3Dfalse%26keyword%3Dlaptop+hp%26search_id%3D202603280110174734BA6F3DE83D39F05Y%26src%3Dsearch;Laptop HP Elitebook 820 G1 G2 G3 Core i5 SUPER MULUS LUS NO MINUS - 430 G3 i3 GEN 6, RAM 4 SSD 128;1550000;50;15 rating • 7 ulasan;Terjual 28;Kalea Laptop
1774660912-108;https://www.tokopedia.com/search?condition=2&navsource=home%2Chome&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=product&q=laptop%20HP;https://www.tokopedia.com/jualandokcomputer/laptop-hp-probook-630-g8-core-i7-gen-11-ram-32gb-ssd-1tb-13-inch-series-business-win-11-pro-ori-1733304254338009053?extParam=ivf%3Dfalse%26keyword%3Dlaptop+hp%26search_id%3D202603280110174734BA6F3DE83D39F05Y%26src%3Dsearch;Laptop HP Probook 630 G8 Core i7 Gen 11 - RAM 32GB - SSD 1TB - 13 inch - Series Business -WIN 11 PRO - ORI - RAM 16GB DDR4, SSD 256GB NVME;6499000;;;;JUALANDOK Computer
