nama_produk,harga,rating,jumlah_terjual,lokasi_penjual,kategori,brand,platform
Vivo X60 Pro 5G Smartphone - [ Ram 12GB / Rom 256GB ] - Garansi Resmi,9.999.000,,,,Hp,Vivo,Bliblii
vivo y04s 4/128,1.600.000,,,,Hp,Vivo,Bliblii
VIVO Y51A 8/128,3.399.000,,Terjual 43,,Hp,Vivo,Bliblii
Vivo Y20S 8/128 100% Original Vivo - Baru,3.000.000,,Terjual 4,,Hp,Vivo,Bliblii
Handphone VIVO V50 5G 12/256 RAM 12 ROM 256 GB HP Android Garansi,6.810.000,,,Kota Jakarta Pusat,Hp,Vivo,Bliblii
VIVO Y20 2021 ram 4GB,2.399.000,5,Terjual 9,,Hp,Vivo,Bliblii
VIVO Y33S 8/128 GB Smartphone Android Original Garansi Resmi,3.299.000,,,,Hp,Vivo,Bliblii
Handphone Vivo Y28 6/128GB 8/128GB 8/256GB RAM 6 8 ROM 128 256 GB Smartphone Android Garansi,2.585.000,,Terjual 1,Kota Jakarta Pusat,Hp,Vivo,Bliblii
Handphone VIVO Y18 4/64 4/128 6/128 GB RAM 4GB 6GB ROM 64GB 128GB Smartphone Android,1.796.000,,,Kota Jakarta Pusat,Hp,Vivo,Bliblii
HP VIVO Y21 4/64GB {GARANSI RESMI},1.500.000,,Terjual 51,,Hp,Vivo,Bliblii
VIVO Y33s Smartphone [8+4GB/ 128GB/D],3.399.000,5,Terjual 4,Kota Jakarta Timur,Hp,Vivo,Bliblii
HP Vivo V19 [8GB/ 128GB] Artic Blue,3.686.999,5,Terjual 12,,Hp,Vivo,Bliblii
VIVO Y100 8/128 8/256 GB 8GB 128GB 256GB Smartphone HP Garansi Resmi,2.899.000,5,Terjual 10,Kota Jakarta Pusat,Hp,Vivo,Bliblii
handphone vivo y04s ram 4 Gb new garansi resmi,1.499.000,,Terjual 4,,Hp,Vivo,Bliblii
hp vivo v15 8/256,1.600.000,5,Terjual 3,Kota Batam,Hp,Vivo,Bliblii
hp vivo y93 6/128,899.000,"4,7",Terjual 18,Kota Batam,Hp,Vivo,Bliblii
HP VIVO Y400 8/128GB,3.499.000,,,Kota Cirebon,Hp,Vivo,Bliblii
HP VIVO Y05 4/64GB,1.899.000,,,Kota Cirebon,Hp,Vivo,Bliblii
HP VIVO Y21D 6/256GB,3.199.000,,,Kota Cirebon,Hp,Vivo,Bliblii
Vivo Y21D Ram 4/128I 6/128GB I 6/256GB I 8/128GB Segel Original,1.989.000,,,,Hp,Vivo,Bliblii
HP VIVO Y21D 6/128GB,2.799.000,,,Kota Cirebon,Hp,Vivo,Bliblii
HP VIVO V70 5G 12/256GB,8.999.000,,,Kota Cirebon,Hp,Vivo,Bliblii
HP VIVO V50 LITE 5G 12/512GB,5.199.000,,,Kota Cirebon,Hp,Vivo,Bliblii
HP VIVO V70 Ram 12GB Internal 256GB Garansi Resmi,9.299.000,,,Kota Pekanbaru,Hp,Vivo,Bliblii
VIVO SMARTPHONE VIVO Y16 3/32 - VIVO SMARTPHONE VIVO Y16 3/32,1.350.000,,,,Hp,Vivo,Bliblii
VIVO SMARTPHONE Y01 2/32 - VIVO SMARTPHONE Y01 2/32,1.500.000,,Terjual 2,,Hp,Vivo,Bliblii
Vivo Y30 Smartphone [128GB-4GB],2.599.000,,Terjual 1,,Hp,Vivo,Bliblii
VIVO V15 Smartphone [64GB/ 6GB],3.999.000,,,,Hp,Vivo,Bliblii
VIVO Y51 Smartphone [8GB/ 128GB],3.399.000,,,,Hp,Vivo,Bliblii
VIVO Y50 Smartphone [8 GB/ 128 GB],3.299.000,,Terjual 37,,Hp,Vivo,Bliblii
VIVO V19 Smartphone [8 GB/ 128 GB],3.700.000,,,,Hp,Vivo,Bliblii
VIVO V19 Smartphone [8 GB/ 128 GB],3.999.000,,,,Hp,Vivo,Bliblii
VIVO Y91C Smartphone  Sunset Red,1.699.000,,,,Hp,Vivo,Bliblii
VIVO SMARTPHONE Y15S RAM 3/32GB - VIVO Y15S 3/32GB,1.699.000,5,Terjual 23,,Hp,Vivo,Bliblii
vivo Y30i Smartphone [4GB/ 64GB],2.499.000,,,,Hp,Vivo,Bliblii
VIVO V23e Smartphone [8+4GB/ 128GB],3.400.000,,,,Hp,Vivo,Bliblii
HP Vivo Y11d | 6500 mAh | IP65 Dust & Water Resistance | Origin OS | 1200 Nits 120 Hz Refresh Rate,2.556.000,,,Kota Bandung,Hp,Vivo,Bliblii
Vivo V25 5G 8/256GB Smartphone garansi resmi vivo,5.499.999,,,,Hp,Vivo,Bliblii
VIVO V21 5G Smartphone [8GB/128GB],4.999.000,,,,Hp,Vivo,Bliblii
Vivo Y28 8/128GB Garansi Resmi,2.350.000,,,,Hp,Vivo,Bliblii
VIVO Y29 8/128,2.599.000,,Terjual 1,,Hp,Vivo,Bliblii
VIVO Y29 8/256,2.899.000,,,,Hp,Vivo,Bliblii
Vivo X80 Ram 12 Rom 256GB,7.989.000,,,,Hp,Vivo,Bliblii
VIVO V70FE 5G 200MP OIS MAIN CAMERA - AI TRAVEL POTRAIT - 7000 MAH + FLASHCHARGING 90WATT,6.499.000,,,,Hp,Vivo,Bliblii
VIVO Y04S 4/64,1.549.000,,,,Hp,Vivo,Bliblii
VIVO Y19S PRO 4/128,1.799.000,,Terjual 1,,Hp,Vivo,Bliblii
Vivo Y19s Ram 4GB Rom 128GB,1.489.000,,Terjual 2,,Hp,Vivo,Bliblii
Vivo Y28 Ram 6GB Rom 128GB,1.715.000,,,,Hp,Vivo,Bliblii
Vivo Y100 4G Ram 8GB Rom 128GB,1.940.000,,Terjual 1,,Hp,Vivo,Bliblii
Vivo Y27s Ram 8/128GB | Ram 8/256GB,1.989.000,,Terjual 1,,Hp,Vivo,Bliblii
Vivo V29 Ram 8GB Rom 256GB,4.789.000,,,,Hp,Vivo,Bliblii
Vivo V70 5G 12/256 Gb - Garansi Resmi Indonesia,8.799.000,,,,Hp,Vivo,Bliblii
VIVO Y21D 8/128,2.999.000,,,,Hp,Vivo,Bliblii
VIVO Y19S PRO 4/64,1.599.000,,,,Hp,Vivo,Bliblii
VIVO Y04S 4/128,1.699.000,,,,Hp,Vivo,Bliblii
VIVO Y21D 4/128,2.399.000,,,,Hp,Vivo,Bliblii
VIVO Y29 6/128,2.399.000,,,,Hp,Vivo,Bliblii
VIVO Y53S RAM 8/128 GARANSI RESMI VIVO,2.700.000,5,Terjual 2,,Hp,Vivo,Bliblii
Vivo V40 Lite 5G Ram 8GB Rom 256GB,2.889.000,,,,Hp,Vivo,Bliblii
Vivo V30e Ram 8GB Rom 256GB,2.889.000,,,,Hp,Vivo,Bliblii
Vivo V50 Lite Ram 8GB Rom 256GB,3.789.000,,,,Hp,Vivo,Bliblii
Vivo V50 Ram 12GB Rom 256GB,5.140.000,,,,Hp,Vivo,Bliblii
Vivo V50 Lite Ram 8GB Rom 128GB,2.965.000,,,,Hp,Vivo,Bliblii
Vivo V30e Ram 8GB Rom 128GB,2.740.000,,,,Hp,Vivo,Bliblii
Vivo V27E Ram 12GB Rom 256GB,4.089.000,5,Terjual 1,,Hp,Vivo,Bliblii
Vivo V30 5G Ram 12GB Rom 512GB,4.389.000,,,,Hp,Vivo,Bliblii
Vivo Y29 Ram 8GB Rom 128GB,2.589.000,5,Terjual 2,,Hp,Vivo,Bliblii
Vivo Y03 Ram 4GB Rom 128GB,1.389.000,,,,Hp,Vivo,Bliblii
Vivo Y27 4G Ram 6GB Rom 128GB,1.689.000,,Terjual 1,,Hp,Vivo,Bliblii
Vivo Y28 Ram 8GB Rom 128GB Segel Original,1.789.000,,,,Hp,Vivo,Bliblii
Vivo Y100 4G Ram 8GB Rom 256GB,2.440.000,,,,Hp,Vivo,Bliblii
Vivo V50 Lite Ram 8GB Rom 128GB,3.289.000,,,,Hp,Vivo,Bliblii
Vivo V29E Ram 8GB Rom 256GB,3.889.000,,,,Hp,Vivo,Bliblii
Vivo X100 5G Ram 12GB Rom 256GB,9.988.000,,,,Hp,Vivo,Bliblii
Vivo y19s pro,2.199.000,5,Terjual 1,,Hp,Vivo,Bliblii
VIVO Y53S,3.625.020,,,,Hp,Vivo,Bliblii
VIVO Y21D 6/128,2.799.000,,,,Hp,Vivo,Bliblii
Vivo V30 5G Ram 8GB Rom 256GB,3.889.000,,,,Hp,Vivo,Bliblii
Vivo Y100 Ram 8GB Rom 128GB,1.940.000,,,,Hp,Vivo,Bliblii
Vivo Y100 Ram 8GB Rom 256GB,2.840.000,,,,Hp,Vivo,Bliblii
Vivo Y36 4G Ram 8GB Rom 256GB,1.740.000,,,,Hp,Vivo,Bliblii
Vivo V40 Lite 4G Ram 8GB Rom 128GB,2.540.000,,,,Hp,Vivo,Bliblii
Vivo V40 Lite Ram 8GB Rom 256GB,2.715.000,,,,Hp,Vivo,Bliblii
Vivo V40 5G Ram 12GB Rom 256GB,4.940.000,,Terjual 1,,Hp,Vivo,Bliblii
Vivo V40 5G Ram 12GB Rom 512GB,6.289.000,,,,Hp,Vivo,Bliblii
Vivo V30 Pro 5G Ram 12GB Rom 512GB,6.489.000,,,,Hp,Vivo,Bliblii
Vivo V50 Lite Ram 8GB Rom 256GB,3.365.000,,,,Hp,Vivo,Bliblii
Vivo V25e RAM 8/256GB Garansi Resmi,3.825.000,,,,Hp,Vivo,Bliblii
VIVO V21 4G Smartphone [8GB/128GB],4.399.000,5,Terjual 5,,Hp,Vivo,Bliblii
Hp Vivo Y21,2.399.000,,Terjual 16,,Hp,Vivo,Bliblii
VIVO Y03 Smartphone Android Original Garansi Resmi,1.299.000,,,,Hp,Vivo,Bliblii
VIVO Y22,2.399.000,,,,Hp,Vivo,Bliblii
VIVO Y15S 3/32,2.000.000,,,,Hp,Vivo,Bliblii
VIVO Y12S 3/32,2.800.000,4,Terjual 3,,Hp,Vivo,Bliblii
VIVO Y21 4/64GB,2.399.000,,Terjual 18,,Hp,Vivo,Bliblii
VIVO Y1S RAM 2/32,1.499.000,,Terjual 1,,Hp,Vivo,Bliblii
NEW VIVO V21 5GB RAM 8/128,5.799.000,,Terjual 3,,Hp,Vivo,Bliblii
VIVO SMARTPHONE VIVO Y16 3/32 - VIVO SMARTPHONE VIVO Y16 3/32,1.764.000,5,Terjual 6,Kota Medan,Hp,Vivo,Bliblii
VIVO Y100 4G Smartphone Android Original Garansi Resmi,3.099.000,,,,Hp,Vivo,Bliblii
Vivo Y27s Smartphone [8GB/128GB],2.399.000,"4,8",Terjual 13,Kota Batam,Hp,Vivo,Bliblii
Vivo Y17s Smartphone [6GB/128GB],1.799.000,5,Terjual 1,Kota Batam,Hp,Vivo,Bliblii
Vivo V27e Smartphone [8GB/256GB],4.299.000,,,Kota Batam,Hp,Vivo,Bliblii
Vivo Y17s Smartphone [4GB/128GB],1.599.000,,,Kota Batam,Hp,Vivo,Bliblii
Vivo Y21s Smartphone - [ Ram 4GB / Rom 128GB ],1.823.040,5,Terjual 12,Kota Jakarta Pusat,Hp,Vivo,Bliblii
Vivo Y31D Pro 6/128 GB I 8/128 GB I 8/256 GB Garansi Resmi,4.064.000,,,Kota Jakarta Pusat,Hp,Vivo,Bliblii
VIVO Y31D PRO (6GB/128GB) - GARANSI RESMI,3.879.030,,,Kota Jakarta Pusat,Hp,Vivo,Bliblii
ZS - HP VIVO Y93 RAM 8/256GB Smartphone Fullset Garansi 12 Bulan,902.825,,,,Hp,Vivo,Bliblii
VIVO Y27 4G Smartphone [6GB/128GB],2.299.000,5,Terjual 5,Kota Batam,Hp,Vivo,Bliblii
VIVO V50 Lite 8/256 RAM 8GB 256GB Smartphone Original Resmi,3.899.025,,,Kota Jakarta Utara,Hp,Vivo,Bliblii
VIVO V50 Lite 8/128 8/256 RAM 8GB 128GB 256GB Smartphone Android,3.414.450,,,Kota Jakarta Pusat,Hp,Vivo,Bliblii
VIVO V50 Lite 8/256 GB RAM 8GB ROM 256GB Smartphone Garansi Resmi,3.999.000,,,Kota Jakarta Pusat,Hp,Vivo,Bliblii
ZS - Alfa HP VIVO Y17 RAM 8GB+256GB 4G LTE Ponsel Pintar Garansi 1 Tahun,1.366.750,,,,Hp,Vivo,Bliblii
hp vivo,9.000.000,,,,Hp,Vivo,Bliblii
Pre-order,3.800.000,,Terjual 6,,Hp,Vivo,Bliblii
HP VIVO Y17S RAM 6/128GB GARANSI RESMI - VIVO Y17 S RAM 6GB INTERNAL 128GB,1.999.000,"4,8",Terjual 11,,Hp,Vivo,Bliblii
HP VIVO Y1S 2/32 GB - VIVO Y 1s GARANSI RESMI 1 TAHUN RAM 2GB ROM 32GB,1.250.000,,Terjual 30,,Hp,Vivo,Bliblii
VIVO Y20S SIDE FINGERPRINT (FLASH SALE),2.900.700,,,,Hp,Vivo,Bliblii
HP VIVO V29,5.999.000,,,,Hp,Vivo,Bliblii
Y21D Handphone Vivo,2.099.000,,,,Hp,Vivo,Bliblii
VIVO SMARTPHONE VIVO Y18 4/64,1.500.000,,Terjual 1,,Hp,Vivo,Bliblii
ZS - HP SMARTPHONE ANDROID VIVO Y71 RAM 6GB + 128GB BATERAY 3360mAh BERGARANSI 12 BULAN,795.533,,,,Hp,Vivo,Bliblii
hp vivo y18 ram 6/128,2.400.000,5,Terjual 4,,Hp,Vivo,Bliblii
HP VIVO Y05 4/128GB,2.099.000,,,Kota Cirebon,Hp,Vivo,Bliblii
HP VIVO Y400 8/256GB,3.899.000,,,Kota Cirebon,Hp,Vivo,Bliblii
VIVO SMARTPHONE VIVO T1 5G 8/256 - VIVO SMARTPHONE VIVO T1 5G 8/256,4.099.000,,Terjual 3,,Hp,Vivo,Bliblii
HP VIVO Y21D 6/256GB,3.199.000,,,Kota Cirebon,Hp,Vivo,Bliblii
Hp Vivo Y1S 2/32Gb,1.499.000,,Terjual 1,,Hp,Vivo,Bliblii
HP VIVO Y21D 4/128GB,2.399.000,,,Kota Cirebon,Hp,Vivo,Bliblii
HP VIVO V70FE 8/256GB,6.499.000,,,Kota Cirebon,Hp,Vivo,Bliblii
VIVO V21 5G Smartphone [8GB/128GB],5.799.000,,Terjual 306,,Hp,Vivo,Bliblii
HP VIVO V21S 5G // Android // Handphone,5.800.000,,,,Hp,Vivo,Bliblii
VIVO Y20 Smartphone,1.599.000,"4,6",Terjual 4,,Hp,Vivo,Bliblii
Vivo V20 Smartphone,4.999.000,,,,Hp,Vivo,Bliblii
Vivo iqoo z10 Lite 8/256 8/128 NFC 44w bypass charging garansi resmi,3.196.000,,Terjual 2,,Hp,Vivo,Bliblii
Hp Vivo Y53S 8/128GB -Garansi Resmi Vivo Indonesia,3.799.000,,,,Hp,Vivo,Bliblii
VIVO Y17s 4GB-64GB Garansi resmi 1 tahun,1.459.000,,,,Hp,Vivo,Bliblii
Hp Vivo Y400 Ram 8GB Internal 128GB Garansi Resmi,3.599.000,5,Terjual 1,Kota Pekanbaru,Hp,Vivo,Bliblii
HP VIVO V70 Ram 8GB Internal 256GB Garansi Resmi,8.899.000,,,Kota Pekanbaru,Hp,Vivo,Bliblii
Vivo Y12s,1.899.000,,Terjual 243,,Hp,Vivo,Bliblii
HP VIVO V70 FE Ram 8GB Internal 256GB Garansi Resmi,6.499.000,,,Kota Pekanbaru,Hp,Vivo,Bliblii
VIVO Y22 SMARTPHONE 4/128GB,2.376.000,,,,Hp,Vivo,Bliblii
VIVO V11 Smartphone [64GB/ 4GB],3.499.000,5,Terjual 4,,Hp,Vivo,Bliblii
VIVO V19 Smartphone [8GB/256GB],4.999.000,,,,Hp,Vivo,Bliblii
Hp Vivo Y21D Ram 6GB Internal 128GB Garansi Resmi,2.899.000,,Terjual 1,Kota Pekanbaru,Hp,Vivo,Bliblii
Vivo Y16 Smartphone [4GB/128GB],1.799.000,,Terjual 17,,Hp,Vivo,Bliblii
Hp Vivo Y15s RAM 3GB Internal 64GB Garansi Resmi,1.699.000,,,Kota Pekanbaru,Hp,Vivo,Bliblii
HP VIVO V70 FE Ram 12GB Internal 256GB Garansi Resmi,7.499.000,,,Kota Pekanbaru,Hp,Vivo,Bliblii
VIVO SMARTPHONE V21 RAM 8/128GB - VIVO V21 8/128GB,4.399.000,,Terjual 1,,Hp,Vivo,Bliblii
HP Vivo Y31D Pro Ram 6GB Internal 128GB Garansi Resmi,4.299.000,,,Kota Pekanbaru,Hp,Vivo,Bliblii
VIVO Y30 SMartphone [4GB/128GB/ Garansi Resmi],2.799.000,,,,Hp,Vivo,Bliblii
VIVO SMARTPHONE Y15S RAM 3/32GB - VIVO Y15S 3/32GB,1.700.000,,,,Hp,Vivo,Bliblii
VIVO SMARTPHONE Y21T RAM 6/128GB - VIVO Y21T 6/128GB,2.999.000,,Terjual 2,,Hp,Vivo,Bliblii
VIVO Y12i Smartphone [3 GB/32 GB],1.000.000,,Terjual 57,,Hp,Vivo,Bliblii
Vivo V15 Pro Smartphone [128 GB/ 6 GB],4.999.000,,Terjual 1,,Hp,Vivo,Bliblii
Vivo Y17s Smartphone [6GB/128GB],1.949.000,5,Terjual 2,,Hp,Vivo,Bliblii
VIVO Y21S Smartphone Ram 4/128GB,2.799.000,,Terjual 22,,Hp,Vivo,Bliblii
VIVO V20 SE Smartphone [128 GB/ 8 GB],3.999.000,,Terjual 18,,Hp,Vivo,Bliblii
VIVO V17 Pro Smartphone [128GB/ 8GB],10.000.000,,Terjual 22,,Hp,Vivo,Bliblii
VIVO SMARTPHONE Y15S RAM 3/32GB - VIVO Y15S 3/32GB,1.799.000,5,Terjual 9,,Hp,Vivo,Bliblii
VIVO SMARTPHONE Y15S RAM 3/32GB - VIVO Y15S 3/32GB,1.899.000,,,,Hp,Vivo,Bliblii
VIVO SMARTPHONE Y15S RAM 3/64GB - VIVO Y15S 3/64GB,1.899.000,,Terjual 3,,Hp,Vivo,Bliblii
VIVO SMARTPHONE V23e RAM8/128GB - VIVO V23e 8/128GB,3.000.000,,Terjual 3,,Hp,Vivo,Bliblii
VIVO SMARTPHONE Y21T RAM 6/128GB - VIVO Y21T 6/128GB,3.099.000,,Terjual 2,,Hp,Vivo,Bliblii
VIVO SMARTPHONE Y21T RAM 6/128GB - VIVO Y21T 6/128GB,3.199.000,,Terjual 2,,Hp,Vivo,Bliblii
VIVO V9 Smartphone - Red [64GB/4GB/O,2.400.000,,Terjual 1,,Hp,Vivo,Bliblii
Vivo Y53 Smartphone - Black [16GB/2GB],1.899.000,,,,Hp,Vivo,Bliblii
VIVO Y30 SMartphone [4GB/128GB/ Garansi Resmi],2.599.000,,,,Hp,Vivo,Bliblii
VIVO Y30 SMartphone [4GB/128GB/ Garansi Resmi],2.699.000,,Terjual 3,,Hp,Vivo,Bliblii
VIVO V7 Smartphone - Black [32GB/ 4GB],3.799.000,,,,Hp,Vivo,Bliblii
VIVO V9 Smartphone - Black [64GB/4GB],3.799.000,,,,Hp,Vivo,Bliblii
VIVO SMARTPHONE Y21T RAM 6/128GB - VIVO Y21T 6/128GB,2.200.000,5,Terjual 4,,Hp,Vivo,Bliblii
VIVO SMARTPHONE Y15S RAM 3/32GB - VIVO Y15S 3/32GB,1.699.000,,Terjual 4,,Hp,Vivo,Bliblii
VIVO SMARTPHONE Y15S RAM 3/64GB - VIVO Y15S 3/64GB,1.899.000,,Terjual 5,,Hp,Vivo,Bliblii
VIVO SMARTPHONE Y53S RAM 8/128GB - VIVO Y53S 8/128GB,2.899.000,,,,Hp,Vivo,Bliblii
VIVO SMARTPHONE V23e RAM8/128GB - VIVO V23e 8/128GB,3.299.000,,,,Hp,Vivo,Bliblii
vivo Y30i Smartphone [4GB/ 64GB],2.499.000,,Terjual 3,,Hp,Vivo,Bliblii
VIVO V17 Pro Smartphone [128 GB/ 8 GB],4.999.000,,,,Hp,Vivo,Bliblii
HP Vivo Y31D Pro Ram 8GB Internal 128GB Garansi Resmi,4.899.000,,,Kota Pekanbaru,Hp,Vivo,Bliblii
HP Vivo Y31D Pro Ram 8GB Internal 256GB Garansi Resmi,5.499.000,,,Kota Pekanbaru,Hp,Vivo,Bliblii
Vivo Y02T Smartphone [4GB/64GB],1.707.495,,,,Hp,Vivo,Bliblii
VIVO y12i Smartphone [3GB/ 32GB],1.980.000,,Terjual 9,,Hp,Vivo,Bliblii
Vivo Y27s Smartphone [8GB/128GB],2.399.000,,,,Hp,Vivo,Bliblii
Vivo Y27s Smartphone [8GB/256GB],2.799.000,,,,Hp,Vivo,Bliblii
VIVO V20 SE Smartphone [128 GB/ 8 GB],3.999.000,,,,Hp,Vivo,Bliblii
VIVO S1 Pro Smartphone [128 GB/ 8 GB],4.700.000,,,,Hp,Vivo,Bliblii
Vivo V27e Smartphone [12GB/256GB],4.899.000,5,Terjual 1,,Hp,Vivo,Bliblii
VIVO Y91 Smartphone - Starry Black [16GB/ 2GB] Hitam,4.050.000,5,Terjual 70,,Hp,Vivo,Bliblii
VIVO SMARTPHONE Y15S RAM 3/64 GB - VIVO Y15S 3/64GB,1.140.000,5,Terjual 2,,Hp,Vivo,Bliblii
VIVO SMARTPHONE Y15S RAM 3/64GB - VIVO Y15S 3/64GB,1.899.000,,,,Hp,Vivo,Bliblii
VIVO SMARTPHONE Y15S RAM 3/32GB - VIVO Y15S 3/32GB,1.999.000,,,,Hp,Vivo,Bliblii
VIVO V11 Smartphone - Fairy Pink [64GB/ 4GB],2.025.000,"4,6",Terjual 9,,Hp,Vivo,Bliblii
VIVO Y12 Smartphone - Thunder Black [32GB/3GB],1.999.000,,,,Hp,Vivo,Bliblii
VIVO Y91C Smartphone [32 GB/ 2 GB],1.699.000,,Terjual 31,,Hp,Vivo,Bliblii
Hp Vivo X300 5G Ram 12GB Internal 256GB Garansi Resmi,14.999.000,,,Kota Pekanbaru,Hp,Vivo,Bliblii
Hp Vivo X300 5G Ram 16GB Internal 512GB Garansi Resmi,16.999.000,,,Kota Pekanbaru,Hp,Vivo,Bliblii
Hp Vivo Y21T 6/128GB 5000 mAh 50 MP Camera,2.878.000,,,,Hp,Vivo,Bliblii
VIVO V23e Smartphone [8+4GB/ 128GB],3.799.000,,Terjual 6,,Hp,Vivo,Bliblii
VIVO SMARTPHONE V23 5G RAM 8/128GB - VIVO V23 5G RAM 8/128GB,5.999.000,,Terjual 5,,Hp,Vivo,Bliblii
VIVO SMARTPHONE Y15S RAM 3/32GB - VIVO Y15S 3/32GB BARU GARANSI RESMI 1 TAHUN,1.699.000,,Terjual 2,,Hp,Vivo,Bliblii
VIVO V7 Plus Smartphone - Black Matte [64 GB/ 4 GB],4.699.000,,,,Hp,Vivo,Bliblii
Hp Vivo V60 Lite 4G Ram 8GB Internal 256GB Garansi Resmi,5.399.000,,,Kota Pekanbaru,Hp,Vivo,Bliblii
Vivo Y21 Smartphone [ Ram 4GB / Rom 64GB ],2.399.000,,,,Hp,Vivo,Bliblii
Hp Vivo V60 Lite 5G Ram 8GB Internal 256GB Garansi Resmi,5.999.000,,,Kota Pekanbaru,Hp,Vivo,Bliblii
Hp Vivo X300 Pro 5G Ram 16GB Internal 512GB Garansi Resmi,18.999.000,,,Kota Pekanbaru,Hp,Vivo,Bliblii
VIVO Y30i Smartphone - Dazzle Blue [4 GB RAM /64 GB ROM],2.499.000,,,,Hp,Vivo,Bliblii
Hp Vivo Y01 Ram 2/32GB 5000mAh Batery 8MP Camera,1.358.000,,,,Hp,Vivo,Bliblii
Hp Vivo V27 5G 8/256GB Super Night Video 66W Flash Charge,5.568.000,,,,Hp,Vivo,Bliblii
Vivo Y20 2021 Smartphone [ Ram 4GB / Rom 64GB ] - Garansi Resmi,2.300.000,,,,Hp,Vivo,Bliblii
VIVO Y36 8/256GB Smartphone,3.415.995,,,,Hp,Vivo,Bliblii
Vivo V21 8/256gb Smartphone,4.999.000,,,,Hp,Vivo,Bliblii
Vivo Y21 (4/64GB) Smartphone,2.200.000,5,Terjual 9,,Hp,Vivo,Bliblii
Vivo V21 8/256GB Smartphone,4.999.000,,,,Hp,Vivo,Bliblii
Kamis Ganteng - Vivo V11 Pro Smartphone [64GB/ 6GB],5.000.000,,Terjual 32,,Hp,Vivo,Bliblii
Vivo V29 5G Smartphone [12GB/512GB],6.999.000,5,Terjual 4,,Hp,Vivo,Bliblii
Vivo Y36 5G Smartphone [8GB/256GB],3.799.000,,,,Hp,Vivo,Bliblii
Vivo Y100 5G Smartphone [8GB/128GB],3.899.000,,,,Hp,Vivo,Bliblii
Vivo V27 5G Smartphone [8GB/256GB],5.999.000,5,Terjual 1,,Hp,Vivo,Bliblii
VIVO Y02 3/32GB Smartphone Garansi Resmi,1.499.000,,,,Hp,Vivo,Bliblii
Vivo Y75 5G Smartphone [8GB/128GB],3.999.000,,,,Hp,Vivo,Bliblii
VIVO V21 4G Smartphone [8GB/256GB],4.999.000,,Terjual 1,,Hp,Vivo,Bliblii
VIVO V25 5G [8GB/256GB] Smartphone,5.999.000,,,,Hp,Vivo,Bliblii
Vivo V29e 5G Smartphone [8GB/256GB],4.399.000,,,,Hp,Vivo,Bliblii
Vivo Y33S 8/128 GB SMARTPHONE GARANSI RESMI,3.400.000,,Terjual 64,,Hp,Vivo,Bliblii
VIVO V21 5G Smartphone [8GB/128GB],5.800.000,,,,Hp,Vivo,Bliblii
VIVO Y27 4G Smartphone [6GB/128GB],2.199.000,5,Terjual 1,,Hp,Vivo,Bliblii
VIVO V21 5G Smartphone [8GB/128GB],5.799.000,,Terjual 2,,Hp,Vivo,Bliblii
VIVO Y27 5G Smartphone [6GB/128GB],2.799.000,5,Terjual 6,,Hp,Vivo,Bliblii
Vivo V29 5G Smartphone [8GB/256GB],5.999.000,5,Terjual 2,,Hp,Vivo,Bliblii
Vivo Y100 5G Smartphone [8GB/256GB],4.199.000,,,,Hp,Vivo,Bliblii
VIVO V23 5G 8GB/128GB Smartphone (Garansi Resmi),5.999.000,,Terjual 16,,Hp,Vivo,Bliblii
VIVO Y83 Smartphone [32GB/ 4GB] Black,2.799.000,,,,Hp,Vivo,Bliblii
Vivo V25 5G 8/256GB Smartphone BARU GARANSI RESMI 1 TAHUN,5.999.000,,Terjual 3,,Hp,Vivo,Bliblii
VIVO V25 Pro [12GB/256GB] Smartphone BARU GARANSI RESMI 1 TAHUN,8.999.000,5,Terjual 6,,Hp,Vivo,Bliblii
Hp Vivo V25 5G 8/256 GB 50MP Eye Autofocus 64MP OIS Night Camera,5.098.000,,,,Hp,Vivo,Bliblii
VIVO X50 Smartphone [128 GB/ 8 GB],7.000.000,,Terjual 4,,Hp,Vivo,Bliblii
VIVO V23E 8/128GB GARANSI RESMI Original Handphone 50MP AF Night Portrait 8GB+4GB RAM Baru Bersegel,3.739.000,,,,Hp,Vivo,Bliblii
Vivo X60 Pro 5G Smartphone - [ Ram 12GB / Rom 256GB ] - Garansi Resmi,9.999.000,,Terjual 1,,Hp,Vivo,Bliblii
VIVO Y20 3/64 Gb White,2.200.000,,Terjual 9,,Hp,Vivo,Bliblii
vivo y22,3.000.000,,Terjual 3,,Hp,Vivo,Bliblii
VIVO Y05,1.899.000,,,,Hp,Vivo,Bliblii
VIVO Y33S GARANSI RESMI,3.399.000,,Terjual 1,,Hp,Vivo,Bliblii
VIVO Y19S PRO 6/128,1.999.000,,,,Hp,Vivo,Bliblii
HP VIVO Y53s NFC 8/128 GB - Y 53 S RAM 8GB ROM 128GB GARANSI RESMI,3.800.000,,Terjual 14,,Hp,Vivo,Bliblii
VIVO Y53S,4.300.000,5,Terjual 14,,Hp,Vivo,Bliblii
VIVO Y22 4+4 GB / 64 GB,2.499.000,,Terjual 2,,Hp,Vivo,Bliblii
VIVO Y33s 8/128,3.399.000,5,Terjual 37,,Hp,Vivo,Bliblii
VIVO Y22 4/64GB,2.399.000,,,,Hp,Vivo,Bliblii
Vivo Y16 4/128GB,1.999.000,,,,Hp,Vivo,Bliblii
Vivo Y36 4G 16/256GB,3.199.000,,,,Hp,Vivo,Bliblii
