web_scraper_order,web_scraper_start_url,nama produk,harga,rating,jumlah terjual,lokasi penjual,detail produk,nama toko
"1778259201-1","https://www.tokopedia.com/search?condition=2&navsource=&sc=297&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20zyrex","PROMO!! Laptop Lenovo X260 I5 Gen 6 8GB 128GB Laptop Seken Berkualitas - Core i5 Gen 6, RAM 8/256 GB","Rp2.090.900","5","Terjual 11","Kota Administrasi Jakarta Pusat","https://www.tokopedia.com/gudanglaptopbtmid-568/promo-laptop-lenovo-x260-i5-gen-6-8gb-128gb-laptop-seken-berkualitas-core-i5-gen-6-ram-8-256-gb-9ca88?extParam=ivf%3Dfalse%26keyword%3Dlaptop+zyrex%26search_id%3D2026050816522589F0FD5C927D4619B5UL%26src%3Dsearch","GUDANGLAPTOPBTMID"
"1778259207-2","https://www.tokopedia.com/search?condition=2&navsource=&sc=297&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20zyrex","Lenovo Thinkpad X390 X395 X280 RYZEN 7 / 5 | Core I7 | I5 Gen 10 | 8 RAM 32GB 1TB Slim - X390 I5-8 8GB, 128GB","Rp3.250.000","5","Terjual 100+","Kota Administrasi Jakarta Barat","https://www.tokopedia.com/bazzarlaptop/lenovo-thinkpad-x390-x395-x280-ryzen-7-5-core-i7-i5-gen-10-8-ram-32gb-1tb-slim-1733712610041234793?extParam=ivf%3Dfalse%26keyword%3Dlaptop+zyrex%26search_id%3D2026050816522589F0FD5C927D4619B5UL%26src%3Dsearch","Bazzar Laptop"
"1778259212-3","https://www.tokopedia.com/search?condition=2&navsource=&sc=297&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20zyrex","Laptop Dell Latitude 3490 Core i5 Gen 8 RAM 8GB SSD 256GB (Minus Baca Deskripsi) - Non Bundle","Rp2.200.000","4.4","Terjual 17","Kota Administrasi Jakarta Barat","https://www.tokopedia.com/dian-komputer-pusat/laptop-dell-latitude-3490-core-i5-gen-8-ram-8gb-ssd-256gb-minus-baca-deskripsi-1734140621951435943?extParam=ivf%3Dfalse%26keyword%3Dlaptop+zyrex%26search_id%3D2026050816522589F0FD5C927D4619B5UL%26src%3Dsearch","Dian Komputer Pusat"
"1778259217-4","https://www.tokopedia.com/search?condition=2&navsource=&sc=297&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20zyrex","Laptop Lenovo Thinkpad T420 i5 ram 8gb Hardisk 320gb Promo Murah - HDD 320gb, 4 gb","Rp1.350.000","4.7","Terjual 70+","Kota Administrasi Jakarta Utara","https://www.tokopedia.com/raja-murah-pedia/laptop-lenovo-thinkpad-t420-i5-ram-8gb-hardisk-320gb-promo-murah-hdd-320gb-4-gb?extParam=ivf%3Dfalse%26keyword%3Dlaptop+zyrex%26search_id%3D2026050816522589F0FD5C927D4619B5UL%26src%3Dsearch","Raja Murah Pedia"
"1778259222-5","https://www.tokopedia.com/search?condition=2&navsource=&sc=297&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20zyrex","GAMING!! Laptop HP EliteBook 835 G8 AMD RYZEN 5 PRO 5650U Ram 32GB SSD 512GB Original Bergaransi - 835 G8 + Box, 8GB, 256GB","Rp5.000.000","5","Terjual 23","Kota Yogyakarta","https://www.tokopedia.com/timoho29/gaming-laptop-hp-elitebook-835-g8-amd-ryzen-5-pro-5650u-ram-32gb-ssd-512gb-original-bergaransi-1735002763576312919?extParam=ivf%3Dfalse%26keyword%3Dlaptop+zyrex%26search_id%3D2026050816522589F0FD5C927D4619B5UL%26src%3Dsearch","Hosea Timoho29"
"1778259227-6","https://www.tokopedia.com/search?condition=2&navsource=&sc=297&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20zyrex","Laptop Dell Latitude 7320 Core i7 Gen 11 - RAM 16GB - SSD 256GB Full HD IPS Kondisi Minus - 256GB, 32GB","Rp5.650.000","5","Terjual 50+","Kota Administrasi Jakarta Barat","https://www.tokopedia.com/miguelcomputer/laptop-dell-latitude-7320-core-i7-gen-11-ram-16gb-ssd-256gb-full-hd-ips-1732652142172865771?extParam=ivf%3Dfalse%26keyword%3Dlaptop+zyrex%26search_id%3D2026050816522589F0FD5C927D4619B5UL%26src%3Dsearch","miguel computer"
"1778259232-7","https://www.tokopedia.com/search?condition=2&navsource=&sc=297&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20zyrex","Laptop Nec Versapro VG-U 2in1 Touchscreen I5 Gen 6 7 8 Ram 8gb Ssd 256gb Siap Pakai - I5 GEN 8 8GB/256GB","Rp3.184.000","4.9","Terjual 60+","Kota Administrasi Jakarta Pusat","https://www.tokopedia.com/bursa-laptop/laptop-nec-versapro-vg-u-2in1-touchscreen-i5-gen-6-7-8-ram-8gb-ssd-256gb-siap-pakai-1731784542768826312?extParam=ivf%3Dfalse%26keyword%3Dlaptop+zyrex%26search_id%3D2026050816522589F0FD5C927D4619B5UL%26src%3Dsearch","Bursa Laptop"
"1778259237-8","https://www.tokopedia.com/search?condition=2&navsource=&sc=297&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20zyrex","Laptop Lenovo ThinkPad T14 T14s T15 i5/i7 Gen 10 Ryzen 5 Ram 16GB FHD IPS - T14 G1 I5-10Th, 16GB/256GB","Rp4.300.000","4.9","Terjual 50+","Kota Surabaya","https://www.tokopedia.com/sentralcomp1/laptop-lenovo-thinkpad-t14-t14s-t15-i5-i7-gen-10-ryzen-5-ram-16gb-fhd-ips-1733947433392244383?extParam=ivf%3Dfalse%26keyword%3Dlaptop+zyrex%26search_id%3D2026050816522589F0FD5C927D4619B5UL%26src%3Dsearch","sentralcomp"
"1778259242-9","https://www.tokopedia.com/search?condition=2&navsource=&sc=297&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20zyrex","LAPTOP LENOVO THINKPAD YOGA L13 GEN12 RAM 16 GB NVME 4 TB TOUCHSCREEN PROMO MURAH BAGUS BERGARANSI - YOGA L13 i5 G10, RAM 16 NVME 1TB","Rp6.190.000","5","Terjual 80+","Kota Administrasi Jakarta Utara","https://www.tokopedia.com/raja-murah-pedia/laptop-lenovo-thinkpad-yoga-l13-gen12-ram-16-gb-nvme-4-tb-touchscreen-promo-murah-bagus-bergaransi-1731560152283710501?extParam=ivf%3Dfalse%26keyword%3Dlaptop+zyrex%26search_id%3D2026050816522589F0FD5C927D4619B5UL%26src%3Dsearch","Raja Murah Pedia"
"1778259248-10","https://www.tokopedia.com/search?condition=2&navsource=&sc=297&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20zyrex","Macbook Pro 13"" #Mulus #Murah #Retina #Rog #Air - MBP 2012 MD101","Rp3.550.000","4.9","Terjual 100+","Kab. Tangerang","https://www.tokopedia.com/miedi-net/macbook-pro-13-mulus-murah-retina-rog-air-mbp-2012-md101?extParam=ivf%3Dfalse%26keyword%3Dlaptop+zyrex%26search_id%3D2026050816522589F0FD5C927D4619B5UL%26src%3Dsearch","Miedi Store"
"1778259253-11","https://www.tokopedia.com/search?condition=2&navsource=&sc=297&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20zyrex","LAPTOP LENOVO THINKPAD T590 i7 RAM 24 GB SSD 1 TB LAYAR TOUCHSCREEN - T490 i7 GEN8 TS, RAM 8 SSD 128","Rp3.990.000","4.9","Terjual 100+","Kota Administrasi Jakarta Utara","https://www.tokopedia.com/raja-murah-pedia/laptop-lenovo-thinkpad-t590-i7-ram-24-gb-ssd-1-tb-layar-touchscreen-t490-i7-gen8-ts-ram-8-ssd-128-4d6ed?extParam=ivf%3Dfalse%26keyword%3Dlaptop+zyrex%26search_id%3D2026050816522589F0FD5C927D4619B5UL%26src%3Dsearch","Raja Murah Pedia"
"1778259258-12","https://www.tokopedia.com/search?condition=2&navsource=&sc=297&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20zyrex","Laptop Acer Aspire Z3-451  Amd A8 - 7410  Ram 8/500Gb BERGARANSI","Rp1.800.000","5","Terjual 1","Kota Administrasi Jakarta Barat","https://www.tokopedia.com/humbleco/laptop-acer-aspire-z3-451-amd-a8-7410-ram-8-500gb-bergaransi?extParam=ivf%3Dfalse%26keyword%3Dlaptop+zyrex%26search_id%3D2026050816522589F0FD5C927D4619B5UL%26src%3Dsearch","murahstore20"
"1778259263-13","https://www.tokopedia.com/search?condition=2&navsource=&sc=297&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20zyrex","ASUS E203NAH KUMPLIT SIAP PAKAI","Rp1.400.000","","1 barang berhasil terjual","Kab. Kuningan","https://www.tokopedia.com/king-laptop9/asus-e203nah-kumplit-siap-pakai?extParam=ivf%3Dfalse%26keyword%3Dlaptop+zyrex%26search_id%3D2026050816522589F0FD5C927D4619B5UL%26src%3Dsearch","King Laptop9"
"1778259269-14","https://www.tokopedia.com/search?condition=2&navsource=&sc=297&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20zyrex","Laptop Lenovo Thinkpad X230i X230 Core i3/i5 Gen 3 - Layar 12,5"" Inch - X230 I5GEN3, RAM4GB SSD128GB","Rp1.600.000","5","Terjual 16","Kota Administrasi Jakarta Utara","https://www.tokopedia.com/laptopmurahbagus/laptop-lenovo-thinkpad-x230i-x230-core-i3-i5-gen-3-layar-12-5-inch-x230-i5gen3-ram4gb-ssd128gb-b039e?extParam=ivf%3Dfalse%26keyword%3Dlaptop+zyrex%26search_id%3D2026050816522589F0FD5C927D4619B5UL%26src%3Dsearch","Laptop Murah Bagus"
"1778259274-15","https://www.tokopedia.com/search?condition=2&navsource=&sc=297&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20zyrex","Laptop Hp 840 G3 CORE i5 GEN 6-RAM 32GB-SSD 512GB - WIN 11 PRO - 8GB/256SSD, 840 G3 I5 6TH","Rp2.600.000","4.9","Terjual 100+","Kota Administrasi Jakarta Barat","https://www.tokopedia.com/us-electronic/laptop-hp-840-g3-core-i5-gen-6-ram-32gb-ssd-512gb-win-11-pro-1733949878222095489?extParam=ivf%3Dfalse%26keyword%3Dlaptop+zyrex%26search_id%3D2026050816522589F0FD5C927D4619B5UL%26src%3Dsearch","US ELECTRONIC"
"1778259279-16","https://www.tokopedia.com/search?condition=2&navsource=&sc=297&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20zyrex","Laptop HP Elitebok | Probook Core i7 / i5 RAM 16Gb SSD 256Gb BERGARANSI MURAH - HP 840 G3 i5/6, RAM 8 SSD 256","Rp3.400.000","4.7","Terjual 100+","Kota Bandung","https://www.tokopedia.com/daciacomp/laptop-hp-elitebok-probook-core-i7-i5-ram-16gb-ssd-256gb-bergaransi-murah-1731727686166414416?extParam=ivf%3Dfalse%26keyword%3Dlaptop+zyrex%26search_id%3D2026050816522589F0FD5C927D4619B5UL%26src%3Dsearch","Dacia Jaya Computer"
"1778259284-17","https://www.tokopedia.com/search?condition=2&navsource=&sc=297&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20zyrex","[Bekas] Laptop Lenovo Thinkpad X280 Core i5/i7 Gen 7/8 - Layar 12,5"" Inch SECOND BERKUALITAS GARANSI - X280 I3GEN8, RAM 4 SSD 128","Rp2.200.000","4.9","Terjual 100+","Kota Administrasi Jakarta Utara","https://www.tokopedia.com/kaitocorner/bekas-laptop-lenovo-thinkpad-x280-core-i5-i7-gen-7-8-layar-12-5-inch-second-berkualitas-garansi-1729987821854820115?extParam=ivf%3Dfalse%26keyword%3Dlaptop+zyrex%26search_id%3D2026050816522589F0FD5C927D4619B5UL%26src%3Dsearch","Kaito's Corner"
"1778259289-18","https://www.tokopedia.com/search?condition=2&navsource=&sc=297&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20zyrex","Laptop Lenovo Thinkpad T14 G2 Touchscreen Core i5 Gen 11 - RAM 16GB - SSD 256GB Full HD IPS - 16GB, 256GB","Rp5.299.000","5","Terjual 28","Kota Administrasi Jakarta Barat","https://www.tokopedia.com/miguelcomputer/laptop-lenovo-thinkpad-t14-g2-touchscreen-core-i5-gen-11-ram-16gb-ssd-256gb-full-hd-ips-1731538939820475627?extParam=ivf%3Dfalse%26keyword%3Dlaptop+zyrex%26search_id%3D2026050816522589F0FD5C927D4619B5UL%26src%3Dsearch","miguel computer"
"1778259294-19","https://www.tokopedia.com/search?condition=2&navsource=&sc=297&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20zyrex","Thinkpad T14S Gen 1 Intel Ryzen / T14S Gen 1 Ryzen Intel  / Thinkpad T14S G1 Ci5-10th 16GB / 256GB - T14S G1 R5 465OU, 8GB /256GB","Rp4.100.000","5","Terjual 29","Kota Administrasi Jakarta Pusat","https://www.tokopedia.com/start-comp/lenovo-thinkpad-t14s-ryzen-5-pro-4650u-ram-16gb-ssd-256gb-layar-14-inch-fhd-laptop-bisnis-premium-tipis-kencang-1731871780766778386?extParam=ivf%3Dfalse%26keyword%3Dlaptop+zyrex%26search_id%3D2026050816522589F0FD5C927D4619B5UL%26src%3Dsearch","Start Compp"
"1778259300-20","https://www.tokopedia.com/search?condition=2&navsource=&sc=297&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20zyrex","Acer switch convertible laptop touchscreen anti lelet joss","Rp3.000.000","5","Terjual 6","Kota Samarinda","https://www.tokopedia.com/wqzwqkqw/acer-switch-convertible-laptop-touchscreen-anti-lelet-joss?extParam=ivf%3Dfalse%26keyword%3Dlaptop+zyrex%26search_id%3D2026050816522589F0FD5C927D4619B5UL%26src%3Dsearch","computershopsamarinda"
"1778259305-21","https://www.tokopedia.com/search?condition=2&navsource=&sc=297&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20zyrex","Thinkpad X13 G1 Intel Ryzen / Thinkpad X13 G1 Ryzen Intel / X13 G2 Ryzen Intel / X13 - X13 G1 Ci5-10th 8GB/256GB - X13 G1 R5 4650U, 8GB/256GB","Rp3.600.000","5","Terjual 90+","Kota Administrasi Jakarta Pusat","https://www.tokopedia.com/start-comp/laptop-lenovo-thinkpad-x13-ryzen-5-4650-ram-16gb-ssd-256gb-13-inch-1731904680047117330?extParam=ivf%3Dfalse%26keyword%3Dlaptop+zyrex%26search_id%3D2026050816522589F0FD5C927D4619B5UL%26src%3Dsearch","Start Compp"
"1778259310-22","https://www.tokopedia.com/search?condition=2&navsource=&sc=297&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20zyrex","LAPTOP LENOVO THINKPAD YOGA X13 GEN11 RAM 16 GB NVME 4 TB PROMO MURAH BAGUS BERGARANSI - X13 i5 G10 TS, RAM 16 NVME 256","Rp4.390.000","4","Terjual 22","Kota Administrasi Jakarta Utara","https://www.tokopedia.com/fykcom/laptop-lenovo-thinkpad-yoga-x13-gen11-ram-16-gb-nvme-4-tb-promo-murah-bagus-bergaransi-1730823445542897405?extParam=ivf%3Dfalse%26keyword%3Dlaptop+zyrex%26search_id%3D2026050816522589F0FD5C927D4619B5UL%26src%3Dsearch","fykcom"
"1778259315-23","https://www.tokopedia.com/search?condition=2&navsource=&sc=297&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20zyrex","Lenovo Thinkpad X1 Yoga Series 2 IN 1 Touch Intel I7 | I5 64GB 512GB Intel IRIS XE - G3 I5 - 8 16GB, 256","Rp4.400.000","4.8","Terjual 40+","Kota Administrasi Jakarta Barat","https://www.tokopedia.com/laptops-2/lenovo-thinkpad-x1-yoga-series-2-in-1-touch-intel-i7-i5-64gb-512gb-intel-iris-xe-1734505735501416103?extParam=ivf%3Dfalse%26keyword%3Dlaptop+zyrex%26search_id%3D2026050816522589F0FD5C927D4619B5UL%26src%3Dsearch","Laptop Streett"
"1778259320-24","https://www.tokopedia.com/search?condition=2&navsource=&sc=297&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20zyrex","Laptop Hp Elitebook 840 G4 14inch (Core i5-7300 vPro 8gb ssd 256gb) - Garansi","Rp2.980.000","5","Terjual 40+","Kota Malang","https://www.tokopedia.com/indoing/laptop-hp-elitebook-840-g4-14inch-core-i5-7300-vpro-8gb-ssd-256gb-garansi?extParam=ivf%3Dfalse%26keyword%3Dlaptop+zyrex%26search_id%3D2026050816522589F0FD5C927D4619B5UL%26src%3Dsearch","thedailysmith"
"1778259325-25","https://www.tokopedia.com/search?condition=2&navsource=&sc=297&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20zyrex","Laptop Lenovo Thinkpad T460 / T460s Core i7 gen6 Ram 8GB SSD 256GB Bergaransi - T450 I5 GEN 5, 8GB SSD 256GB","Rp2.300.000","4.9","Terjual 100+","Kota Yogyakarta","https://www.tokopedia.com/timoho29/laptop-lenovo-thinkpad-t460-t460s-core-i7-gen6-ram-8gb-ssd-256gb-bergaransi-t450-i5-gen-5-8gb-ssd-256gb-76b47?extParam=ivf%3Dfalse%26keyword%3Dlaptop+zyrex%26search_id%3D2026050816522589F0FD5C927D4619B5UL%26src%3Dsearch","Hosea Timoho29"
"1778259331-26","https://www.tokopedia.com/search?condition=2&navsource=&sc=297&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20zyrex","Hp 15-af109AX Amd A8 Double Radeon R5 Ram4gb Hdd500gb 15inc Scu7889","Rp1.550.000","","1 barang berhasil terjual","Kota Malang","https://www.tokopedia.com/javasolution/hp-15-af109ax-amd-a8-double-radeon-r5-ram4gb-hdd500gb-15inc-scu7889?extParam=ivf%3Dfalse%26keyword%3Dlaptop+zyrex%26search_id%3D2026050816522589F0FD5C927D4619B5UL%26src%3Dsearch","Java solution laptop"
"1778259336-27","https://www.tokopedia.com/search?condition=2&navsource=&sc=297&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20zyrex","Laptop Lenovo Thinpad X270 Intel Core i7 / i5 Gen 6th Ram 8Gb SSD 256Gb Full Garansi - X270 i5/6, RAM 4 SSD 128","Rp2.600.000","5","Terjual 60+","Kota Bandung","https://www.tokopedia.com/daciacomp/laptop-lenovo-thinpad-x270-intel-core-i7-i5-gen-6th-ram-8gb-ssd-256gb-full-garansi-1731727727213511760?extParam=ivf%3Dfalse%26keyword%3Dlaptop+zyrex%26search_id%3D2026050816522589F0FD5C927D4619B5UL%26src%3Dsearch","Dacia Jaya Computer"
"1778259341-28","https://www.tokopedia.com/search?condition=2&navsource=&sc=297&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20zyrex","LAPTOP GAMING Lenovo Thinkpad L15 E15 INTEL Core i5 | AMD Ryzen 5 Pro 5500U | Ram 8GB SSD 256GB - L15 G3 R5 5675U, 16GB 256GB","Rp4.900.000","5","Terjual 50+","Kota Administrasi Jakarta Barat","https://www.tokopedia.com/houselaptop-1/laptop-gaming-lenovo-thinkpad-l15-e15-intel-core-i5-amd-ryzen-5-pro-5500u-ram-8gb-ssd-256gb-1734077445790992132?extParam=ivf%3Dfalse%26keyword%3Dlaptop+zyrex%26search_id%3D2026050816522589F0FD5C927D4619B5UL%26src%3Dsearch","House Laptopp"
"1778259346-29","https://www.tokopedia.com/search?condition=2&navsource=&sc=297&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20zyrex","LAPTOP LENOVO THINKPAD T480 i7 GEN8 RAM 32 GB SSD 512 GB TOUCHSCREEN - T480 i5 GEN8 NT, RAM 4 SSD 128","Rp3.190.000","5","Terjual 100+","Kota Administrasi Jakarta Utara","https://www.tokopedia.com/raja-murah-pedia/laptop-lenovo-thinkpad-t480-i7-gen8-ram-32-gb-ssd-512-gb-touchscreen-t480-i5-gen8-nt-ram-4-ssd-128-f2a3d?extParam=ivf%3Dfalse%26keyword%3Dlaptop+zyrex%26search_id%3D2026050816522589F0FD5C927D4619B5UL%26src%3Dsearch","Raja Murah Pedia"
"1778259352-30","https://www.tokopedia.com/search?condition=2&navsource=&sc=297&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20zyrex","Laptop Lenovo Thinkpad X260 X250 i5 gen 6 RAM 8 GB SSD 256 GB - (X280 I5GEN8), 8/256GB","Rp2.899.000","5","Terjual 40+","Kota Depok","https://www.tokopedia.com/giant-computer/laptop-lenovo-thinkpad-x260-x250-i5-gen-6-ram-8-gb-ssd-256-gb-x280-i5gen8-8-256gb-5baf6?extParam=ivf%3Dfalse%26keyword%3Dlaptop+zyrex%26search_id%3D2026050816522589F0FD5C927D4619B5UL%26src%3Dsearch","Giant Computer"
"1778259357-31","https://www.tokopedia.com/search?condition=2&navsource=&sc=297&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20zyrex","Lenovo Thinkpad L13 Yoga 2 in 1 Intel Core i7 | i5 Gen 12 RAM 16GB - L13 YOGA G1 I5-10 16GB SILVER, SSD 256GB","Rp4.500.000","5","Terjual 250+","Kota Administrasi Jakarta Barat","https://www.tokopedia.com/oceanla/lenovo-thinkpad-l13-yoga-2-in-1-intel-core-i7-i5-gen-12-ram-16gb-1734628258268022564?extParam=ivf%3Dfalse%26keyword%3Dlaptop+zyrex%26search_id%3D2026050816522589F0FD5C927D4619B5UL%26src%3Dsearch","Ocean Laptopp"
"1778259362-32","https://www.tokopedia.com/search?condition=2&navsource=&sc=297&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20zyrex","Laptop Lenovo Yoga 370 Core i5 Gen 7-Ram 8Gb-Ssd 256Gb ( Touchscreen ) - Yoga 370 i5-7, RAM 8 SSD 128","Rp3.200.000","5","Terjual 25","Kota Administrasi Jakarta Utara","https://www.tokopedia.com/brandlenovobest/laptop-lenovo-yoga-370-core-i5-gen-7-ram-8gb-ssd-256gb-touchscreen-yoga-370-i5-7-ram-8-ssd-128-1ccab?extParam=ivf%3Dfalse%26keyword%3Dlaptop+zyrex%26search_id%3D2026050816522589F0FD5C927D4619B5UL%26src%3Dsearch","Brand lenovo best"
"1778259367-33","https://www.tokopedia.com/search?condition=2&navsource=&sc=297&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20zyrex","PROMO LAPTOP Hp EliteBook 840 G5 Core i7-8650U Gen8 RAM 32GB/512GB SSD - 840 G3 i5 6TH, 8GB/256GB","Rp2.600.000","4.8","Terjual 60+","Kota Administrasi Jakarta Barat","https://www.tokopedia.com/starjayaelectronic/promo-laptop-hp-elitebook-840-g5-core-i7-8650u-gen8-ram-32gb-512gb-ssd-840-g3-i5-6th-8gb-256gb-7b03e?extParam=ivf%3Dfalse%26keyword%3Dlaptop+zyrex%26search_id%3D2026050816522589F0FD5C927D4619B5UL%26src%3Dsearch","STAR JAYA ELECTRONIC"
"1778259372-34","https://www.tokopedia.com/search?condition=2&navsource=&sc=297&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20zyrex","Lenovo Thinkpad T480s Intel Core i7 Gen8 16GB&256GB | Core i5 Gen8 8GB&256GB Layar 14 Inch Laptop Bergaransi - Core i5 - 8, 8GB/128GB","Rp3.150.000","5","Terjual 26","Kota Administrasi Jakarta Pusat","https://www.tokopedia.com/success-comp-1/lenovo-thinkpad-t480s-intel-core-i7-gen8-16gb-256gb-core-i5-gen8-8gb-256gb-layar-14-inch-laptop-bergaransi-1731432901526848843?extParam=ivf%3Dfalse%26keyword%3Dlaptop+zyrex%26search_id%3D2026050816522589F0FD5C927D4619B5UL%26src%3Dsearch","Success Compp"
"1778259377-35","https://www.tokopedia.com/search?condition=2&navsource=&sc=297&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20zyrex","Laptop Render Dell Latitude E6540 I7 Gen 4 Ram 8GB SSD 256GB - 6540 i7 gen 4, RAM 8GB |No SSD","Rp2.450.000","5","Terjual 4","Kota Administrasi Jakarta Pusat","https://www.tokopedia.com/computercenter1/laptop-render-dell-latitude-e6540-i7-gen-4-ram-8gb-ssd-256gb-6540-i7-gen-4-ram-8gb-no-ssd-79155?extParam=ivf%3Dfalse%26keyword%3Dlaptop+zyrex%26search_id%3D2026050816522589F0FD5C927D4619B5UL%26src%3Dsearch","Computer Center 1"
"1778259383-36","https://www.tokopedia.com/search?condition=2&navsource=&sc=297&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20zyrex","Lenovo Thinkpad X280 Touchscreen i5 Gen8 RAM 16GB - 512GB Ultrabook - X260 i3 Gen6, RAM 8/128GB SSD","Rp2.299.000","4.9","Terjual 750+","Kota Administrasi Jakarta Barat","https://www.tokopedia.com/electrocom/lenovo-thinkpad-x280-touchscreen-i5-gen8-ram-16gb-512gb-ultrabook-1733657196014044418?extParam=ivf%3Dfalse%26keyword%3Dlaptop+zyrex%26search_id%3D2026050816522589F0FD5C927D4619B5UL%26src%3Dsearch","Electro Com"
"1778259388-37","https://www.tokopedia.com/search?condition=2&navsource=&sc=297&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20zyrex","LAPTOP LENOVO THINKPAD X260 CORE i3 i5 GEN 6 MURAH DAN BERGARANSI - X260 i5gen6, Ram4 SSD128","Rp2.000.000","5","Terjual 30+","Kota Administrasi Jakarta Utara","https://www.tokopedia.com/unlimitedlaptop/laptop-lenovo-thinkpad-x260-core-i3-i5-gen-6-murah-dan-bergaransi-x260-i5gen6-ram4-ssd128-83290?extParam=ivf%3Dfalse%26keyword%3Dlaptop+zyrex%26search_id%3D2026050816522589F0FD5C927D4619B5UL%26src%3Dsearch","LAPTOP UNLIMITED"
"1778259393-38","https://www.tokopedia.com/search?condition=2&navsource=&sc=297&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20zyrex","Laptop Render Dell Latitude E6540 I7 Gen 4 Ram 8GB SSD 256GB - 6540 i7 gen 4, RAM 8GB |No SSD - 6540 I7 Gen 4, RAM 8GB |No SSD","Rp1.899.000","","1 barang berhasil terjual","Kota Administrasi Jakarta Pusat","https://www.tokopedia.com/busercomputer/laptop-render-dell-latitude-e6540-i7-gen-4-ram-8gb-ssd-256gb-6540-i7-gen-4-ram-8gb-no-ssd-6540-i7-gen-4-ram-8gb-no-ssd-76c7d?extParam=ivf%3Dfalse%26keyword%3Dlaptop+zyrex%26search_id%3D2026050816522589F0FD5C927D4619B5UL%26src%3Dsearch","busercomputer"
"1778259398-39","https://www.tokopedia.com/search?condition=2&navsource=&sc=297&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20zyrex","CORE i7 / i5 / i3 GEN 10 TERMURAH !!! DELL LATITUDE 3510 LAPTOP MANTEP KY LENOVO THINKPAD L15 - i5-10th, 8GB , NVME 128","Rp3.700.000","5","Terjual 50+","Kota Administrasi Jakarta Barat","https://www.tokopedia.com/trinitycomp/core-i7-i5-i3-gen-10-termurah-dell-latitude-3510-laptop-mantep-ky-lenovo-thinkpad-l15-1731405620914718035?extParam=ivf%3Dfalse%26keyword%3Dlaptop+zyrex%26search_id%3D2026050816522589F0FD5C927D4619B5UL%26src%3Dsearch","Trinity Comp"
