web_scraper_order,web_scraper_start_url,nama produk,harga,rating,jumlah terjual,lokasi penjual,detail produk,nama toko
"1777474996-1","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20%20Microsoft","Laptop HP EliteBook 840 G5 dan G6 Core i5-8350U i5-8365U Gen 8 RAM 16GB 8GB SSD 512GB 256GB Siap Pakai - Non Bundle, 840 G5 8GB/256GB","Rp3.500.000","","","","https://www.tokopedia.com/dian-komputer-pusat/laptop-hp-elitebook-840-g6-core-i5-8365u-gen-8-ram-8gb-ssd-256gb-1731355734211855527-1734581280855458983?extParam=ivf%3Dfalse%26keyword%3Dlaptop++microsoft%26search_id%3D202604291502378E98D81F82173001FWKH%26src%3Dsearch",""
"1777475000-2","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20%20Microsoft","Hp Elitebook 840 G8 i7 Gen 11 Ram 16GB Ssd 512GB 14 inch Free Tas/Mouse - 840 G3 i5-6, 16GB/128GB","Rp3.300.000","4.8","Terjual 60+","Kota Administrasi Jakarta Barat","https://www.tokopedia.com/starjayaelectronic/hp-elitebook-840-g8-i7-gen-11-ram-16gb-ssd-512gb-14-inch-free-tas-mouse-1733928969483159467?extParam=ivf%3Dfalse%26keyword%3Dlaptop++microsoft%26search_id%3D202604291502378E98D81F82173001FWKH%26src%3Dsearch","STAR JAYA ELECTRONIC"
"1777475004-3","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20%20Microsoft","Microsoft Surface Pro 9 8/256 Like New","Rp10.000.000","","","Kota Bitung","https://www.tokopedia.com/minaa/microsoft-surface-pro-9-8-256-like-new-1732511283572540714?extParam=ivf%3Dfalse%26keyword%3Dlaptop++microsoft%26search_id%3D202604291502378E98D81F82173001FWKH%26src%3Dsearch","Minaa"
"1777475008-4","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20%20Microsoft","Microsoft Surface Pro 8, Platinum","Rp12.500.000","","","Kota Administrasi Jakarta Timur","https://www.tokopedia.com/9dari/microsoft-surface-pro-8-platinum?extParam=ivf%3Dfalse%26keyword%3Dlaptop++microsoft%26search_id%3D202604291502378E98D81F82173001FWKH%26src%3Dsearch","9dari"
"1777475011-5","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20%20Microsoft","MICROSOFT SURFACE PRO 6 TOUCH SCREEN I5 GEN 8 RAM 8GB 128GB SSD|BEKAS","Rp9.500.000","","","Kota Bekasi","https://www.tokopedia.com/rimaslaptopof/microsoft-surface-pro-6-touch-screen-i5-gen-8-ram-8gb-128gb-ssd-bekas?extParam=ivf%3Dfalse%26keyword%3Dlaptop++microsoft%26search_id%3D202604291502378E98D81F82173001FWKH%26src%3Dsearch","Rimas Laptop"
"1777475015-6","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20%20Microsoft","Microsoft Surface Laptop Studio 2 i7-13800H GEFORCE RTX 4050 6GB (32/1TB)  3 IN 1 Touchscreen Flip","Rp30.000.000","5","Terjual 1","Kab. Deli Serdang","https://www.tokopedia.com/cntcomputer/microsoft-surface-laptop-studio-2-i7-13800h-geforce-rtx-4050-6gb-32-1tb-3-in-1-touchscreen-flip-1733241568900121877?extParam=ivf%3Dfalse%26keyword%3Dlaptop++microsoft%26search_id%3D202604291502378E98D81F82173001FWKH%26src%3Dsearch","CNT Computer"
"1777475019-7","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20%20Microsoft","laptop Microsoft surface pro 11","Rp13.500.000","","10 barang berhasil terjual","Kota Tangerang","https://www.tokopedia.com/rismasopiyani/laptop-microsoft-surface-pro-3-1732378419948783594?extParam=ivf%3Dfalse%26keyword%3Dlaptop++microsoft%26search_id%3D202604291502378E98D81F82173001FWKH%26src%3Dsearch","rismasopiyani"
"1777475022-8","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20%20Microsoft","Laptop tablet Microsoft Surface Pro 6 Core i5 8350U 2in1 Slim Mulus","Rp5.300.000","5","Terjual 2","Kota Administrasi Jakarta Timur","https://www.tokopedia.com/thinkpadpd/laptop-tablet-microsoft-surface-pro-6-core-i5-8350u-2in1-slim-mulus?extParam=ivf%3Dfalse%26keyword%3Dlaptop++microsoft%26search_id%3D202604291502378E98D81F82173001FWKH%26src%3Dsearch","thinkpadpd"
"1777475026-9","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20%20Microsoft","Microsoft Surface Laptop Studio core i7-11TH (32/1TB) NVIDIA RTX A2000  120Hz display","Rp30.000.000","","","Kab. Deli Serdang","https://www.tokopedia.com/cntcomputer/microsoft-surface-laptop-studio-core-i7-11th-32-1tb-nvidia-rtx-a2000-120hz-display-1733988016873768213?extParam=ivf%3Dfalse%26keyword%3Dlaptop++microsoft%26search_id%3D202604291502378E98D81F82173001FWKH%26src%3Dsearch","CNT Computer"
"1777475029-10","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20%20Microsoft","Laptop Microsoft Surface Book 2 Core i5 Gen 7 Ram 8Gb Ssd 256Gb HD3000","Rp12.500.000","5","Terjual 1","Kota Administrasi Jakarta Barat","https://www.tokopedia.com/verrycomputer/laptop-microsoft-surface-book-2-core-i5-gen-7-ram-8gb-ssd-256gb-hd3000?extParam=ivf%3Dfalse%26keyword%3Dlaptop++microsoft%26search_id%3D202604291502378E98D81F82173001FWKH%26src%3Dsearch","V-COMPUTER"
"1777475033-11","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20%20Microsoft","Laptop Microsoft Surface Laptop 4 Core i7 Gen 11 - RAM 16GB - SSD 512GB - 15 inch - TouchScreen - Display 2K - Windows 11","Rp9.499.000","","","Kota Administrasi Jakarta Pusat","https://www.tokopedia.com/jualandokcomputer/laptop-microsoft-surface-laptop-4-core-i7-gen-11-ram-16gb-ssd-512gb-15-inch-touchscreen-display-2k-windows-11-1732631533245794269?extParam=ivf%3Dfalse%26keyword%3Dlaptop++microsoft%26search_id%3D202604291502378E98D81F82173001FWKH%26src%3Dsearch","JUALANDOK Computer"
"1777475037-12","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20%20Microsoft","Microsoft Surface pro 7 i5 gen10 8 256GB touchscreen 2 in 1 laptop","Rp8.000.000","","","Kota Samarinda","https://www.tokopedia.com/wqzwqkqw/microsoft-surface-pro-7-i5-gen10-8-256gb-touchscreen-2-in-1-laptop?extParam=ivf%3Dfalse%26keyword%3Dlaptop++microsoft%26search_id%3D202604291502378E98D81F82173001FWKH%26src%3Dsearch","computershopsamarinda"
"1777475040-13","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20%20Microsoft","MICROSOFT SURFACE BOOK 2 I7 8650U 256GB SSD  8GB RAM NVIDIA 1050 MURAH","Rp7.950.000","","","Kota Administrasi Jakarta Timur","https://www.tokopedia.com/dissant/microsoft-surface-book-2-i7-8650u-256gb-ssd-8gb-ram-nvidia-1050-murah?extParam=ivf%3Dfalse%26keyword%3Dlaptop++microsoft%26search_id%3D202604291502378E98D81F82173001FWKH%26src%3Dsearch","DissantsStore"
"1777475045-14","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20%20Microsoft","Microsoft Surface Pro 7 i3 i5 i7 ram 4GB 8GB 16GB SSD 128GB 256GB 512GB Laptop Windows Tablet Ter-kecil ter-ringan - i7 16GB 1TB, Grade D 60%-69%","Rp13.999.000","5","Terjual 1","Kota Administrasi Jakarta Barat","https://www.tokopedia.com/jam-spinner/microsoft-surface-pro-7-i3-i5-i7-ram-4gb-8gb-16gb-ssd-128gb-256gb-512gb-laptop-windows-tablet-ter-kecil-ter-ringan-1731458848243681229?extParam=ivf%3Dfalse%26keyword%3Dlaptop++microsoft%26search_id%3D202604291502378E98D81F82173001FWKH%26src%3Dsearch","jam spinner"
"1777475048-15","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20%20Microsoft","Microsoft Surface Pro 7 Core i5 Gen-10 Ram 8GB & 256GB SSD Grade A - Hitam","Rp7.499.000","5","Terjual 2","Kota Administrasi Jakarta Pusat","https://www.tokopedia.com/srocomputer/microsoft-surface-pro-7-core-i5-gen-10-ram-8gb-256gb-ssd-grade-a-hitam-9529c?extParam=ivf%3Dfalse%26keyword%3Dlaptop++microsoft%26search_id%3D202604291502378E98D81F82173001FWKH%26src%3Dsearch%26whid%3D6599945","SRO COMPUTER"
"1777475053-16","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20%20Microsoft","Laptop Microsoft Surface Pro 6 Touch Tablet Intel Core i5 Ram 8GB SSD 256GB Mulus - 8GB/256GB","Rp6.223.000","1","Terjual 1","Kota Bekasi","https://www.tokopedia.com/zondocomputer/microsoft-surface-pro-5-touch-tablet-intel-core-i5-ram-8gb-ssd-256gb-mulus-1729857020995143139-1734668469988394467?extParam=ivf%3Dfalse%26keyword%3Dlaptop++microsoft%26search_id%3D202604291502378E98D81F82173001FWKH%26src%3Dsearch","Zondo Computer"
"1777475057-17","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20%20Microsoft","Microsoft Surface Laptop Go","Rp8.500.000","","","Kota Administrasi Jakarta Timur","https://www.tokopedia.com/salugada/microsoft-surface-laptop-go?extParam=ivf%3Dfalse%26keyword%3Dlaptop++microsoft%26search_id%3D202604291502378E98D81F82173001FWKH%26src%3Dsearch","SALUGADA"
"1777475060-18","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20%20Microsoft","Microsoft 256GB – Bonus Keyboard & Pen - Perfect for Zoom & Kerja / Kuliah","Rp9.800.000","","","Kota Bandung","https://www.tokopedia.com/chillx/microsoft-256gb-bonus-keyboard-pen-perfect-for-zoom-kerja-kuliah-1733805098842817986?extParam=ivf%3Dfalse%26keyword%3Dlaptop++microsoft%26search_id%3D202604291502378E98D81F82173001FWKH%26src%3Dsearch","ChillX"
"1777475064-19","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20%20Microsoft","Laptop Tablet Microsoft Surface Pro 5 Core i5 7300U 8/256 siap pakai","Rp3.850.000","","","Kota Administrasi Jakarta Timur","https://www.tokopedia.com/thinkpadpd/laptop-tablet-microsoft-surface-pro-5-core-i5-7300u-8-256-siap-pakai-1732682082780480941?extParam=ivf%3Dfalse%26keyword%3Dlaptop++microsoft%26search_id%3D202604291502378E98D81F82173001FWKH%26src%3Dsearch","thinkpadpd"
"1777475068-20","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20%20Microsoft","Microsoft Surface Laptop 4 Core i7-11th (16/512GB) Touchscreen  Grade A","Rp11.000.000","","","Kab. Deli Serdang","https://www.tokopedia.com/cntcomputer/microsoft-surface-laptop-4-core-i7-11th-16-512gb-touchscreen-grade-a-1732676505755026709?extParam=ivf%3Dfalse%26keyword%3Dlaptop++microsoft%26search_id%3D202604291502378E98D81F82173001FWKH%26src%3Dsearch","CNT Computer"
"1777475072-21","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20%20Microsoft","MICROSOFT SURFACE PRO 7 PLUS 7+ 8GB 128GB 256GB 518GB 1TB 2TB bukan pro 3 4 5 6 7 8 9 10 11 LTE 4G 5G - Wi-Fi, 128GB","Rp9.999.000","5","Terjual 2","Kota Administrasi Jakarta Barat","https://www.tokopedia.com/depasar-com-jakarta/microsoft-surface-pro-7-plus-7-8gb-128gb-256gb-518gb-1tb-2tb-bukan-pro-3-4-5-6-7-8-9-10-11-lte-4g-5g-wi-fi-128gb-2d813?extParam=ivf%3Dfalse%26keyword%3Dlaptop++microsoft%26search_id%3D202604291502378E98D81F82173001FWKH%26src%3Dsearch","depasar.c0m jakarta"
"1777475075-22","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20%20Microsoft","Microsoft Surface Laptop 4 15 inch, rare, like new, 99%, dus lengkap","Rp19.500.000","","","Kota Administrasi Jakarta Utara","https://www.tokopedia.com/besthandy/microsoft-surface-laptop-4-15-inch-rare-like-new-99-dus-lengkap?extParam=ivf%3Dfalse%26keyword%3Dlaptop++microsoft%26search_id%3D202604291502378E98D81F82173001FWKH%26src%3Dsearch","BestHandy"
"1777475079-23","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20%20Microsoft","Laptop Microsoft Surface Laptop 4 Intel Core i7 Gen 11th Ram 16GB SSD 512GB 15-Inch Touch PixelSense Corning Glass - Laptop 3 i7 10th, 16GB/512GB","Rp8.115.380","","","Kota Bekasi","https://www.tokopedia.com/robalcomputer/laptop-microsoft-surface-laptop-4-intel-core-i7-gen-11th-ram-16gb-ssd-512gb-15-inch-touch-pixelsense-corning-glass-1733017671196771351-1734907660064424983?extParam=ivf%3Dfalse%26keyword%3Dlaptop++microsoft%26search_id%3D202604291502378E98D81F82173001FWKH%26src%3Dsearch","Robal Computer"
"1777475082-24","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20%20Microsoft","Microsoft surface go 1 2 3 4GB 64GB 128GB baru bekas - GO2 i3 8/128GB","Rp5.990.000","4","Terjual 1","Kota Administrasi Jakarta Barat","https://www.tokopedia.com/depasar-com-jakarta/microsoft-surface-go-1-2-3-4gb-64gb-128gb-baru-bekas-go2-i3-8-128gb-49ee4?extParam=ivf%3Dfalse%26keyword%3Dlaptop++microsoft%26search_id%3D202604291502378E98D81F82173001FWKH%26src%3Dsearch","depasar.c0m jakarta"
"1777475086-25","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20%20Microsoft","Microsoft Surface Laptop go edisi spek tinggi mulus touchscreen intel core i5 gen10 joss ram 16gb 256GB nvme type c","Rp7.700.000","","","Kota Samarinda","https://www.tokopedia.com/wqzwqkqw/microsoft-surface-laptop-go-edisi-spek-tinggi-mulus-touchscreen-intel-core-i5-gen10-joss-ram-16gb-256gb-nvme-type-c-1732914309981767634?extParam=ivf%3Dfalse%26keyword%3Dlaptop++microsoft%26search_id%3D202604291502378E98D81F82173001FWKH%26src%3Dsearch","computershopsamarinda"
"1777475089-26","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20%20Microsoft","Microsoft Surface Laptop 3 15 Inch Core i7-1065G7 16GB RAM Intel iRis+","Rp8.750.000","5","Terjual 1","Kota Administrasi Jakarta Selatan","https://www.tokopedia.com/gerobakacc/microsoft-surface-laptop-3-15-inch-core-i7-1065g7-16gb-ram-intel-iris?extParam=ivf%3Dfalse%26keyword%3Dlaptop++microsoft%26search_id%3D202604291502378E98D81F82173001FWKH%26src%3Dsearch","GerobakACC"
"1777475093-27","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20%20Microsoft","TABLET WINDOWS MICROSOFT SURFACE PRO TABLET SULTAN 5 8/256GB 2 IN ONE LAPTOP TABLET ORIGINAL - Silver, - HITAM","Rp3.989.000","","","Kota Administrasi Jakarta Utara","https://www.tokopedia.com/gorilafone-the-best-choice/tablet-windows-microsoft-surface-pro-tablet-sultan-5-8-256gb-2-in-one-laptop-tablet-original-silver-1734437595152548970?extParam=ivf%3Dfalse%26keyword%3Dlaptop++microsoft%26search_id%3D202604291502378E98D81F82173001FWKH%26src%3Dsearch","Gorilafone the best choice"
"1777475097-28","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20%20Microsoft","Microsoft Surface Pro 7 Preloved","Rp9.200.000","","","Kota Depok","https://www.tokopedia.com/callmereny/microsoft-surface-pro-7-preloved-1734067344996402693?extParam=ivf%3Dfalse%26keyword%3Dlaptop++microsoft%26search_id%3D202604291502378E98D81F82173001FWKH%26src%3Dsearch","callmereny"
"1777475100-29","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20%20Microsoft","Microsoft Surface Pro 5 Core i7 Gen 7 Ram 8 SSD 256 2-In-1 Touchscreen - Siap Pakai","Rp5.000.000","","","Kota Administrasi Jakarta Pusat","https://www.tokopedia.com/dunia-laptop-88/microsoft-surface-pro-5-core-i7-gen-7-ram-8-ssd-256-2-in-1-touchscreen-siap-pakai-1734500665985566582?extParam=ivf%3Dfalse%26keyword%3Dlaptop++microsoft%26search_id%3D202604291502378E98D81F82173001FWKH%26src%3Dsearch","Dunia Laptop 88"
"1777475104-30","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20%20Microsoft","Laptop 2 In 1 Microsoft Surface Pro 5 Touchscreen Core i7 16/512GB Ssd - Resolusi 2K","Rp5.500.000","","","Kota Administrasi Jakarta Pusat","https://www.tokopedia.com/planetvenus/laptop-2-in-1-microsoft-surface-pro-5-touchscreen-core-i7-16-512gb-ssd-resolusi-2k-1734020636517041881?extParam=ivf%3Dfalse%26keyword%3Dlaptop++microsoft%26search_id%3D202604291502378E98D81F82173001FWKH%26src%3Dsearch","Planetvenus computer"
"1777475107-31","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20%20Microsoft","Laptop Microsoft Surface 3 Ryzen 5 murah untuk kantoran","Rp6.999.999","","","Kota Administrasi Jakarta Pusat","https://www.tokopedia.com/dunialaptopharco/laptop-microsoft-surface-3-ryzen-5-murah-untuk-kantoran-1731285767609550461?extParam=ivf%3Dfalse%26keyword%3Dlaptop++microsoft%26search_id%3D202604291502378E98D81F82173001FWKH%26src%3Dsearch","Dunia Laptop Harco"
"1777475111-32","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20%20Microsoft","MICROSOFT SURFACE PRO 2 I5 4300U 4GB RAM 128GB SSD MULUS","Rp3.200.000","","","Kota Administrasi Jakarta Timur","https://www.tokopedia.com/dissant/microsoft-surface-pro-2-i5-4300u-4gb-ram-128gb-ssd-mulus?extParam=ivf%3Dfalse%26keyword%3Dlaptop++microsoft%26search_id%3D202604291502378E98D81F82173001FWKH%26src%3Dsearch","DissantsStore"
"1777475114-33","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20%20Microsoft","Bekas / Used Like New Microsoft Surface Pro 9 intel i7 16GB RAM 512GB SSD - i7 16GB 512GB","Rp15.999.000","5","Terjual 30+","Kota Administrasi Jakarta Utara","https://www.tokopedia.com/yen-mckinney/microsoft-surface-pro-9-intel-i7-16gb-ram-512gb-ssd-used-1734400070635652745?extParam=ivf%3Dfalse%26keyword%3Dlaptop++microsoft%26search_id%3D202604291502378E98D81F82173001FWKH%26src%3Dsearch","Yen McKinney"
"1777475118-34","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20%20Microsoft","Tablet Laptop Microsoft surface pro 3 intel core i5","Rp2.608.000","","","Kab. Garut","https://www.tokopedia.com/teman-jeda/tablet-laptop-microsoft-surface-pro-3-intel-core-i5?extParam=ivf%3Dfalse%26keyword%3Dlaptop++microsoft%26search_id%3D202604291502378E98D81F82173001FWKH%26src%3Dsearch","Teman Jeda"
"1777475122-35","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20%20Microsoft","Microsoft Surface Book 3 Core i5 GEN-10 With Pen Original Spek Gokil","Rp6.000.000","5","Terjual 1","Kota Administrasi Jakarta Selatan","https://www.tokopedia.com/gerobakacc/microsoft-surface-book-3-core-i5-gen-10-with-pen-original-spek-gokil?extParam=ivf%3Dfalse%26keyword%3Dlaptop++microsoft%26search_id%3D202604291502378E98D81F82173001FWKH%26src%3Dsearch","GerobakACC"
"1777475125-36","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20%20Microsoft","MICROSOFT SURFACE BOOK 2 I5 7300U 256GB SSD 8GB RAM","Rp6.200.000","5","Terjual 1","Kota Administrasi Jakarta Timur","https://www.tokopedia.com/dissant/microsoft-surface-book-2-i5-7300u-256gb-ssd-8gb-ram?extParam=ivf%3Dfalse%26keyword%3Dlaptop++microsoft%26search_id%3D202604291502378E98D81F82173001FWKH%26src%3Dsearch","DissantsStore"
"1777475129-37","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20%20Microsoft","Microsoft surface 4 core i7 gen 11 ram 16gb ssd 256gb touchscreen (model 1951)","Rp6.400.000","","1 barang berhasil terjual","Kota Batam","https://www.tokopedia.com/storemacbook/microsoft-surface-4-core-i7-gen-11-ram-16gb-ssd-256gb-touchscreen-model-1951-1731785581389186796?extParam=ivf%3Dfalse%26keyword%3Dlaptop++microsoft%26search_id%3D202604291502378E98D81F82173001FWKH%26src%3Dsearch","Storemacbook"
"1777475133-38","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20%20Microsoft","MICROSOFT SURFACE PRO 4 I7 6650U 16GB RAM 256GB SSD 2736X1824 MULUS","Rp5.400.000","","","Kota Administrasi Jakarta Timur","https://www.tokopedia.com/dissant/microsoft-surface-pro-4-i7-6650u-16gb-ram-256gb-ssd-2736x1824-mulus?extParam=ivf%3Dfalse%26keyword%3Dlaptop++microsoft%26search_id%3D202604291502378E98D81F82173001FWKH%26src%3Dsearch","DissantsStore"
"1777475137-39","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20%20Microsoft","Laptop 2 in 1 Microsoft Surface Pro 4 Cor i5 Ram 8GB SSD 256GB Tablet","Rp5.550.000","","","Kota Administrasi Jakarta Barat","https://www.tokopedia.com/kajoedstore17/laptop-2-in-1-microsoft-surface-pro-4-cor-i5-ram-8gb-ssd-256gb-tablet?extParam=ivf%3Dfalse%26keyword%3Dlaptop++microsoft%26search_id%3D202604291502378E98D81F82173001FWKH%26src%3Dsearch","kajoedstore17"
"1777475140-40","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20%20Microsoft","laptop i7 Microsoft surface Laptop 2 i7 16GB layar sentuh touch screen Keyboard","Rp6.999.000","","","Kota Administrasi Jakarta Barat","https://www.tokopedia.com/depasar-indonesia/laptop-i7-microsoft-surface-laptop-2-i7-16gb-layar-sentuh-touch-screen-keyboard-1732851911978157826?extParam=ivf%3Dfalse%26keyword%3Dlaptop++microsoft%26search_id%3D202604291502378E98D81F82173001FWKH%26src%3Dsearch","dePASAR Indonesia"
"1777475144-41","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20%20Microsoft","Microsoft Surface Pro4 2in1 copot layar ,Intel Core i5 Generasi 6th ,Memory 4gb, Ssd 128gb","Rp3.600.000","","","Kota Administrasi Jakarta Pusat","https://www.tokopedia.com/loeracom/microsoft-surface-pro4-2in1-copot-layar-intel-core-i5-generasi-6th-memory-4gb-ssd-128gb-1731753197250119057?extParam=ivf%3Dfalse%26keyword%3Dlaptop++microsoft%26search_id%3D202604291502378E98D81F82173001FWKH%26src%3Dsearch","loeracom"
"1777475147-42","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20%20Microsoft","MICROSOFT SURFACE LAPTOP 3 TOUCH RESOLUSI 2 K i5 GEN10 RAM8GB SSD256GB MULUS","Rp4.850.000","","","Kab. Bogor","https://www.tokopedia.com/herrykhanz/microsoft-surface-laptop-3-touch-resolusi-2-k-i5-gen10-ram8gb-ssd256gb-mulus-1733550796276139563?extParam=ivf%3Dfalse%26keyword%3Dlaptop++microsoft%26search_id%3D202604291502378E98D81F82173001FWKH%26src%3Dsearch","HK Comp"
"1777475151-43","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20%20Microsoft","Laptop 2in1 Microsoft Surface Pro 5/ Pro 6/ Pro 7 / Surface Book 2  Core i5 / i7 (Gen 7) RAM 8GB SSD 256GB Layar 13in 2K QHD Touchscreen Bisa dilepas pasang - Book 2 Core I5 7300u, RAM 8GB SSD 256GB","Rp4.999.000","5","Terjual 9","Kota Administrasi Jakarta Pusat","https://www.tokopedia.com/real789best/laptop-2in1-microsoft-surface-pro-5-core-i5-7300u-gen-7-ram-8gb-ssd-256gb-layar-13in-2k-qhd-touchscreen-bisa-dilepas-pasang-1731453546246604649-1734912689969465193?extParam=ivf%3Dfalse%26keyword%3Dlaptop++microsoft%26search_id%3D202604291502378E98D81F82173001FWKH%26src%3Dsearch","Realbest789"
"1777475154-44","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20%20Microsoft","Microsoft Surface Pro 5 i7 256Gb","Rp5.500.000","","","Kota Tangerang Selatan","https://www.tokopedia.com/cat-iron/microsoft-surface-pro-5-i7-256gb-1734504347713832729?extParam=ivf%3Dfalse%26keyword%3Dlaptop++microsoft%26search_id%3D202604291502378E98D81F82173001FWKH%26src%3Dsearch","Cat iron"
"1777475158-45","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=laptop%20%20Microsoft","microsoft surface go 2 m3 - KEYBOARD","Rp4.999.999","5","Terjual 2","Kota Bekasi","https://www.tokopedia.com/wmurbei/microsoft-surface-go-2-m3-keyboard-984fe?extParam=ivf%3Dfalse%26keyword%3Dlaptop++microsoft%26search_id%3D202604291502378E98D81F82173001FWKH%26src%3Dsearch","Warung Murbei"
