web_scraper_order,web_scraper_start_url,nama produk,harga,rating,jumlah terjual,lokasi penjual,nama toko
"1777175227-48","https://www.blibli.com/cari/laptop%20acer?page=20&start=760&sort=0&firstLoad=false","ACER LAPTOP ASPIRE 5 A514-55G-75BB [14""FHD/Intel Core i7-1255U/8GB/512GB/MX550/Win11/Grey]NXK5FSN002","14.489.000","","","Kota Jakarta Timur","Intel ID Flagship Store"
"1777175227-49","https://www.blibli.com/cari/laptop%20acer?page=20&start=760&sort=0&firstLoad=false","Laptop Gaming ACER Nitro NL16 NL16-71G-74MV Geforce RTX 2050 4GB Core i7 13620H RAM 16GB DDR5 SSD 512GB 16″ WUXGA 180Hz Win 11 Home+OHS 2024 White","13.940.000","","","Kota Medan","KomputerMedan Flagship Store"
"1777175227-50","https://www.blibli.com/cari/laptop%20acer?page=20&start=760&sort=0&firstLoad=false","ACER LAPTOP SWIFT GO 14 WITH AI SFG14-75 5664 ( SWIFT GO AI ) ULTRA 5-226V/16GB/ 1TBSSD/ EVO /14"" WUXGA OLED /WIN 11 +OHS","16.999.000","","Terjual 1","Kota Bandung","Funan Van Java Flagship Store"
"1777175227-51","https://www.blibli.com/cari/laptop%20acer?page=20&start=760&sort=0&firstLoad=false","ACER LAPTOP ASPIRE GO 14 AG14-72P 14inch WUXGA IPS INTEL Ci3 1315U RAM 8GB STORAGE 256GB SSD INTEL UHD GRAPHICS WINDOWS 11","7.578.250","","","Kota Jakarta Timur","Sentral Komputer Store Flagship Store"
"1777175227-52","https://www.blibli.com/cari/laptop%20acer?page=20&start=760&sort=0&firstLoad=false","Acer Laptop AG14-72P 571C SILVER /58AK PURPLE / 591X SAGE Intel Core 5 120U 8GB 512GB 14"" WUXGA IPS W11 +OHS","9.999.000","","","Kota Bandung","Funan Van Java Flagship Store"
"1777175227-53","https://www.blibli.com/cari/laptop%20acer?page=20&start=760&sort=0&firstLoad=false","(FREE WIRELESS MOUSE) ACER LAPTOP ASPIRE LITE 15 AL15-42P-R50P 15.6"" FHD AMD RYZEN 5 7430U RAM 8GB STORAGE 512GB SSD AMD RADEON GRAPHICS WINDOWS 11","7.955.000","","Terjual 1","Kota Jakarta Timur","Acer Flagship Store"
"1777175227-54","https://www.blibli.com/cari/laptop%20acer?page=20&start=760&sort=0&firstLoad=false","ACER LAPTOP SWIFT GO 14 WITH AI SFG14-73-73P9 14"" OLED INTEL CORE ULTRA 7 155H EVO RAM 16GB STORAGE 512GB SSD GRAPHICS INTEL ARC WINDOWS 11","14.925.000","5","Terjual 1","Kota Jakarta Timur","Acer Flagship Store"
"1777175227-55","https://www.blibli.com/cari/laptop%20acer?page=20&start=760&sort=0&firstLoad=false","ACER LAPTOP GAMING NITRO LITE 16 NL16-71G-5613 GRAPHICS NVIDIA GEFORCE RTX 3050 16"" IPS WUXGA INTEL CORE 5 210H RAM 16GB STORAGE 512 GB SSD WINDOWS 11","14.925.000","","","Kota Jakarta Timur","Acer Flagship Store"
"1777175227-56","https://www.blibli.com/cari/laptop%20acer?page=20&start=760&sort=0&firstLoad=false","ACER LAPTOP 2 IN 1 ASPIRE GO SPIN 14 AGSP14-31PT-386W 14"" WUXGA INTEL CORE 3 N355 RAM 8GB STORAGE 512GB SSD GRAPHICS INTEL UHD WINDOWS 11","8.955.000","","Terjual 2","Kota Jakarta Timur","Acer Flagship Store"
"1777175227-57","https://www.blibli.com/cari/laptop%20acer?page=20&start=760&sort=0&firstLoad=false","ACER LAPTOP GAMING NITRO LITE 16 NL16-71G-78GF GRAPHICS NVIDIA GEFORCE RTX 4050 16"" IPS WUXGA INTEL CORE 7 240H RAM 16GB STORAGE 512 GB SSD WINDOWS 11","18.905.000","","","Kota Jakarta Timur","Acer Flagship Store"
"1777175227-58","https://www.blibli.com/cari/laptop%20acer?page=20&start=760&sort=0&firstLoad=false","Acer Laptop AG14-72P 50C7 SILVER /52Z2 MATCHA / 56PD PALE PURPLE Intel Core 5 120U 16 GB 512GB 14"" WUXGA IPS W11 +OHS","10.999.000","","","Kota Bandung","Funan Van Java Flagship Store"
"1777175227-59","https://www.blibli.com/cari/laptop%20acer?page=20&start=760&sort=0&firstLoad=false","ACER LAPTOP GAMING NITRO LITE NL16-71G-75QK GRAPHICS NVIDIA GEFORCE RTX 3050 16 WUXGA INTEL CORE 7 240H RAM 16GB STORAGE 512 GB SSD WINDOWS 11","14.576.000","","","Kota Yogyakarta","ACER Jateng DIY Flagship Store"
"1777175227-60","https://www.blibli.com/cari/laptop%20acer?page=20&start=760&sort=0&firstLoad=false","Pre-order","27.855.000","","","Kota Jakarta Timur","Acer Flagship Store"
"1777175227-61","https://www.blibli.com/cari/laptop%20acer?page=20&start=760&sort=0&firstLoad=false","ACER LAPTOP GAMING PREDATOR HELIOS NEO 16S WITH AI PHN16S-71-78UQ NVIDIA GEFORCE RTX 5060 16"" WQXGA INTEL CORE ULTRA 7 255HX RAM 16GB ROM 1TB SSD W11","29.845.000","","","Kota Jakarta Timur","Acer Flagship Store"
"1777175227-62","https://www.blibli.com/cari/laptop%20acer?page=20&start=760&sort=0&firstLoad=false","ACER LAPTOP ASPIRE LITE 14 AL14-45P-R1QH/AL14-45P-R8JN 14"" WUXGA AMD RYZEN 3 5400U RAM 8GB STORAGE 512GB SSD AMD RADEON GRAPHICS WINDOWS 11","7.699.000","","","Kota Jakarta Timur","Acer Flagship Store"
"1777175227-63","https://www.blibli.com/cari/laptop%20acer?page=20&start=760&sort=0&firstLoad=false","A314-22-R3RG Black Laptop Acer","5.350.000","","","","Kota Surabaya"
"1777175227-64","https://www.blibli.com/cari/laptop%20acer?page=20&start=760&sort=0&firstLoad=false","ACER LAPTOP ASPIRE LITE 14 AL14-44P-R64E 15.6"" FHD AMD RYZEN 5 7430U RAM 8GB STORAGE 512GB SSD AMD RADEON GRAPHICS WINDOWS 11, Item ACER AL14-44P-R64E","8.955.000","","","Kota Jakarta Timur","Acer Flagship Store"
"1777175227-65","https://www.blibli.com/cari/laptop%20acer?page=20&start=760&sort=0&firstLoad=false","ACER LAPTOP ASPIRE GO 14 AG14-72P-58AK/AG14-72P-56PD 14"" WUXGA INTEL CORE 5 120U RAM 8GB/16GB STORAGE 512GB SSD INTEL GRAPHICS W11, RAM AG14-72P-58AK","9.945.000","","","Kota Jakarta Timur","Acer Flagship Store"
"1777175227-66","https://www.blibli.com/cari/laptop%20acer?page=20&start=760&sort=0&firstLoad=false","ACER LAPTOP ASPIRE GO 14 AG14-72P-58AK/AG14-72P-56PD 14"" WUXGA INTEL CORE 5 120U RAM 8GB/16GB STORAGE 512GB SSD INTEL GRAPHICS W11, RAM AG14-72P-56PD","10.945.000","","","Kota Jakarta Timur","Acer Flagship Store"
"1777175227-67","https://www.blibli.com/cari/laptop%20acer?page=20&start=760&sort=0&firstLoad=false","ACER Aspire Lite AL15-42P-R1GJ NX.D3QSN.002 Laptop - AMD Ryzen 7-7730U/8GB/512GB/15.0 FHD/WIN11+OHS2024/SILVER","9.399.000","","","Kab. Tangerang","IT Galeri Flagship Store"
"1777175227-68","https://www.blibli.com/cari/laptop%20acer?page=20&start=760&sort=0&firstLoad=false","ACER Aspire Lite AL14-42P-R2RJ Laptop - Silver [R3-5300U/8GB/512GB/Win11/OHS24+M365/14"" WUXGA IPS/NX.DJ3SN.002] FREE Bag","7.700.012","","","Kota Palembang","D ink Flagship Store"
"1777175227-69","https://www.blibli.com/cari/laptop%20acer?page=20&start=760&sort=0&firstLoad=false","Acer Nitro Lite 16 NL16-71G-506C Intel Core 5 210H 16GB SSD 512GB 16″ RTX3050 W11+OH2024","13.049.425","4,9","Terjual 97","Kab. Sleman & kota lainnya","Alyosha Flagship Store"
