web_scraper_order,web_scraper_start_url,nama produk,harga,rating,jumlah terjual,lokasi penjual,nama toko
"1777268821-332","https://www.blibli.com/cari/laptop%20msi?brand=MSi&sort=0&intent=false&firstLoad=false&page=2&start=35","MSI Thin 15 B13UC 3434 Core i5-13420H 8GB 512GB RTX3050 15.6"" FHD W11","12.549.000","","","Kota Surakarta (Solo)","Risc Computer Flagship Store"
"1777268821-333","https://www.blibli.com/cari/laptop%20msi?brand=MSi&sort=0&intent=false&firstLoad=false&page=2&start=35","MSI VECTOR 16 HX RTX5080 AI ULTRA 9-275HX 16GB 1TB W11+OHS 16"" 240Hz","40.199.000","4","Terjual 1","Kota Jakarta Utara","Agres.id Flagship Store"
"1777268821-334","https://www.blibli.com/cari/laptop%20msi?brand=MSi&sort=0&intent=false&firstLoad=false&page=2&start=35","MSI GAMING THIN 15 B13UCX 9S7-16R831-3449 GRAY INTEL CORE i5-13420H 8GB 512GB RTX 3050 4GB GDDR6 WIN 11 HOME TANPA OFFICE NO OHS","12.480.000","","","Kota Surabaya","ExpoComp Flagship Store"
"1777268821-335","https://www.blibli.com/cari/laptop%20msi?brand=MSi&sort=0&intent=false&firstLoad=false&page=2&start=35","MSI Modern 13 F13MG-035 Platinum Grey [i5-1334U 8GB 512GB SSD 13.3""FHD IPS Intel Iris Xe Windows 11+OHS 2 Year] | Pegacare+","9.527.000","","","Kota Yogyakarta","Pegastore.id Flagship Store"
"1777268821-336","https://www.blibli.com/cari/laptop%20msi?brand=MSi&sort=0&intent=false&firstLoad=false&page=2&start=35","MSI Raider 16 Max HX B2WI 082 Ultra 9 290HX Plus/32GB/2TB/RTX 5080 16GB/16"" QHD+/W11","77.139.000","","","Kota Medan","SOFTCOM Flagship Store"
"1777268821-337","https://www.blibli.com/cari/laptop%20msi?brand=MSi&sort=0&intent=false&firstLoad=false&page=2&start=35","MSI Modern 15 C2RMG-279 Classic Black [Core 9-270H 16GB 1TB SSD 15.6""FHD IPS Intel Arc Windows 11+OHS 2 Year] | Pegacare+","14.999.000","","","Kota Yogyakarta","Pegastore.id Flagship Store"
"1777268821-338","https://www.blibli.com/cari/laptop%20msi?brand=MSi&sort=0&intent=false&firstLoad=false&page=2&start=35","MSI KATANA GF66 12UE [9S7-158332-264] i7-12700H 16GB 512GB RTX3060 6GB","20.299.000","","","Kota Tangerang Selatan & kota lainnya","IT Galeri #1 Flagship Store"
"1777268821-339","https://www.blibli.com/cari/laptop%20msi?brand=MSi&sort=0&intent=false&firstLoad=false&page=2&start=35","MSI KATANA 15 HX RTX5060 I7 14650HX 16GB 512GB W11+OHS 15.6QHD 165HZ","22.699.000","","","Kota Jakarta Utara","Agres.id Flagship Store"
"1777268821-340","https://www.blibli.com/cari/laptop%20msi?brand=MSi&sort=0&intent=false&firstLoad=false&page=2&start=35","MSI CROSSHAIR 15 B12UEZ-266ID i7-12700H 16GB 1TB RTX3060 6GB 15.6"" QHD","22.849.000","5","Terjual 1","Kota Tangerang Selatan & kota lainnya","IT Galeri #1 Flagship Store"
"1777268821-341","https://www.blibli.com/cari/laptop%20msi?brand=MSi&sort=0&intent=false&firstLoad=false&page=2&start=35","MSI GAMING CYBORG 15 B2RWFKG 9S7-15Q342-053 BLACK INTEL CORE 5-210H 16GB 512GB RTX 5050 8GB GDDR7 WIN 11 HOME + OFFICE HOME 2024","25.888.999","","","Kota Surabaya","ExpoComp Flagship Store"
"1777268821-342","https://www.blibli.com/cari/laptop%20msi?brand=MSi&sort=0&intent=false&firstLoad=false&page=2&start=35","MSI Modern 15 H AI C1MG (9S7-15H551-017) [Intel Core Ultra 5 125H 16GB 512GB SSD 15.6″ FHD IPS Intel Arc Windows 11 Home OHS 2021 2 Year ] | Pegacare+","12.718.000","","","Kota Yogyakarta","Pegastore.id Flagship Store"
"1777268821-343","https://www.blibli.com/cari/laptop%20msi?brand=MSi&sort=0&intent=false&firstLoad=false&page=2&start=35","MSI Crosshair 16 16 HX AI D2XWFKG 9S7-15P421-039 Intel Ultra 9-275HX 16GB 1TB RTX5060 8GB Win11","29.899.750","","","Kota Bandung","Up To Date Computer Flagship Store"
"1777268821-344","https://www.blibli.com/cari/laptop%20msi?brand=MSi&sort=0&intent=false&firstLoad=false&page=2&start=35","MSI Cyborg 15 A12UD-425 Black [Core i7-12650H 16GB 512GB 15.6""FHD 144Hz RTX3050 6GB Windows 11+OHS 2 Years] | Pegacare+","14.593.000","","","Kota Yogyakarta","Pegastore.id Flagship Store"
"1777268821-345","https://www.blibli.com/cari/laptop%20msi?brand=MSi&sort=0&intent=false&firstLoad=false&page=2&start=35","MSI Crosshair 16 HX D14VFKG-847 Cosmos Grey [Core i9-14900HX 16GB 1TB SSD 16""QHD+ 240Hz RTX4060 8GB Windows 11+OHS 2 Year] | Pegacare+","24.810.000","","","Kota Yogyakarta","Pegastore.id Flagship Store"
"1777268821-346","https://www.blibli.com/cari/laptop%20msi?brand=MSi&sort=0&intent=false&firstLoad=false&page=2&start=35","MSI Thin 15 B13UCX 1465ID Core i5-13420H 8GB 512GB RTX2050","11.890.250","","","Kota Bandung","Up To Date Computer Flagship Store"
"1777268821-347","https://www.blibli.com/cari/laptop%20msi?brand=MSi&sort=0&intent=false&firstLoad=false&page=2&start=35","MSI Prestige 14 AI Studio C1UDXG-0084D Core Ultra 5 125H 16GB 1TB 3050 W11 OHS Stellar Gray","17.560.000","","","Kota Denpasar","Blessing Computer Flagship Store"
"1777268821-348","https://www.blibli.com/cari/laptop%20msi?brand=MSi&sort=0&intent=false&firstLoad=false&page=2&start=35","MSI Cyborg 15 B2RWFKG 9S7-15Q342-051 Core 5-210H 16GB 512GB RTX5060 8GB Win11+OH2024","20.187.555","","","Kota Bandung","Up To Date Computer Flagship Store"
"1777268821-349","https://www.blibli.com/cari/laptop%20msi?brand=MSi&sort=0&intent=false&firstLoad=false&page=2&start=35","MSI Modern 14 F1MG-400 Urban SIlver/063 Plat Grey [Intel Core 5 120U RAM 16GB SSD 512GB Intel Graphics 14″ FHD Windows 11+OHS] | Pegacare+","12.462.000","","","Kota Yogyakarta","Pegastore.id Flagship Store"
"1777268821-350","https://www.blibli.com/cari/laptop%20msi?brand=MSi&sort=0&intent=false&firstLoad=false&page=2&start=35","MSI Katana 15 HX B14WFK-092 Black [Intel Core i7-14650HX RAM 16GB SSD 512GB 15.6″QHD RTX5060 8GB Windows 11+OHM 2024 2 Year] | Pegacare+","24.300.000","","","Kota Yogyakarta","Pegastore.id Flagship Store"
"1777268821-351","https://www.blibli.com/cari/laptop%20msi?brand=MSi&sort=0&intent=false&firstLoad=false&page=2&start=35","MSI GAMING KATANA 15 HX B14WEK 9S7-1587C1-087 BLACK INTEL CORE i7-14650HX 16GB 512GB RTX 5050 8GB GDDR7 WIN 11 HOME + OFFICE HOME 2024","22.994.000","","","Kota Surabaya","ExpoComp Flagship Store"
"1777268821-352","https://www.blibli.com/cari/laptop%20msi?brand=MSi&sort=0&intent=false&firstLoad=false&page=2&start=35","MSI GAMING KATANA 15 HX B14WGK 9S7-1587C1-098 BLACK INTEL CORE i9-14900HX 16GB 1TB RTX 5060 8GB GDDR7 WIN 11 HOME + OFFICE HOME 2024","26.364.000","","","Kota Surabaya","ExpoComp Flagship Store"
"1777268821-353","https://www.blibli.com/cari/laptop%20msi?brand=MSi&sort=0&intent=false&firstLoad=false&page=2&start=35","MSI PRESTIGE 14EVO B13UCX-490 [i7-13620H 16GBnSSD 1TB 14”FHD+ IPS RTX2050 4GB Windows 11+OHS 2 Year] Silver | Pegacare+","19.012.000","","","Kota Yogyakarta","Pegastore.id Flagship Store"
"1777268821-354","https://www.blibli.com/cari/laptop%20msi?brand=MSi&sort=0&intent=false&firstLoad=false&page=2&start=35","MSI Katana 15 HX B14WGK 201 Black [Intel Core i7-14650HX RAM 16GB SSD 512GB 15.6""QHD 165Hz RTX 5070 8GB Windows 11+OHM 2024 2 Year] | Pegacare+","25.272.000","","","Kota Yogyakarta","Pegastore.id Flagship Store"
"1777268821-355","https://www.blibli.com/cari/laptop%20msi?brand=MSi&sort=0&intent=false&firstLoad=false&page=2&start=35","MSI GAMING CYBORG 15 B13WEKG 9S7-15Q342-481 BLACK INTEL CORE i7-13620H 16GB 512GB SSD RTX 5050 GDDR7 8GB WIN 11 + OFFICE HOME 2024 + M 365 1 YEAR","16.351.000","","","Kota Surabaya","ExpoComp Flagship Store"
"1777268821-356","https://www.blibli.com/cari/laptop%20msi?brand=MSi&sort=0&intent=false&firstLoad=false&page=2&start=35","MSI Modern 14 C12MO-1286 Black [Core i5-1235U 16GB 512GB SSD 14""FHD IPS Intel Iris Xe Windows 11+OHS 2 Year] | Pegacare+","8.977.000","","","Kota Yogyakarta","Pegastore.id Flagship Store"
"1777268821-357","https://www.blibli.com/cari/laptop%20msi?brand=MSi&sort=0&intent=false&firstLoad=false&page=2&start=35","MSI KATANA GF66 12UC [9S7-158422-240] i7-12700H 8GB 512GB RTX3050 4GB","17.149.000","","","Kota Tangerang Selatan & kota lainnya","IT Galeri #1 Flagship Store"
"1777268821-358","https://www.blibli.com/cari/laptop%20msi?brand=MSi&sort=0&intent=false&firstLoad=false&page=2&start=35","MSI Cyborg 15 B2RWFKG-050ID Core 7 240H/16GB/512GB SSD/RTX5060 8GB/W11Home/OHS24 /15.6"" FHD/2Y/","22.102.000","","","Kota Jakarta Barat","Paradisestore.id Flagship Store"
"1777268821-359","https://www.blibli.com/cari/laptop%20msi?brand=MSi&sort=0&intent=false&firstLoad=false&page=2&start=35","MSI Crosshair 16 16 HX AI D2XWFKG 9S7-15P421-039 Intel Ultra 9-275HX 16GB 1TB RTX5060 8GB Win11","29.899.750","","","Kota Bandung","Up To Shop Flagship Store"
"1777268821-360","https://www.blibli.com/cari/laptop%20msi?brand=MSi&sort=0&intent=false&firstLoad=false&page=2&start=35","MSI GAMING VECTOR 16 HX AI 9S7-15M352-239 GRAY INTEL CORE ULTRA 7-255HX 16GB 512GB RTX 5070Ti GDDR7 WIN 11 HOME + OFFICE HOME 2024","32.555.888","","","Kota Surabaya","ExpoComp Flagship Store"
"1777268867-361","https://www.blibli.com/cari/laptop%20msi?brand=MSi&sort=0&intent=false&firstLoad=false","MSI Pro MP161 E2 16 inch Portable Monitor 60 Hz IPS FHD Type-C Speaker","1.779.000","5","Terjual 25","Blibli (Laptop - Acc) Flagship Store","Disediakan Blibli"
"1777268867-362","https://www.blibli.com/cari/laptop%20msi?brand=MSi&sort=0&intent=false&firstLoad=false","MSI PRO MP225 Monitor 22-Inch 100Hz 1080p IPS","995.000","","Terjual 1","Blibli (Laptop - Acc) Flagship Store","Disediakan Blibli"
"1777268867-363","https://www.blibli.com/cari/laptop%20msi?brand=MSi&sort=0&intent=false&firstLoad=false","MSi Modern 14 F13MG-818ID Laptop - Urban Silver [i3-1315U/8GB DDR4/512GB NVMe/Win11/White Backlit/14"" FHD] FREE Sleeve Bag","8.599.000","","Terjual 2","MSI Flagship Store","Disediakan Blibli"
"1777268867-364","https://www.blibli.com/cari/laptop%20msi?brand=MSi&sort=0&intent=false&firstLoad=false","MSi Modern 15 C7M-279ID Laptop - Black [Core 9 -270H/1TB NVMe/16GB DDR4/Win11/OHS 21/White Backlit/15,6"" FHD IPS] FREE Sleeve Bag","14.499.000","1","Terjual 14","MSI Flagship Store","Disediakan Blibli"
"1777268867-365","https://www.blibli.com/cari/laptop%20msi?brand=MSi&sort=0&intent=false&firstLoad=false","MSI Thin 15 B13UC-2407ID Gaming Laptop [i7-13620H/RTX 3050 4GB/8GB DDR4/512G NVMe/Win11/15.6"" FHD IPS 144Hz] FREE Bag","13.499.000","","Terjual 18","MSI Flagship Store","Disediakan Blibli"
"1777268867-366","https://www.blibli.com/cari/laptop%20msi?brand=MSi&sort=0&intent=false&firstLoad=false","MSI Thin 15 B13UC-3449ID Gaming Laptop [i5-13420H/RTX 3050 4GB/8GB DDR4/512G NVMe/Win11/15.6"" FHD IPS 144Hz] FREE Bag","12.399.000","","","MSI Flagship Store","Disediakan Blibli"
"1777268867-367","https://www.blibli.com/cari/laptop%20msi?brand=MSi&sort=0&intent=false&firstLoad=false","MSI PRO MP2412 24 inch Monitor FHD 100Hz","1.109.000","5","Terjual 53","Blibli (Laptop - Acc) Flagship Store","Disediakan Blibli"
"1777268867-368","https://www.blibli.com/cari/laptop%20msi?brand=MSi&sort=0&intent=false&firstLoad=false","MSI PRO MP251L E2 Monitor 25-Inch FHD 120Hz","1.225.000","5","Terjual 62","Blibli (Laptop - Acc) Flagship Store","Disediakan Blibli"
"1777268867-369","https://www.blibli.com/cari/laptop%20msi?brand=MSi&sort=0&intent=false&firstLoad=false","MSI Prestige 14 C1UXDG-084ID Laptop [Ultra 5-125H/RTX 3050 6GB/16GB/1TB/Win11/OHS24/14″ FHD+ 144Hz 100% sRGB] FREE Bag","16.499.000","","","MSI Flagship Store","Disediakan Blibli"
"1777268867-370","https://www.blibli.com/cari/laptop%20msi?brand=MSi&sort=0&intent=false&firstLoad=false","MSI Katana 15 HX B14WGK-809ID Gaming Laptop [i7-14650HX/RTX5070 8GB/2x16GB DDR5/1TB NVMe/RGB/Win11+OHS24/15.6"" FHD IPS 144Hz] FREE Bag","24.999.000","","Terjual 4","MSI Flagship Store","Disediakan Blibli"
"1777268867-371","https://www.blibli.com/cari/laptop%20msi?brand=MSi&sort=0&intent=false&firstLoad=false","Laptop MSI Katana 17 B13UDXK 1240ID Core i7 13620H 2x8GB 512 gb 3050 W11 OHS Black","15.049.000","5","Terjual 1","Kota Bandung","Funan Van Java Flagship Store"
"1777268867-372","https://www.blibli.com/cari/laptop%20msi?brand=MSi&sort=0&intent=false&firstLoad=false","Laptop MSI Modern 13 F13MOG Intel Core i5-1334U 512GB SSD 8GB 13.3"" FHD IPS Win 11 Home + OHS 2024","9.299.000","","","Kota Jakarta Barat","Paradisestore.id Flagship Store"
"1777268867-373","https://www.blibli.com/cari/laptop%20msi?brand=MSi&sort=0&intent=false&firstLoad=false","LAPTOP MSI VECTOR 16 HX AI-A2XWHG-239id GRAY|ULTRA 7 255HX|RTX5070TI|16GB|512GB|16.0QHD+ 240HZ|W11+OHS 2024","31.049.000","5","Terjual 4","Kota Bandung","Funan Van Java Flagship Store"
"1777268867-374","https://www.blibli.com/cari/laptop%20msi?brand=MSi&sort=0&intent=false&firstLoad=false","Laptop MSI Modern 14 F13MG-298ID/Intel Core i3-1315U/RAM 8GB DDR 4 / STORAGE 256GB/14”FHD IPS/ WIN 11","8.329.000","","","Kota Bandung","Funan Van Java Flagship Store"
"1777268867-375","https://www.blibli.com/cari/laptop%20msi?brand=MSi&sort=0&intent=false&firstLoad=false","LAPTOP MSI Modern 14 F13MG-296ID Intel Core i5-1335U RAM 8GB DDR 4 / STORAGE 512 GB 14 inch FHD IPS WIN OHS","8.639.000","","","Kota Bandung","Funan Van Java Flagship Store"
"1777268867-376","https://www.blibli.com/cari/laptop%20msi?brand=MSi&sort=0&intent=false&firstLoad=false","Laptop MSI Thin 15 B13VE-2406ID (9S7-16R831-2406) i7-13620H GeForce RTX 4050 16GB DDr4 SSD 512gb Windows","14.806.250","","","Kota Jakarta Timur","Sentral Komputer Store Flagship Store"
"1777268867-377","https://www.blibli.com/cari/laptop%20msi?brand=MSi&sort=0&intent=false&firstLoad=false","Laptop MSI KATANA 15 HX B14WFK GeForce RTX 5060 8GB Intel Core i9 14900HX RAM 16GB 1TB SSD 15,6"" QHD 165Hz Win11Home + OHS2024 BLACK","26.499.000","","","Kota Medan","KomputerMedan Flagship Store"
"1777268867-378","https://www.blibli.com/cari/laptop%20msi?brand=MSi&sort=0&intent=false&firstLoad=false","Laptop MSI Thin A15 B7UC-664 GeForce RTX 3050 4GB DDR6 Ryzen 7 7735HS RAM 8GB DDR5 512GB SSD 15,6 FHD IPS 144Hz COSMOS GRAY -","13.200.000","","","Kota Medan","KomputerMedan Flagship Store"
"1777268867-379","https://www.blibli.com/cari/laptop%20msi?brand=MSi&sort=0&intent=false&firstLoad=false","MSi GE63 8SG - 075 RTX Laptop [Garansi Resmi MSi]","25.874.000","","","Kota Jakarta Pusat","Best Price Computer Flagship Store"
"1777268867-380","https://www.blibli.com/cari/laptop%20msi?brand=MSi&sort=0&intent=false&firstLoad=false","Laptop MSI THIN A15 B7VE GeForce RTX 4050 6GB Ryzen 7 7735HS RAM 8GB SSD 512GB 15.6"" FHD 144Hz COSMOS GRAY WIN 11 + No OHS - 9S7-16RK11-642","13.999.000","","","Kota Medan","Komputer Medan"
"1777268867-381","https://www.blibli.com/cari/laptop%20msi?brand=MSi&sort=0&intent=false&firstLoad=false","MSI Katana 15 HX B14WFK-098ID Gaming Laptop [i9-14900HX/RTX5060 8GB/2x8GB DDR5/1TB NVMe/RGB/Win11+OHS21/15.6"" QHD IPS 165Hz DCI-P3] FREE Bag","26.499.000","","Terjual 1","MSI Flagship Store","Disediakan Blibli"
"1777268867-382","https://www.blibli.com/cari/laptop%20msi?brand=MSi&sort=0&intent=false&firstLoad=false","MSI Thin A15 B7VE-642ID Gaming Laptop [R7-7735HS/RTX 4050 6GB/8GB DDR5/512G NVMe/Win11/15.6"" FHD IPS 144Hz] FREE Bag","13.999.000","5","Terjual 2","MSI Flagship Store","Disediakan Blibli"
"1777268867-383","https://www.blibli.com/cari/laptop%20msi?brand=MSi&sort=0&intent=false&firstLoad=false","MSI Thin A15 B7UC-664ID Gaming Laptop [R7-7735HS/RTX 3050 4GB/8GB DDR5/512G NVMe/Win11/15.6"" FHD IPS 144Hz] FREE Bag","13.099.000","","","MSI Flagship Store","Disediakan Blibli"
"1777268867-384","https://www.blibli.com/cari/laptop%20msi?brand=MSi&sort=0&intent=false&firstLoad=false","LAPTOP MSI VECTOR 16HX AI ULTRA 9 275HX RTX5080 16GB/ 16GB 1TB 16.0QHD GRAY","40.199.000","","","Kota Jakarta Utara","Agres.id Flagship Store"
"1777268867-385","https://www.blibli.com/cari/laptop%20msi?brand=MSi&sort=0&intent=false&firstLoad=false","MSI Venture Pro 15 AI A2RWEG-404ID [Core 7-240H/RTX 5050 8GB/16GB DDR5/1TB/Win11/OHS24/15.6″ FHD IPS 144Hz] FREE Bag","17.999.000","","","MSI Flagship Store","Disediakan Blibli"
"1777268867-386","https://www.blibli.com/cari/laptop%20msi?brand=MSi&sort=0&intent=false&firstLoad=false","MSI Pro MP251 E2 24.5 Inch Monitor IPS FHD HDMI 120Hz Built in Speakers","1.310.000","5","Terjual 27","Blibli (Laptop - Acc) Flagship Store","Disediakan Blibli"
"1777268867-387","https://www.blibli.com/cari/laptop%20msi?brand=MSi&sort=0&intent=false&firstLoad=false","MSI MAG 274F / MAG274F Monitor Gaming 27-Inch RAPID IPS FHD 0.5ms Tilt 1080p, 200Hz","1.825.000","5","Terjual 5","Blibli (Laptop - Acc) Flagship Store","Disediakan Blibli"
"1777268867-388","https://www.blibli.com/cari/laptop%20msi?brand=MSi&sort=0&intent=false&firstLoad=false","MSI MAG 245F X24 / MAG245F X24 Monitor Gaming 24-Inch FHD LED RAPID IPS 0.5MS HDR Tilt 1080p, 240Hz","1.825.000","5","Terjual 3","Blibli (Laptop - Acc) Flagship Store","Disediakan Blibli"
"1777268867-389","https://www.blibli.com/cari/laptop%20msi?brand=MSi&sort=0&intent=false&firstLoad=false","MSI MAG 272F X24 / MAG272F X24 Monitor Gaming 27-Inch IPS FHD 0,5MS 1080p, 240Hz","2.695.000","","","Blibli (Laptop - Acc) Flagship Store","Disediakan Blibli"
"1777268867-390","https://www.blibli.com/cari/laptop%20msi?brand=MSi&sort=0&intent=false&firstLoad=false","MSI Modern MD272QXPW White LED Monitor 27-Inch IPS 2K 100Hz 1ms HDR400 Built In Speaker Type C","2.695.000","","Terjual 1","Blibli (Laptop - Acc) Flagship Store","Disediakan Blibli"
"1777268867-391","https://www.blibli.com/cari/laptop%20msi?brand=MSi&sort=0&intent=false&firstLoad=false","MSI Modern 14 F13MG 678 Laptop Core i5-1334U 8GB 512GB SSD 14″ FHD W11","9.975.000","","","Kota Surakarta (Solo)","Risc Computer Flagship Store"
"1777268867-392","https://www.blibli.com/cari/laptop%20msi?brand=MSi&sort=0&intent=false&firstLoad=false","MSI Stealth A16 AI+ Mercedes AMG A3XWGG 9S7-15FM33-023 - AMD RYZEN AI 9-HX370/16GBX2/1TB/RTX5070 8GB/16.0/WIN11+OHS2024/SELENITE GRAY","42.999.000","","","Kab. Tangerang","IT Galeri Flagship Store"
"1777268867-393","https://www.blibli.com/cari/laptop%20msi?brand=MSi&sort=0&intent=false&firstLoad=false","MSI Thin 15 B13UC i5-13420H RTX3050 512GB 15.6"" FHD 144Hz IPS Level","13.000.000","","","Kota Bandung","Sakura Komputer Flagship Store"
"1777268867-394","https://www.blibli.com/cari/laptop%20msi?brand=MSi&sort=0&intent=false&firstLoad=false","MSI Creator M16 B13VE Core i7-13700H 32GB 1TB RTX4050 6GB 16"" QHD+ W11 OHS","20.645.000","","","Kota Surakarta (Solo)","Risc Computer Flagship Store"
"1777268867-395","https://www.blibli.com/cari/laptop%20msi?brand=MSi&sort=0&intent=false&firstLoad=false","MSI Thin 15 B13VE 3415 Core i5-13420H 16GB 512GB SSD RTX 4050 15.6"" FHD W11","14.565.000","","","Kota Surakarta (Solo)","Risc Computer Flagship Store"
"1777268867-396","https://www.blibli.com/cari/laptop%20msi?brand=MSi&sort=0&intent=false&firstLoad=false","MSI Thin 15 Intel i7 13620H 8GB/512GBSSD/RTX3050/ 15.6″ FHD-144Hz/W11","13.985.001","","","Kota Medan","Agres.ID Merak Jingga Medan Flagship Store"
"1777268867-397","https://www.blibli.com/cari/laptop%20msi?brand=MSi&sort=0&intent=false&firstLoad=false","MSI Cyborg 15 B2RWFKG-051ID GeForce RTX 5060 - CORE I5 210H 16GB 512GB W11+OHS 15.6","19.069.000","","Terjual 1","Kota Bandung","Funan Van Java Flagship Store"
"1777268867-398","https://www.blibli.com/cari/laptop%20msi?brand=MSi&sort=0&intent=false&firstLoad=false","MSI VenturePro 15 AI A1UDXG 023 Ultra 5 125H/16GB/512GB SSD/RTX 3050 6GB/15.6"" FHD IPS/W11","16.239.000","","","Kota Medan","SOFTCOM Flagship Store"
"1777268867-399","https://www.blibli.com/cari/laptop%20msi?brand=MSi&sort=0&intent=false&firstLoad=false","MSI RAIDER 18HX ULTRA 9 285HX MEMORY 64GB SSD 4TB RTX 5080 16GB 18 INCH GARANSI RESMI","79.990.000","","","Kota Jakarta Pusat","DWI JAYA MAKMUR Flagship Store"
"1777268867-400","https://www.blibli.com/cari/laptop%20msi?brand=MSi&sort=0&intent=false&firstLoad=false","MSI VENTUREPRO 15 AI A2RWEG Core 7 240H 16GB 1TB 5050 W11 OHS 2024 SOLID GRAY","20.133.000","","","Kota Denpasar","Blessing Computer Flagship Store"
"1777268867-401","https://www.blibli.com/cari/laptop%20msi?brand=MSi&sort=0&intent=false&firstLoad=false","MSI CYBORG 15 INTEL CORE 7 240H 16GB 512GB/ 1TB RTX5060/5050 VRAM 15.6 W11+OFFICE","18.990.000","","","Kota Jakarta Pusat","DWI JAYA MAKMUR Flagship Store"
"1777268867-402","https://www.blibli.com/cari/laptop%20msi?brand=MSi&sort=0&intent=false&firstLoad=false","MSI Prestige 14 AI Studio C1UDXG Intel Core Ultra 5 125H 1TB SSD 16GB 14 Inch FHD RTX 3050 6GB Win11 + Office Home 2024","16.059.000","","","Kota Jakarta Barat","Paradisestore.id Flagship Store"
"1777268867-403","https://www.blibli.com/cari/laptop%20msi?brand=MSi&sort=0&intent=false&firstLoad=false","MSI Katana 15 HX B14WFK 92ID Intel Core i7-14650HX 16GB SSD 512GB 15.6″ RTX5060 W11+OH2024","24.432.000","","","Kab. Sleman","ANANDAM.ID Flagship Store"
"1777268867-404","https://www.blibli.com/cari/laptop%20msi?brand=MSi&sort=0&intent=false&firstLoad=false","MSI Thin 15 B13VE 9S7-16R831-3415 Core i5-13420H 16GB 512GB RTX 4050 6GB Win 11","13.283.250","","","Kota Bandung","Up To Shop Flagship Store"
"1777268867-405","https://www.blibli.com/cari/laptop%20msi?brand=MSi&sort=0&intent=false&firstLoad=false","MSI Prestige 14 AI C1UDXG 084 Ultra 5 125H 16GB 512GB RTX 3050 6GB WIN11+OH24","17.632.350","","","Kota Bandung","Up To Shop Flagship Store"
