web_scraper_order,web_scraper_start_url,nama produk,harga,rating,jumlah terjual,lokasi penjual,nama toko
"1777226691-19","https://www.blibli.com/cari/laptop%20asus?promo=paymentFeePromo&sort=0&category=KO-1000005&intent=false&firstLoad=false&page=10&start=360","ASUS K6502ZC-OLEDS551 15.8inc,2.8K,i5-12450H.RTX3050.16GB.512G.OPI.W11.Blue","17.299.000","","","","Kota Pontianak"
"1777226691-20","https://www.blibli.com/cari/laptop%20asus?promo=paymentFeePromo&sort=0&category=KO-1000005&intent=false&firstLoad=false&page=10&start=360","ASUS ROG ZEPHYRUS G14 OLED GA403UH RYZEN 9 270 RTX5050 8GB/ 32GB 1TB W11+OHS+M365B 14.0WQXGA 120HZ (BOX MOU) GRY","33.199.000","","","","Kota Surabaya"
"1777226691-21","https://www.blibli.com/cari/laptop%20asus?promo=paymentFeePromo&sort=0&category=KO-1000005&intent=false&firstLoad=false&page=10&start=360","ASUS ROG STRIX G16 G615LH ULTRA 7 255HX RTX5050 8GB/ 16GB 512GB W11+OHS+M365B 16.OWQXGA 240HZ (BOX MOU) GRY","28.199.000","","","","Kota Surabaya"
"1777226691-22","https://www.blibli.com/cari/laptop%20asus?promo=paymentFeePromo&sort=0&category=KO-1000005&intent=false&firstLoad=false&page=10&start=360","ASUS TUF 15 FA506NCG RYZEN 7 7445HS RTX3050 4GB/ 8GB 512GB W11+OHS+M365B 15.6FHD 144HZ IPS RGB BLK -R735B1T-OM - Non Paket, 8/512","13.549.000","","","","Kota Surabaya"
"1777226691-23","https://www.blibli.com/cari/laptop%20asus?promo=paymentFeePromo&sort=0&category=KO-1000005&intent=false&firstLoad=false&page=10&start=360","ASUS ROG STRIX G16 G615LM ULTRA 9 275HX RTX5060 8GB/ 32GB 1TB W11+OHS+M365B 18.0/ 16,0WQXGA 240HZ 100DCIP3 (BOX MOU) GRY","36.499.000","","","","Kota Surabaya"
"1777226691-24","https://www.blibli.com/cari/laptop%20asus?promo=paymentFeePromo&sort=0&category=KO-1000005&intent=false&firstLoad=false&page=10&start=360","Laptop ASUS V16 V3607VU-I545B7T-HM Intel Core 5 210H RAM 16GB DDR5 SSD 512GB RTX 4050 6GB 16″ WUXGA 144Hz Win 11 Home+OHM 2024+M365 Matte Black","14.500.000","","","Kab. Deli Serdang","Komputer Medan"
"1777226691-25","https://www.blibli.com/cari/laptop%20asus?promo=paymentFeePromo&sort=0&category=KO-1000005&intent=false&firstLoad=false&page=10&start=360","Laptop ASUS ROG Strix G16 G614JU-I545J6G-HM Core i5 13540HX RAM 16GB DDR5 512GB SSD RTX 4050 6GB 16″ FHD+ IPS 165Hz Win 11 Home+OHS 2021 Eclipse Gray","18.999.000","","","Kota Medan & kota lainnya","Komputer Medan"
"1777226691-26","https://www.blibli.com/cari/laptop%20asus?promo=paymentFeePromo&sort=0&category=KO-1000005&intent=false&firstLoad=false&page=10&start=360","Laptop Gaming ASUS V16 V3607VU-I745B7T-HM GeForce RTX 4050 6GB Core 7 240H RAM 16GB SSD 512GB 16"" WUXGA Win 11 Home+OHS 2024+M365 Black","18.499.000","","","Kota Medan","KomputerMedan Flagship Store"
"1777226691-27","https://www.blibli.com/cari/laptop%20asus?promo=paymentFeePromo&sort=0&category=KO-1000005&intent=false&firstLoad=false&page=10&start=360","LAPTOP GAMING ASUS V3607VU-I745B7T-HM Intel Core 7-240H/RTX4050_V6G/16G/512G/144Hz 16:10/WIN11/2Y Global(1st Y VIP)/BAG/MatteBlack/OHS2024+M365(1Y)","17.000.000","","Terjual 1","Kota Bandung","Mediatouch Computer Flagship Store"
"1777226691-28","https://www.blibli.com/cari/laptop%20asus?promo=paymentFeePromo&sort=0&category=KO-1000005&intent=false&firstLoad=false&page=10&start=360","ASUS Laptop Vivobook 14 K3405VF VIPS551 Intel Core I5 13500H 8GB 512GB SSD 14"" VIPS WUXGA W11 NVIDIA GeForce RTX 2050 4GB Indie Black","12.811.212","","","Kota Surabaya","Grosiria Flagship Store"
"1777226691-29","https://www.blibli.com/cari/laptop%20asus?promo=paymentFeePromo&sort=0&category=KO-1000005&intent=false&firstLoad=false&page=10&start=360","Asus TUF FX505GD - I7501T Slim Bezel Gaming Laptop - Red Fusion [i7-8750H/ GTX1050 4GB]","14.990.060","","Terjual 100","Kota Surabaya","Top Laptop Flagship Store"
"1777226691-30","https://www.blibli.com/cari/laptop%20asus?promo=paymentFeePromo&sort=0&category=KO-1000005&intent=false&firstLoad=false&page=10&start=360","Asus TUF A15 FA506NCG-R735B6T-HM Gaming Laptop - Graphite Black [R7-7445HS/RTX3050 4GB/16GB/512GB/Win 11/OHS24+365/15.6"" FHD IPS 144Hz] FREE Bag","14.201.550","5","Terjual 83","Blibli Flagship (Komputer) Flagship Store","Disediakan Blibli"
"1777226691-31","https://www.blibli.com/cari/laptop%20asus?promo=paymentFeePromo&sort=0&category=KO-1000005&intent=false&firstLoad=false&page=10&start=360","ASUS TUF A15 FA507NUR-R745K6G-OM Gaming Laptop [AMD Ryzen 7 7435HS/16GB/512GB SSD/RTX4050 6GB/15.6"" FHD IPS 144Hz/WIN11+OHS]","16.799.000","5","Terjual 35","Kota Medan","Intikom Flagship Store"
"1777226691-32","https://www.blibli.com/cari/laptop%20asus?promo=paymentFeePromo&sort=0&category=KO-1000005&intent=false&firstLoad=false&page=10&start=360","ASUS TUF F16 FX608JPR-I757G9G-HM Gaming Laptop-Gray [i7-14650HX/RTX 5070 8G/32GB/1TB/RGB/WIN11/OHS 24+365/WQXGA 15.6"" 165Hz 100% sRGB] Free Bag","28.949.000","5","Terjual 2","Blibli Flagship (Komputer) Flagship Store","Disediakan Blibli"
"1777226691-33","https://www.blibli.com/cari/laptop%20asus?promo=paymentFeePromo&sort=0&category=KO-1000005&intent=false&firstLoad=false&page=10&start=360","ASUS TUF A16 FA608UM-R7N56J6G-HM Gaming Laptop-Gray [R7-260/RTX 5060 8G/16GB/512GB/RGB/WIN11/OHS 24+365/WQXGA 15.6"" 165Hz 100% sRGB] Free Bag","23.149.000","5","Terjual 8","Blibli Flagship (Komputer) Flagship Store","Disediakan Blibli"
"1777226691-34","https://www.blibli.com/cari/laptop%20asus?promo=paymentFeePromo&sort=0&category=KO-1000005&intent=false&firstLoad=false&page=10&start=360","Asus ROG Strix G16 G614PM-R9N56C6G-HM Gaming Laptop-Gray [R9-8940HX/RTX5060 8GB/16GB/SSD 1TB/2.5K 16″ 240Hz DCI-P3 100%/Win11/OHS24+M365] FREE Bag+ Ms","28.949.000","","Terjual 1","Blibli Flagship (Komputer) Flagship Store","Disediakan Blibli"
