web_scraper_order,web_scraper_start_url,nama produk,harga,rating,jumlah terjual,lokasi penjual,nama toko
"1777249793-66","https://www.blibli.com/cari/laptop%20huawei?brand=HUAWEI&sort=0&category=UL-1000001&category=LA-1000004&intent=false&firstLoad=false","Pre-order","24.999.000","","","","Kab. Jember"
"1777249793-67","https://www.blibli.com/cari/laptop%20huawei?brand=HUAWEI&sort=0&category=UL-1000001&category=LA-1000004&intent=false&firstLoad=false","HUAWEI MateBook D14 Intel Core i3-1115G4 8GB 256GB SSD 14"" W11","7.499.000","","Terjual 2","Kota Bandung","Beli Beli Indonesia Flagship Store"
"1777249793-68","https://www.blibli.com/cari/laptop%20huawei?brand=HUAWEI&sort=0&category=UL-1000001&category=LA-1000004&intent=false&firstLoad=false","HUAWEI MateBook D14 Core i5 | Sleek Full Metal Body | Win11","7.599.000","","Terjual 6","","Kota Jakarta Utara"
"1777249793-69","https://www.blibli.com/cari/laptop%20huawei?brand=HUAWEI&sort=0&category=UL-1000001&category=LA-1000004&intent=false&firstLoad=false","HUAWEI MateBook D14 13th Gen Intel Core i5 13420H 16GB RAM 512GB SSD","9.999.000","","","Kota Bandung","Beli Beli Indonesia Flagship Store"
"1777249793-70","https://www.blibli.com/cari/laptop%20huawei?brand=HUAWEI&sort=0&category=UL-1000001&category=LA-1000004&intent=false&firstLoad=false","Huawei MateBook 14 [Intel i5 | 8GB+512GB] Garansi Resmi Huawei","13.999.000","","Terjual 6","Kota Bandung","Beli Beli Indonesia Flagship Store"
"1777249793-71","https://www.blibli.com/cari/laptop%20huawei?brand=HUAWEI&sort=0&category=UL-1000001&category=LA-1000004&intent=false&firstLoad=false","[BARU] HUAWEI MateBook 14 2024 [16GB + 1TB] | 2.8K OLED Touch-Control Handwriting Screen | Intel Core Ultra Processors","13.999.000","","","","Kota Jakarta Utara"
"1777249793-72","https://www.blibli.com/cari/laptop%20huawei?brand=HUAWEI&sort=0&category=UL-1000001&category=LA-1000004&intent=false&firstLoad=false","HUAWEI MateBook D14 i5 - 1240P [ 8+512GB SSD ] Win 11","9.499.000","","Terjual 2","","Kota Jakarta Utara"
"1777249793-73","https://www.blibli.com/cari/laptop%20huawei?brand=HUAWEI&sort=0&category=UL-1000001&category=LA-1000004&intent=false&firstLoad=false","[Best Offer] HUAWEI MateBook D 14 up to i5-13420H 16+512GB SSD","9.999.000","","Terjual 15","","Kota Depok"
"1777249793-74","https://www.blibli.com/cari/laptop%20huawei?brand=HUAWEI&sort=0&category=UL-1000001&category=LA-1000004&intent=false&firstLoad=false","Huawei Matebook 14S Intel i5 8GB 512GB Garansi Resmi Huawei Indonesia","11.999.000","5","Terjual 12","Kota Bandung","Beli Beli Indonesia Flagship Store"
"1777249793-75","https://www.blibli.com/cari/laptop%20huawei?brand=HUAWEI&sort=0&category=UL-1000001&category=LA-1000004&intent=false&firstLoad=false","Pre-order","9.999.999","","","Kab. Tangerang","IT Galeri #1 Flagship Store"
